idx,label,S,U,CCS,T_adv
272,0,1.000000,0.012809,0.991034,2000
273,0,1.000000,0.000000,1.000000,2000
274,0,1.000000,0.000000,1.000000,2000
275,0,1.000000,0.000000,1.000000,2000
276,0,1.000000,0.000000,1.000000,2000
277,0,1.000000,0.019229,0.986540,2000
278,0,1.000000,0.033793,0.976345,2000
279,0,1.000000,0.111452,0.921983,2000
280,0,1.000000,0.000000,1.000000,2000
281,0,1.000000,0.002304,0.998388,2000
282,0,1.000000,0.052490,0.963257,2000
283,0,1.000000,0.000000,1.000000,2000
284,0,1.000000,0.016726,0.988292,2000
285,0,1.000000,0.000000,1.000000,2000
286,0,1.000000,0.000000,1.000000,2000
287,0,1.000000,0.000000,1.000000,2000
288,0,1.000000,0.002412,0.998311,2000
289,0,1.000000,0.054040,0.962172,2000
290,0,1.000000,0.068813,0.951831,2000
291,0,1.000000,0.000000,1.000000,2000
292,0,1.000000,0.000000,1.000000,2000
293,0,1.000000,0.067500,0.952750,2000
294,0,1.000000,0.069858,0.951099,2000
295,0,1.000000,0.000000,1.000000,2000
296,0,1.000000,0.000000,1.000000,2000
297,0,1.000000,0.049519,0.965337,2000
298,0,1.000000,0.000000,1.000000,2000
299,0,1.000000,0.000000,1.000000,2000
300,0,1.000000,0.031701,0.977810,2000
301,0,1.000000,0.090027,0.936981,2000
302,0,1.000000,0.019629,0.986259,2000
303,0,1.000000,0.065776,0.953957,2000
304,0,1.000000,0.000000,1.000000,2000
305,0,1.000000,0.033374,0.976638,2000
306,0,1.000000,0.013698,0.990411,2000
307,0,1.000000,0.000000,1.000000,2000
308,0,1.000000,0.000000,1.000000,2000
309,0,1.000000,0.018742,0.986881,2000
310,0,1.000000,0.026364,0.981545,2000
311,0,1.000000,0.000000,1.000000,2000
312,0,1.000000,0.000000,1.000000,2000
313,0,1.000000,0.000000,1.000000,2000
314,0,1.000000,0.000000,1.000000,2000
315,0,1.000000,0.039426,0.972402,2000
316,0,1.000000,0.000000,1.000000,2000
317,0,1.000000,0.000000,1.000000,2000
318,0,1.000000,0.030888,0.978379,2000
319,0,1.000000,0.000000,1.000000,2000
320,0,1.000000,0.022128,0.984510,2000
321,0,1.000000,0.022068,0.984553,2000
322,0,1.000000,0.000000,1.000000,2000
323,0,1.000000,0.000840,0.999412,2000
324,0,1.000000,0.000000,1.000000,2000
325,0,1.000000,0.000000,1.000000,2000
326,0,1.000000,0.000000,1.000000,2000
327,0,1.000000,0.074168,0.948082,2000
328,0,1.000000,0.000000,1.000000,2000
329,0,1.000000,0.000000,1.000000,2000
330,0,1.000000,0.000000,1.000000,2000
331,0,1.000000,0.057846,0.959508,2000
332,0,1.000000,0.020798,0.985442,2000
333,0,1.000000,0.075410,0.947213,2000
334,0,1.000000,0.003390,0.997627,2000
335,0,1.000000,0.000000,1.000000,2000
336,0,1.000000,0.000000,1.000000,2000
337,0,1.000000,0.004692,0.996716,2000
338,0,1.000000,0.041425,0.971002,2000
339,0,1.000000,0.017339,0.987863,2000
340,0,1.000000,0.000000,1.000000,2000
341,0,1.000000,0.018837,0.986814,2000
342,0,1.000000,0.000000,1.000000,2000
343,0,1.000000,0.000000,1.000000,2000
344,0,1.000000,0.000000,1.000000,2000
345,0,1.000000,0.029413,0.979411,2000
346,0,1.000000,0.101149,0.929196,2000
347,0,1.000000,0.048561,0.966007,2000
348,0,1.000000,0.106560,0.925408,2000
349,0,1.000000,0.007414,0.994810,2000
350,0,1.000000,0.000000,1.000000,2000
351,0,1.000000,0.000000,1.000000,2000
352,0,1.000000,0.014428,0.989900,2000
353,0,1.000000,0.013131,0.990808,2000
354,0,1.000000,0.034174,0.976078,2000
355,0,1.000000,0.048164,0.966285,2000
356,0,1.000000,0.000000,1.000000,2000
357,0,1.000000,0.000000,1.000000,2000
358,0,1.000000,0.000000,1.000000,2000
359,0,1.000000,0.052090,0.963537,2000
360,0,1.000000,0.025034,0.982476,2000
361,0,1.000000,0.000000,1.000000,2000
362,0,1.000000,0.017066,0.988054,2000
363,0,1.000000,0.000000,1.000000,2000
364,0,1.000000,0.000000,1.000000,2000
365,0,1.000000,0.101770,0.928761,2000
366,0,1.000000,0.053385,0.962631,2000
367,0,1.000000,0.027589,0.980688,2000
368,0,1.000000,0.038965,0.972725,2000
369,0,1.000000,0.022699,0.984111,2000
370,0,1.000000,0.024016,0.983189,2000
371,0,1.000000,0.040651,0.971544,2000
372,0,1.000000,0.028254,0.980222,2000
373,0,1.000000,0.073995,0.948204,2000
374,0,1.000000,0.000000,1.000000,2000
375,0,1.000000,0.043033,0.969877,2000
376,0,1.000000,0.000000,1.000000,2000
377,0,1.000000,0.025936,0.981845,2000
378,0,1.000000,0.000000,1.000000,2000
379,0,1.000000,0.000000,1.000000,2000
380,0,1.000000,0.001492,0.998956,2000
381,0,1.000000,0.000000,1.000000,2000
382,0,1.000000,0.000000,1.000000,2000
383,0,1.000000,0.009697,0.993212,2000
384,0,1.000000,0.000000,1.000000,2000
385,0,1.000000,0.000000,1.000000,2000
386,0,1.000000,0.073703,0.948408,2000
387,0,1.000000,0.000000,1.000000,2000
388,0,1.000000,0.042209,0.970454,2000
389,0,1.000000,0.010579,0.992595,2000
390,0,1.000000,0.000000,1.000000,2000
391,0,1.000000,0.000000,1.000000,2000
392,0,1.000000,0.000000,1.000000,2000
393,0,1.000000,0.000000,1.000000,2000
394,0,1.000000,0.080048,0.943967,2000
395,0,1.000000,0.000000,1.000000,2000
396,0,1.000000,0.022120,0.984516,2000
397,0,1.000000,0.000000,1.000000,2000
398,0,1.000000,0.000000,1.000000,2000
399,0,1.000000,0.039692,0.972216,2000
400,0,1.000000,0.000000,1.000000,2000
401,0,1.000000,0.000000,1.000000,2000
402,0,1.000000,0.020813,0.985431,2000
403,0,1.000000,0.000000,1.000000,2000
404,0,1.000000,0.000000,1.000000,2000
405,0,1.000000,0.008577,0.993996,2000
406,0,1.000000,0.026447,0.981487,2000
407,0,1.000000,0.020532,0.985628,2000
408,0,1.000000,0.060398,0.957722,2000
409,0,1.000000,0.000000,1.000000,2000
410,0,1.000000,0.035833,0.974917,2000
411,0,1.000000,0.000000,1.000000,2000
412,0,1.000000,0.043279,0.969704,2000
413,0,1.000000,0.000000,1.000000,2000
414,0,1.000000,0.000000,1.000000,2000
415,0,1.000000,0.000000,1.000000,2000
416,0,1.000000,0.071648,0.949846,2000
417,0,1.000000,0.002602,0.998179,2000
418,0,1.000000,0.042007,0.970595,2000
419,0,1.000000,0.000000,1.000000,2000
420,0,1.000000,0.052206,0.963456,2000
421,0,1.000000,0.000000,1.000000,2000
422,0,1.000000,0.000000,1.000000,2000
423,0,1.000000,0.026471,0.981470,2000
424,0,1.000000,0.023799,0.983341,2000
425,0,1.000000,0.000000,1.000000,2000
426,0,1.000000,0.089403,0.937418,2000
427,0,1.000000,0.000000,1.000000,2000
428,0,1.000000,0.100324,0.929773,2000
429,0,1.000000,0.000000,1.000000,2000
430,0,1.000000,0.001924,0.998653,2000
431,0,1.000000,0.059618,0.958267,2000
432,0,1.000000,0.011808,0.991734,2000
433,0,1.000000,0.040122,0.971915,2000
434,0,1.000000,0.097001,0.932099,2000
435,0,1.000000,0.058700,0.958910,2000
436,0,1.000000,0.013265,0.990715,2000
437,0,1.000000,0.068032,0.952377,2000
438,0,1.000000,0.015652,0.989044,2000
439,0,1.000000,0.000000,1.000000,2000
440,0,1.000000,0.032263,0.977416,2000
441,0,1.000000,0.022530,0.984229,2000
442,0,1.000000,0.000000,1.000000,2000
443,0,1.000000,0.000000,1.000000,2000
444,6,0.000000,1.000000,0.000000,100
445,6,0.020000,0.918988,0.062709,100
446,6,0.040000,0.938024,0.055383,100
447,6,0.060000,0.954281,0.050004,100
448,6,0.080000,0.913460,0.084578,100
449,6,0.100000,0.931952,0.077634,100
450,6,0.120000,0.869138,0.127603,100
451,6,0.140000,0.832597,0.159182,100
452,6,0.160000,0.899056,0.118661,100
453,6,0.180000,0.782019,0.206587,100
454,6,0.200000,0.794903,0.203568,100
455,6,0.220000,0.800421,0.205705,100
456,6,0.240000,0.833450,0.188585,100
457,6,0.260000,0.705428,0.284200,100
458,6,0.280000,0.737780,0.267554,100
459,6,0.300000,0.726684,0.281321,100
460,6,0.320000,0.760159,0.263888,100
461,6,0.340000,0.728256,0.292221,100
462,6,0.360000,0.634451,0.363884,500
463,6,0.380000,0.694965,0.327525,500
464,6,0.400000,0.618415,0.387109,500
465,6,0.420000,0.550388,0.440729,500
466,6,0.440000,0.554053,0.444163,500
467,6,0.460000,0.522793,0.472045,500
468,6,0.480000,0.531341,0.472061,500
469,6,0.500000,0.439548,0.542316,500
470,6,0.520000,0.443775,0.545357,500
471,4,0.000000,0.987721,0.008595,100
472,4,0.020000,1.000000,0.006000,100
473,4,0.040000,0.873639,0.100453,100
474,4,0.060000,0.966081,0.041743,100
475,4,0.080000,0.947066,0.061054,100
476,4,0.100000,0.899889,0.100078,100
477,4,0.120000,0.849799,0.141141,100
478,4,0.140000,0.856621,0.142365,100
479,4,0.160000,0.944858,0.086599,100
480,4,0.180000,0.762869,0.219992,100
481,4,0.200000,0.814018,0.190187,100
482,4,0.220000,0.731994,0.253604,100
483,4,0.240000,0.803921,0.209255,100
484,4,0.260000,0.671545,0.307918,500
485,4,0.280000,0.771643,0.243850,100
486,4,0.300000,0.744563,0.268806,100
487,4,0.320000,0.704377,0.302936,500
488,4,0.340000,0.685760,0.321968,500
489,4,0.360000,0.665180,0.342374,500
490,4,0.380000,0.759831,0.282118,100
491,4,0.400000,0.563494,0.425554,500
492,4,0.420000,0.531254,0.454122,500
493,4,0.440000,0.616474,0.400468,500
494,4,0.460000,0.467625,0.510663,500
495,4,0.480000,0.506673,0.489329,500
496,4,0.500000,0.535208,0.475355,500
497,4,0.520000,0.381729,0.588790,500
498,4,0.540000,0.470158,0.532889,500
499,4,0.560000,0.462116,0.544519,500
500,4,0.580000,0.426921,0.575155,500
501,4,0.600000,0.399426,0.600401,500
502,4,0.620000,0.410330,0.598769,500
503,4,0.640000,0.369669,0.633232,500
504,4,0.660000,0.345626,0.656062,500
505,4,0.680000,0.378647,0.638947,500
506,4,0.700000,0.328187,0.680269,500
507,4,0.720000,0.296581,0.708393,2000
508,4,0.740000,0.271095,0.732234,2000
509,4,0.760000,0.202623,0.786164,2000
510,4,0.780000,0.285270,0.734311,2000
511,4,0.800000,0.161545,0.826918,2000
512,4,0.820000,0.128412,0.856111,2000
513,4,0.840000,0.145623,0.850064,2000
514,4,0.860000,0.162873,0.843989,2000
515,4,0.880000,0.127183,0.874972,2000
516,4,0.900000,0.147179,0.866974,2000
517,4,0.920000,0.063356,0.931651,2000
518,4,0.940000,0.101608,0.910874,2000
519,4,0.960000,0.000000,0.988000,2000
520,4,0.980000,0.000000,0.994000,2000
521,4,1.000000,0.006447,0.995487,2000
522,4,1.000000,0.000000,1.000000,2000
523,4,1.000000,0.063127,0.955811,2000
524,4,1.000000,0.000000,1.000000,2000
525,4,1.000000,0.000000,1.000000,2000
526,4,1.000000,0.107851,0.924504,2000
527,4,1.000000,0.003227,0.997741,2000
528,4,1.000000,0.058706,0.958906,2000
529,4,1.000000,0.000000,1.000000,2000
530,4,1.000000,0.000000,1.000000,2000
531,4,1.000000,0.009612,0.993271,2000
532,4,1.000000,0.000000,1.000000,2000
533,4,1.000000,0.000000,1.000000,2000
534,4,1.000000,0.000000,1.000000,2000
535,4,1.000000,0.055317,0.961278,2000
536,4,1.000000,0.000000,1.000000,2000
537,4,1.000000,0.000000,1.000000,2000
538,4,1.000000,0.000000,1.000000,2000
539,4,1.000000,0.002524,0.998233,2000
540,4,1.000000,0.000000,1.000000,2000
541,4,1.000000,0.045499,0.968151,2000
542,0,0.000000,0.994887,0.003579,100
543,0,0.020000,1.000000,0.006000,100
544,0,0.040000,1.000000,0.012000,100
545,0,0.060000,0.942671,0.058131,100
546,0,0.080000,0.931403,0.072018,100
547,0,0.100000,0.972803,0.049038,100
548,0,0.120000,0.839001,0.148699,100
549,0,0.140000,0.927511,0.092743,100
550,0,0.160000,0.780370,0.201741,100
551,0,0.180000,0.863814,0.149330,100
552,0,0.200000,0.701151,0.269195,100
553,0,0.220000,0.830536,0.184625,100
554,0,0.240000,0.767440,0.234792,100
555,9,0.000000,1.000000,0.000000,100
556,9,0.020000,1.000000,0.006000,100
557,9,0.040000,0.936036,0.056775,100
558,9,0.060000,0.894852,0.091604,100
559,9,0.080000,0.951970,0.057621,100
560,9,0.100000,1.000000,0.030000,100
561,9,0.120000,0.898967,0.106723,100
562,9,0.140000,0.814167,0.172083,100
563,9,0.160000,0.882728,0.130090,100
564,9,0.180000,0.734273,0.240009,100
565,9,0.200000,0.753454,0.232582,100
566,10,0.000000,0.957588,0.029688,100
567,10,0.020000,0.971902,0.025669,100
568,10,0.040000,0.938202,0.055258,100
569,10,0.060000,0.925411,0.070212,100
570,10,0.080000,0.812440,0.155292,100
571,10,0.100000,0.872385,0.119331,100
572,10,0.120000,0.911444,0.097989,100
573,10,0.140000,0.802286,0.180399,100
574,10,0.160000,0.813956,0.178230,100
575,10,0.180000,0.881299,0.137091,100
576,10,0.200000,0.794327,0.203971,100
577,10,0.220000,0.804720,0.202696,100
578,10,0.240000,0.715856,0.270901,100
579,10,0.260000,0.722954,0.271932,100
580,10,0.280000,0.688504,0.302047,500
581,10,0.300000,0.735933,0.274847,100
582,10,0.320000,0.670031,0.326978,500
583,10,0.340000,0.662654,0.338142,500
584,10,0.360000,0.633300,0.364690,500
585,10,0.380000,0.659616,0.352269,500
586,10,0.400000,0.651079,0.364245,500
587,10,0.420000,0.522103,0.460528,500
588,10,0.440000,0.492560,0.487208,500
589,10,0.460000,0.586527,0.427431,500
590,10,0.480000,0.566905,0.447167,500
591,10,0.500000,0.548208,0.466254,500
592,10,0.520000,0.475922,0.522855,500
593,10,0.540000,0.300239,0.651832,500
594,10,0.560000,0.478830,0.532819,500
595,10,0.580000,0.434886,0.569580,500
596,10,0.600000,0.449093,0.565635,500
597,10,0.620000,0.350695,0.640513,500
598,10,0.640000,0.539293,0.514495,500
599,10,0.660000,0.278108,0.703324,2000
600,10,0.680000,0.335963,0.668826,500
601,10,0.700000,0.287873,0.708489,2000
602,10,0.720000,0.254227,0.738041,2000
603,10,0.740000,0.270816,0.732429,2000
604,10,0.760000,0.280997,0.731302,2000
605,10,0.780000,0.271690,0.743817,2000
606,10,0.800000,0.132348,0.847356,2000
607,10,0.820000,0.189481,0.813363,2000
608,10,0.840000,0.072448,0.901287,2000
609,10,0.860000,0.108270,0.882211,2000
610,10,0.880000,0.166475,0.847468,2000
611,10,0.900000,0.130886,0.878380,2000
612,10,0.920000,0.048819,0.941826,2000
613,10,0.940000,0.088256,0.920221,2000
614,10,0.960000,0.094324,0.921973,2000
615,10,0.980000,0.000000,0.994000,2000
616,10,1.000000,0.000000,1.000000,2000
617,10,1.000000,0.000000,1.000000,2000
618,10,1.000000,0.000000,1.000000,2000
619,10,1.000000,0.034762,0.975666,2000
620,10,1.000000,0.000000,1.000000,2000
621,10,1.000000,0.024987,0.982509,2000
622,10,1.000000,0.059479,0.958365,2000
623,10,1.000000,0.037193,0.973965,2000
624,10,1.000000,0.000000,1.000000,2000
625,10,1.000000,0.000000,1.000000,2000
626,10,1.000000,0.005304,0.996287,2000
627,10,1.000000,0.051067,0.964253,2000
628,10,1.000000,0.000000,1.000000,2000
629,10,1.000000,0.000000,1.000000,2000
630,10,1.000000,0.000000,1.000000,2000
631,10,1.000000,0.068036,0.952375,2000
632,10,1.000000,0.015782,0.988953,2000
633,10,1.000000,0.000000,1.000000,2000
634,10,1.000000,0.000000,1.000000,2000
635,10,1.000000,0.000000,1.000000,2000
636,10,1.000000,0.004631,0.996758,2000
637,10,1.000000,0.000000,1.000000,2000
638,10,1.000000,0.000000,1.000000,2000
639,10,1.000000,0.020679,0.985525,2000
640,10,1.000000,0.000000,1.000000,2000
641,10,1.000000,0.000000,1.000000,2000
642,10,1.000000,0.000000,1.000000,2000
643,10,1.000000,0.000000,1.000000,2000
644,10,1.000000,0.000000,1.000000,2000
