idx,label,S,U,CCS,T_adv
97,9,0.860000,0.116697,0.876312,2000
98,9,0.880000,0.177156,0.839991,2000
99,9,0.900000,0.100305,0.899787,2000
100,9,0.920000,0.010300,0.968790,2000
101,9,0.940000,0.054248,0.944027,2000
102,9,0.960000,0.111075,0.910248,2000
103,9,0.980000,0.000000,0.994000,2000
104,9,1.000000,0.028806,0.979836,2000
105,9,1.000000,0.000000,1.000000,2000
106,9,1.000000,0.000000,1.000000,2000
107,9,1.000000,0.000000,1.000000,2000
108,9,1.000000,0.076191,0.946666,2000
109,9,1.000000,0.000000,1.000000,2000
110,9,1.000000,0.000000,1.000000,2000
111,9,1.000000,0.003648,0.997447,2000
112,9,1.000000,0.000000,1.000000,2000
113,9,1.000000,0.005138,0.996403,2000
114,9,1.000000,0.071212,0.950151,2000
115,9,1.000000,0.000000,1.000000,2000
116,9,1.000000,0.000000,1.000000,2000
117,9,1.000000,0.055669,0.961032,2000
118,9,1.000000,0.000000,1.000000,2000
119,9,1.000000,0.069554,0.951312,2000
120,9,1.000000,0.008893,0.993775,2000
121,9,1.000000,0.000000,1.000000,2000
122,9,1.000000,0.068380,0.952134,2000
123,9,1.000000,0.000000,1.000000,2000
124,9,1.000000,0.000000,1.000000,2000
125,9,1.000000,0.000000,1.000000,2000
126,9,1.000000,0.012669,0.991131,2000
127,9,1.000000,0.000000,1.000000,2000
128,9,1.000000,0.000000,1.000000,2000
129,9,1.000000,0.006631,0.995358,2000
130,9,1.000000,0.009181,0.993574,2000
131,9,1.000000,0.000000,1.000000,2000
132,9,1.000000,0.011277,0.992106,2000
133,9,1.000000,0.000000,1.000000,2000
134,9,1.000000,0.035365,0.975245,2000
135,9,1.000000,0.000000,1.000000,2000
136,9,1.000000,0.007494,0.994754,2000
137,9,1.000000,0.084946,0.940538,2000
138,9,1.000000,0.031283,0.978102,2000
139,9,1.000000,0.000000,1.000000,2000
140,9,1.000000,0.000000,1.000000,2000
141,9,1.000000,0.042471,0.970270,2000
142,9,1.000000,0.013649,0.990446,2000
143,9,1.000000,0.033153,0.976793,2000
144,9,1.000000,0.044176,0.969077,2000
145,9,1.000000,0.000000,1.000000,2000
146,9,1.000000,0.000000,1.000000,2000
147,9,1.000000,0.094245,0.934029,2000
148,9,1.000000,0.032035,0.977576,2000
149,9,1.000000,0.009664,0.993235,2000
150,9,1.000000,0.000000,1.000000,2000
151,9,1.000000,0.012789,0.991047,2000
152,9,1.000000,0.023010,0.983893,2000
153,9,1.000000,0.037640,0.973652,2000
154,9,1.000000,0.000000,1.000000,2000
155,9,1.000000,0.000000,1.000000,2000
156,9,1.000000,0.000000,1.000000,2000
157,9,1.000000,0.000000,1.000000,2000
158,9,1.000000,0.004972,0.996520,2000
159,9,1.000000,0.000000,1.000000,2000
160,9,1.000000,0.040781,0.971453,2000
161,9,1.000000,0.047318,0.966877,2000
162,9,1.000000,0.000000,1.000000,2000
163,9,1.000000,0.102925,0.927952,2000
164,8,0.000000,1.000000,0.000000,100
165,8,0.020000,0.962900,0.031970,100
166,8,0.040000,0.903057,0.079860,100
167,8,0.060000,0.925214,0.070350,100
168,8,0.080000,0.896239,0.096633,100
169,8,0.100000,1.000000,0.030000,100
170,8,0.120000,0.904329,0.102970,100
171,8,0.140000,0.884233,0.123037,100
172,8,0.160000,0.818151,0.175294,100
173,8,0.180000,0.883944,0.135239,100
174,8,0.200000,0.833756,0.176371,100
175,8,0.220000,0.757556,0.235711,100
176,8,0.240000,0.727065,0.263055,100
177,8,0.260000,0.721838,0.272714,100
178,8,0.280000,0.701742,0.292781,100
179,8,0.300000,0.685036,0.310474,500
180,8,0.320000,0.802523,0.234234,100
181,8,0.340000,0.621543,0.366920,500
182,8,0.360000,0.636067,0.362753,500
183,8,0.380000,0.626808,0.375234,500
184,8,0.400000,0.641270,0.371111,500
185,8,0.420000,0.490123,0.482914,500
186,8,0.440000,0.651181,0.376174,500
187,8,0.460000,0.552764,0.451065,500
188,8,0.480000,0.656319,0.384577,500
189,8,0.500000,0.450916,0.534359,500
190,8,0.520000,0.469137,0.527604,500
191,8,0.540000,0.520005,0.497997,500
192,8,0.560000,0.447402,0.554819,500
193,8,0.580000,0.406313,0.589581,500
194,8,0.600000,0.416724,0.588293,500
195,8,0.620000,0.453274,0.568708,500
196,8,0.640000,0.429931,0.591049,500
197,8,0.660000,0.392468,0.623272,500
198,8,0.680000,0.332820,0.671026,500
199,8,0.700000,0.187192,0.778966,2000
200,8,0.720000,0.199881,0.776083,2000
201,8,0.740000,0.198217,0.783248,2000
202,8,0.760000,0.193295,0.792694,2000
203,8,0.780000,0.247142,0.761001,2000
204,8,0.800000,0.147825,0.836522,2000
205,8,0.820000,0.234725,0.781692,2000
206,8,0.840000,0.199543,0.812320,2000
207,8,0.860000,0.241704,0.788808,2000
208,8,0.880000,0.091379,0.900034,2000
209,8,0.900000,0.165747,0.853977,2000
210,8,0.920000,0.053369,0.938642,2000
211,8,0.940000,0.166714,0.865300,2000
212,8,0.960000,0.000000,0.988000,2000
213,8,0.980000,0.027181,0.974973,2000
214,8,1.000000,0.000000,1.000000,2000
215,8,1.000000,0.000000,1.000000,2000
216,8,1.000000,0.024816,0.982629,2000
217,8,1.000000,0.000000,1.000000,2000
218,8,1.000000,0.000000,1.000000,2000
219,8,1.000000,0.158211,0.889252,2000
220,8,1.000000,0.008853,0.993803,2000
221,8,1.000000,0.045454,0.968182,2000
222,8,1.000000,0.000000,1.000000,2000
223,8,1.000000,0.003191,0.997766,2000
224,8,1.000000,0.000000,1.000000,2000
225,8,1.000000,0.051619,0.963867,2000
226,8,1.000000,0.029883,0.979082,2000
227,8,1.000000,0.000000,1.000000,2000
228,8,1.000000,0.000000,1.000000,2000
229,8,1.000000,0.095907,0.932865,2000
230,8,1.000000,0.000000,1.000000,2000
231,8,1.000000,0.022240,0.984432,2000
232,8,1.000000,0.000000,1.000000,2000
233,8,1.000000,0.000000,1.000000,2000
234,8,1.000000,0.000000,1.000000,2000
235,8,1.000000,0.000000,1.000000,2000
236,8,1.000000,0.008480,0.994064,2000
237,8,1.000000,0.000000,1.000000,2000
238,8,1.000000,0.043349,0.969656,2000
239,8,1.000000,0.000000,1.000000,2000
240,8,1.000000,0.000000,1.000000,2000
241,8,1.000000,0.000000,1.000000,2000
242,8,1.000000,0.000000,1.000000,2000
243,8,1.000000,0.089733,0.937187,2000
244,8,1.000000,0.000000,1.000000,2000
245,8,1.000000,0.000000,1.000000,2000
246,8,1.000000,0.000000,1.000000,2000
247,8,1.000000,0.037470,0.973771,2000
248,8,1.000000,0.000000,1.000000,2000
249,8,1.000000,0.000000,1.000000,2000
250,8,1.000000,0.001141,0.999201,2000
251,8,1.000000,0.083916,0.941259,2000
252,8,1.000000,0.000000,1.000000,2000
253,8,1.000000,0.168603,0.881978,2000
254,8,1.000000,0.027997,0.980402,2000
255,8,1.000000,0.000000,1.000000,2000
256,8,1.000000,0.038687,0.972919,2000
257,8,1.000000,0.019758,0.986169,2000
258,8,1.000000,0.000000,1.000000,2000
259,8,1.000000,0.035742,0.974981,2000
260,8,1.000000,0.097880,0.931484,2000
261,8,1.000000,0.000000,1.000000,2000
262,8,1.000000,0.068410,0.952113,2000
263,8,1.000000,0.067309,0.952884,2000
264,8,1.000000,0.039343,0.972460,2000
265,8,1.000000,0.006390,0.995527,2000
266,8,1.000000,0.000000,1.000000,2000
267,8,1.000000,0.000000,1.000000,2000
268,8,1.000000,0.000000,1.000000,2000
269,8,1.000000,0.000000,1.000000,2000
270,8,1.000000,0.024130,0.983109,2000
271,8,1.000000,0.037985,0.973411,2000
272,8,1.000000,0.052589,0.963188,2000
273,8,1.000000,0.051220,0.964146,2000
274,7,0.000000,0.906252,0.065624,100
275,7,0.020000,1.000000,0.006000,100
276,7,0.040000,1.000000,0.012000,100
277,6,0.000000,1.000000,0.000000,100
278,6,0.020000,0.960240,0.033832,100
279,6,0.040000,0.931868,0.059692,100
280,6,0.060000,0.976903,0.034168,100
281,6,0.080000,0.967585,0.046690,100
282,6,0.100000,0.908919,0.093757,100
283,6,0.120000,0.840596,0.147583,100
284,6,0.140000,0.861459,0.138979,100
285,6,0.160000,0.787998,0.196402,100
286,6,0.180000,0.908405,0.118117,100
287,6,0.200000,0.758177,0.229276,100
288,6,0.220000,0.820509,0.191644,100
289,6,0.240000,0.702418,0.280308,100
290,6,0.260000,0.795066,0.221454,100
291,6,0.280000,0.685532,0.304127,500
292,6,0.300000,0.699230,0.300539,500
293,6,0.320000,0.696704,0.308307,500
294,6,0.340000,0.639278,0.354505,500
295,6,0.360000,0.523190,0.441767,500
296,6,0.380000,0.627581,0.374693,500
297,6,0.400000,0.542802,0.440038,500
298,6,0.420000,0.542076,0.446547,500
299,6,0.440000,0.534286,0.458000,500
300,6,0.460000,0.474709,0.505704,500
301,6,0.480000,0.500351,0.493754,500
302,6,0.500000,0.524755,0.482671,500
303,6,0.520000,0.475281,0.523303,500
304,6,0.540000,0.510000,0.505000,500
305,6,0.560000,0.466116,0.541719,500
306,6,0.580000,0.392422,0.599305,500
307,6,0.600000,0.455278,0.561306,500
308,6,0.620000,0.466562,0.559407,500
309,6,0.640000,0.338635,0.654956,500
310,6,0.660000,0.378291,0.633196,500
311,6,0.680000,0.338617,0.666968,500
312,6,0.700000,0.225650,0.752045,2000
313,6,0.720000,0.283109,0.717823,2000
314,6,0.740000,0.273884,0.730281,2000
315,6,0.760000,0.277151,0.733994,2000
316,6,0.780000,0.149387,0.829429,2000
317,6,0.800000,0.165402,0.824219,2000
318,6,0.820000,0.194692,0.809715,2000
319,6,0.840000,0.213773,0.802359,2000
320,6,0.860000,0.224504,0.800847,2000
321,6,0.880000,0.199306,0.824486,2000
322,6,0.900000,0.000357,0.969750,2000
323,6,0.920000,0.196829,0.838220,2000
324,6,0.940000,0.005923,0.977854,2000
325,6,0.960000,0.032699,0.965111,2000
326,6,0.980000,0.001743,0.992780,2000
327,6,1.000000,0.000000,1.000000,2000
328,2,0.000000,0.954603,0.031778,100
329,2,0.020000,0.950905,0.040366,100
330,2,0.040000,0.938864,0.054795,100
331,2,0.060000,0.943697,0.057412,100
332,2,0.080000,0.831338,0.142063,100
333,2,0.100000,0.886620,0.109366,100
334,2,0.120000,0.888841,0.113811,100
335,2,0.140000,0.859233,0.140537,100
336,2,0.160000,0.819436,0.174395,100
337,2,0.180000,0.826699,0.175310,100
338,2,0.200000,0.697937,0.271444,100
339,2,0.220000,0.698475,0.277067,100
340,2,0.240000,0.843622,0.181465,100
341,2,0.260000,0.796909,0.220164,100
342,2,0.280000,0.774629,0.241760,100
343,2,0.300000,0.681621,0.312865,500
344,2,0.320000,0.635728,0.350991,500
345,2,0.340000,0.698789,0.312848,500
346,2,0.360000,0.625201,0.370359,500
347,2,0.380000,0.609358,0.387449,500
348,2,0.400000,0.609170,0.393581,500
349,2,0.420000,0.581838,0.418713,500
350,2,0.440000,0.509015,0.475690,500
351,2,0.460000,0.554330,0.449969,500
352,2,0.480000,0.464037,0.519174,500
353,2,0.500000,0.485052,0.510464,500
354,2,0.520000,0.470361,0.526747,500
355,2,0.540000,0.500530,0.511629,500
356,2,0.560000,0.333968,0.634222,500
357,2,0.580000,0.430222,0.572844,500
358,2,0.600000,0.390108,0.606925,500
359,2,0.620000,0.383170,0.617781,500
360,2,0.640000,0.413344,0.602659,500
361,2,0.660000,0.318738,0.674883,500
362,2,0.680000,0.355824,0.654923,500
363,2,0.700000,0.271853,0.719703,2000
364,2,0.720000,0.320216,0.691849,500
365,2,0.740000,0.290169,0.718881,2000
366,2,0.760000,0.274419,0.735907,2000
367,2,0.780000,0.242188,0.764469,2000
368,2,0.800000,0.200926,0.799352,2000
369,2,0.820000,0.179502,0.820349,2000
370,2,0.840000,0.109873,0.875089,2000
371,2,0.860000,0.099356,0.888451,2000
372,2,0.880000,0.191659,0.829839,2000
373,2,0.900000,0.190065,0.836955,2000
374,2,0.920000,0.157425,0.865802,2000
375,2,0.940000,0.095854,0.914902,2000
376,2,0.960000,0.000000,0.988000,2000
377,2,0.980000,0.011345,0.986058,2000
378,2,1.000000,0.000000,1.000000,2000
379,2,1.000000,0.000000,1.000000,2000
380,2,1.000000,0.028474,0.980069,2000
381,2,1.000000,0.000000,1.000000,2000
382,2,1.000000,0.000000,1.000000,2000
383,2,1.000000,0.000000,1.000000,2000
384,2,1.000000,0.000000,1.000000,2000
385,2,1.000000,0.000000,1.000000,2000
386,2,1.000000,0.092601,0.935179,2000
387,2,1.000000,0.000000,1.000000,2000
388,2,1.000000,0.032033,0.977577,2000
389,2,1.000000,0.000000,1.000000,2000
390,2,1.000000,0.000000,1.000000,2000
391,2,1.000000,0.044620,0.968766,2000
392,2,1.000000,0.000000,1.000000,2000
393,2,1.000000,0.000000,1.000000,2000
394,2,1.000000,0.000000,1.000000,2000
395,2,1.000000,0.012690,0.991117,2000
396,2,1.000000,0.000000,1.000000,2000
397,2,1.000000,0.016131,0.988708,2000
398,2,1.000000,0.007685,0.994621,2000
399,2,1.000000,0.002365,0.998344,2000
400,2,1.000000,0.000000,1.000000,2000
401,2,1.000000,0.098118,0.931317,2000
402,2,1.000000,0.000000,1.000000,2000
403,2,1.000000,0.000000,1.000000,2000
404,2,1.000000,0.000000,1.000000,2000
405,2,1.000000,0.054150,0.962095,2000
406,2,1.000000,0.021581,0.984894,2000
407,2,1.000000,0.000000,1.000000,2000
408,2,1.000000,0.000000,1.000000,2000
409,2,1.000000,0.000000,1.000000,2000
410,2,1.000000,0.041327,0.971071,2000
411,2,1.000000,0.077926,0.945452,2000
412,2,1.000000,0.000000,1.000000,2000
413,2,1.000000,0.000000,1.000000,2000
414,2,1.000000,0.021932,0.984647,2000
415,2,1.000000,0.015983,0.988812,2000
416,2,1.000000,0.000000,1.000000,2000
417,2,1.000000,0.000000,1.000000,2000
418,2,1.000000,0.090763,0.936466,2000
419,2,1.000000,0.000000,1.000000,2000
420,2,1.000000,0.000000,1.000000,2000
421,2,1.000000,0.028953,0.979733,2000
422,2,1.000000,0.000000,1.000000,2000
423,2,1.000000,0.031772,0.977760,2000
424,2,1.000000,0.060428,0.957700,2000
425,2,1.000000,0.000000,1.000000,2000
426,2,1.000000,0.000000,1.000000,2000
427,2,1.000000,0.000000,1.000000,2000
428,2,1.000000,0.073894,0.948274,2000
429,2,1.000000,0.000000,1.000000,2000
430,2,1.000000,0.053855,0.962302,2000
431,2,1.000000,0.006480,0.995464,2000
432,2,1.000000,0.000000,1.000000,2000
433,2,1.000000,0.000000,1.000000,2000
434,2,1.000000,0.001965,0.998625,2000
435,2,1.000000,0.000000,1.000000,2000
436,2,1.000000,0.013080,0.990844,2000
437,2,1.000000,0.056561,0.960407,2000
438,2,1.000000,0.014111,0.990122,2000
439,2,1.000000,0.000000,1.000000,2000
440,2,1.000000,0.000000,1.000000,2000
441,2,1.000000,0.000000,1.000000,2000
442,2,1.000000,0.000000,1.000000,2000
443,2,1.000000,0.000000,1.000000,2000
444,2,1.000000,0.000000,1.000000,2000
445,2,1.000000,0.056920,0.960156,2000
446,2,1.000000,0.000000,1.000000,2000
447,2,1.000000,0.000000,1.000000,2000
448,2,1.000000,0.000000,1.000000,2000
449,2,1.000000,0.000000,1.000000,2000
450,2,1.000000,0.000000,1.000000,2000
451,2,1.000000,0.031283,0.978102,2000
452,2,1.000000,0.008530,0.994029,2000
453,2,1.000000,0.027047,0.981067,2000
454,2,1.000000,0.045036,0.968475,2000
455,2,1.000000,0.000000,1.000000,2000
456,2,1.000000,0.000000,1.000000,2000
457,2,1.000000,0.000000,1.000000,2000
458,2,1.000000,0.031479,0.977964,2000
459,2,1.000000,0.086585,0.939391,2000
460,2,1.000000,0.024553,0.982813,2000
461,2,1.000000,0.000000,1.000000,2000
462,2,1.000000,0.004932,0.996547,2000
463,2,1.000000,0.000000,1.000000,2000
464,2,1.000000,0.000000,1.000000,2000
465,2,1.000000,0.077856,0.945500,2000
466,2,1.000000,0.096705,0.932307,2000
467,2,1.000000,0.000000,1.000000,2000
468,2,1.000000,0.000000,1.000000,2000
469,2,1.000000,0.055639,0.961053,2000
470,2,1.000000,0.002648,0.998146,2000
471,2,1.000000,0.051046,0.964268,2000
472,2,1.000000,0.019458,0.986379,2000
473,2,1.000000,0.014944,0.989540,2000
474,2,1.000000,0.000000,1.000000,2000
475,2,1.000000,0.000000,1.000000,2000
476,2,1.000000,0.000000,1.000000,2000
477,2,1.000000,0.085478,0.940165,2000
478,2,1.000000,0.066370,0.953541,2000
479,2,1.000000,0.014080,0.990144,2000
480,2,1.000000,0.067978,0.952415,2000
481,2,1.000000,0.000000,1.000000,2000
482,2,1.000000,0.051141,0.964201,2000
483,2,1.000000,0.053284,0.962701,2000
484,2,1.000000,0.128479,0.910065,2000
485,2,1.000000,0.000000,1.000000,2000
486,2,1.000000,0.031030,0.978279,2000
487,2,1.000000,0.062805,0.956036,2000
488,2,1.000000,0.033788,0.976349,2000
489,2,1.000000,0.000000,1.000000,2000
490,2,1.000000,0.000000,1.000000,2000
491,2,1.000000,0.000000,1.000000,2000
492,2,1.000000,0.005877,0.995886,2000
493,2,1.000000,0.022752,0.984074,2000
494,2,1.000000,0.043610,0.969473,2000
495,2,1.000000,0.069396,0.951423,2000
496,2,1.000000,0.047181,0.966974,2000
497,2,1.000000,0.044416,0.968909,2000
498,2,1.000000,0.055392,0.961225,2000
499,2,1.000000,0.007057,0.995060,2000
500,2,1.000000,0.000000,1.000000,2000
501,2,1.000000,0.000000,1.000000,2000
502,2,1.000000,0.000000,1.000000,2000
503,2,1.000000,0.060646,0.957548,2000
504,2,1.000000,0.000000,1.000000,2000
505,2,1.000000,0.054391,0.961926,2000
506,2,1.000000,0.051044,0.964269,2000
507,2,1.000000,0.000000,1.000000,2000
508,2,1.000000,0.073252,0.948723,2000
509,2,1.000000,0.000000,1.000000,2000
510,2,1.000000,0.000000,1.000000,2000
511,2,1.000000,0.021104,0.985227,2000
512,2,1.000000,0.063524,0.955533,2000
513,2,1.000000,0.043697,0.969412,2000
514,2,1.000000,0.000000,1.000000,2000
515,2,1.000000,0.000000,1.000000,2000
516,2,1.000000,0.000000,1.000000,2000
517,2,1.000000,0.000000,1.000000,2000
518,2,1.000000,0.000000,1.000000,2000
519,2,1.000000,0.091656,0.935841,2000
520,2,1.000000,0.000000,1.000000,2000
521,2,1.000000,0.000641,0.999551,2000
522,2,1.000000,0.000000,1.000000,2000
523,2,1.000000,0.048813,0.965831,2000
524,2,1.000000,0.000000,1.000000,2000
525,2,1.000000,0.015722,0.988995,2000
526,2,1.000000,0.091644,0.935850,2000
527,2,1.000000,0.000000,1.000000,2000
528,2,1.000000,0.000000,1.000000,2000
529,2,1.000000,0.033597,0.976482,2000
530,2,1.000000,0.086547,0.939417,2000
531,2,1.000000,0.038951,0.972734,2000
532,2,1.000000,0.066347,0.953557,2000
533,2,1.000000,0.051302,0.964089,2000
534,2,1.000000,0.087198,0.938962,2000
535,2,1.000000,0.000000,1.000000,2000
536,2,1.000000,0.000000,1.000000,2000
537,2,1.000000,0.000000,1.000000,2000
538,2,1.000000,0.004679,0.996725,2000
539,2,1.000000,0.014587,0.989789,2000
540,11,0.000000,0.935345,0.045259,100
541,11,0.020000,1.000000,0.006000,100
542,11,0.040000,0.987023,0.021084,100
543,11,0.060000,0.885330,0.098269,100
544,11,0.080000,0.856221,0.124645,100
545,11,0.100000,0.869905,0.121066,100
546,11,0.120000,0.863017,0.131888,100
547,11,0.140000,0.902650,0.110145,100
548,11,0.160000,0.815004,0.177497,100
549,11,0.180000,0.769715,0.215199,100
550,11,0.200000,0.834955,0.175531,100
551,11,0.220000,0.767834,0.228516,100
552,11,0.240000,0.808521,0.206035,100
553,11,0.260000,0.740620,0.259566,100
554,11,0.280000,0.718518,0.281037,100
555,11,0.300000,0.740841,0.271411,100
556,11,0.320000,0.683673,0.317429,500
557,11,0.340000,0.653042,0.344871,500
558,11,0.360000,0.538598,0.430981,500
559,11,0.380000,0.641650,0.364845,500
560,11,0.400000,0.606468,0.395473,500
561,11,0.420000,0.663239,0.361732,500
562,11,0.440000,0.496171,0.484680,500
563,11,0.460000,0.602343,0.416360,500
564,11,0.480000,0.505580,0.490094,500
565,11,0.500000,0.484354,0.510952,500
566,11,0.520000,0.507661,0.500637,500
567,11,0.540000,0.478636,0.526955,500
568,11,0.560000,0.423637,0.571454,500
569,11,0.580000,0.394109,0.598123,500
570,11,0.600000,0.438830,0.572819,500
571,11,0.620000,0.442008,0.576595,500
572,11,0.640000,0.244068,0.721153,2000
573,11,0.660000,0.343726,0.657392,500
574,11,0.680000,0.272217,0.713448,2000
575,11,0.700000,0.263970,0.725221,2000
576,11,0.720000,0.262149,0.732496,2000
577,11,0.740000,0.279247,0.726527,2000
578,11,0.760000,0.226214,0.769650,2000
579,11,0.780000,0.185155,0.804391,2000
580,11,0.800000,0.170233,0.820837,2000
581,11,0.820000,0.315303,0.725288,2000
582,11,0.840000,0.198953,0.812733,2000
583,11,0.860000,0.104665,0.884735,2000
584,11,0.880000,0.221811,0.808732,2000
585,11,0.900000,0.028919,0.949756,2000
586,11,0.920000,0.054355,0.937951,2000
587,11,0.940000,0.079637,0.926254,2000
588,11,0.960000,0.000000,0.988000,2000
589,11,0.980000,0.022583,0.978192,2000
590,11,1.000000,0.003000,0.997900,2000
591,11,1.000000,0.000000,1.000000,2000
592,11,1.000000,0.025347,0.982257,2000
593,11,1.000000,0.000000,1.000000,2000
594,11,1.000000,0.032417,0.977308,2000
595,11,1.000000,0.000398,0.999721,2000
596,11,1.000000,0.061135,0.957205,2000
597,11,1.000000,0.045247,0.968327,2000
598,11,1.000000,0.131192,0.908166,2000
599,11,1.000000,0.000000,1.000000,2000
600,11,1.000000,0.000000,1.000000,2000
601,11,1.000000,0.000000,1.000000,2000
602,11,1.000000,0.000000,1.000000,2000
603,11,1.000000,0.008084,0.994341,2000
604,11,1.000000,0.000000,1.000000,2000
605,11,1.000000,0.000000,1.000000,2000
606,11,1.000000,0.037093,0.974035,2000
607,11,1.000000,0.000000,1.000000,2000
608,11,1.000000,0.000000,1.000000,2000
609,11,1.000000,0.021513,0.984941,2000
610,11,1.000000,0.000000,1.000000,2000
611,11,1.000000,0.000000,1.000000,2000
612,11,1.000000,0.000000,1.000000,2000
613,11,1.000000,0.104844,0.926609,2000
614,11,1.000000,0.000000,1.000000,2000
615,11,1.000000,0.039801,0.972139,2000
616,11,1.000000,0.000000,1.000000,2000
617,11,1.000000,0.000000,1.000000,2000
618,11,1.000000,0.036129,0.974710,2000
619,11,1.000000,0.000000,1.000000,2000
620,11,1.000000,0.000000,1.000000,2000
621,11,1.000000,0.000000,1.000000,2000
622,11,1.000000,0.000000,1.000000,2000
623,11,1.000000,0.029597,0.979282,2000
624,11,1.000000,0.010016,0.992988,2000
625,11,1.000000,0.000000,1.000000,2000
626,11,1.000000,0.000000,1.000000,2000
627,11,1.000000,0.000000,1.000000,2000
628,11,1.000000,0.000000,1.000000,2000
629,11,1.000000,0.000000,1.000000,2000
630,11,1.000000,0.061912,0.956662,2000
631,11,1.000000,0.000000,1.000000,2000
632,11,1.000000,0.018664,0.986935,2000
633,11,1.000000,0.069879,0.951085,2000
634,11,1.000000,0.000000,1.000000,2000
635,11,1.000000,0.000000,1.000000,2000
636,11,1.000000,0.000000,1.000000,2000
637,11,1.000000,0.006717,0.995298,2000
638,11,1.000000,0.003702,0.997408,2000
639,11,1.000000,0.066790,0.953247,2000
640,11,1.000000,0.000000,1.000000,2000
641,11,1.000000,0.043660,0.969438,2000
642,11,1.000000,0.000000,1.000000,2000
643,11,1.000000,0.000000,1.000000,2000
