idx,label,S,U,CCS,T_adv
70,5,0.440000,0.523608,0.465474,500
71,5,0.460000,0.477409,0.503814,500
72,5,0.480000,0.519928,0.480050,500
73,5,0.500000,0.517404,0.487817,500
74,5,0.520000,0.501046,0.505268,500
75,5,0.540000,0.517430,0.499799,500
76,5,0.560000,0.395451,0.591185,500
77,5,0.580000,0.454180,0.556074,500
78,5,0.600000,0.351312,0.634082,500
79,5,0.620000,0.247143,0.713000,2000
80,5,0.640000,0.430702,0.590509,500
81,5,0.660000,0.230543,0.736620,2000
82,5,0.680000,0.317980,0.681414,500
83,8,0.000000,0.979025,0.014682,100
84,8,0.020000,1.000000,0.006000,100
85,8,0.040000,0.956520,0.042436,100
86,8,0.060000,0.934547,0.063817,100
87,8,0.080000,0.837012,0.138091,100
88,8,0.100000,0.832078,0.147545,100
89,8,0.120000,0.875692,0.123015,100
90,8,0.140000,0.871314,0.132080,100
91,8,0.160000,0.822296,0.172393,100
92,8,0.180000,0.850234,0.158836,100
93,8,0.200000,0.938187,0.103269,100
94,8,0.220000,0.805123,0.202414,100
95,8,0.240000,0.722696,0.266113,100
96,8,0.260000,0.754441,0.249891,100
97,8,0.280000,0.614528,0.353830,500
98,8,0.300000,0.755776,0.260957,100
99,8,0.320000,0.689276,0.313507,500
100,8,0.340000,0.659981,0.340014,500
101,8,0.360000,0.672762,0.337066,500
102,8,0.380000,0.591141,0.400202,500
103,8,0.400000,0.547300,0.436890,500
104,8,0.420000,0.554149,0.438096,500
105,8,0.440000,0.538896,0.454773,500
106,8,0.460000,0.571702,0.437809,500
107,8,0.480000,0.503902,0.491268,500
108,8,0.500000,0.520854,0.485402,500
109,8,0.520000,0.394301,0.579989,500
110,8,0.540000,0.451686,0.545820,500
111,8,0.560000,0.515591,0.507086,500
112,8,0.580000,0.488092,0.532336,500
113,8,0.600000,0.340099,0.641931,500
114,8,0.620000,0.422921,0.589956,500
115,8,0.640000,0.327963,0.662426,500
116,8,0.660000,0.375281,0.635303,500
117,8,0.680000,0.300203,0.693858,500
118,8,0.700000,0.293241,0.704731,2000
119,8,0.720000,0.251900,0.739670,2000
120,8,0.740000,0.349448,0.677386,500
121,8,0.760000,0.268336,0.740164,2000
122,8,0.780000,0.208577,0.787996,2000
123,8,0.800000,0.214205,0.790056,2000
124,8,0.820000,0.251115,0.770219,2000
125,8,0.840000,0.135669,0.857032,2000
126,8,0.860000,0.173805,0.836336,2000
127,8,0.880000,0.083219,0.905747,2000
128,8,0.900000,0.078181,0.915273,2000
129,8,0.920000,0.066339,0.929562,2000
130,8,0.940000,0.005842,0.977910,2000
131,8,0.960000,0.071408,0.938015,2000
132,8,0.980000,0.000000,0.994000,2000
133,8,1.000000,0.057158,0.959990,2000
134,8,1.000000,0.092258,0.935420,2000
135,8,1.000000,0.000000,1.000000,2000
136,8,1.000000,0.000000,1.000000,2000
137,8,1.000000,0.000000,1.000000,2000
138,8,1.000000,0.000000,1.000000,2000
139,8,1.000000,0.068313,0.952181,2000
140,7,0.000000,0.957985,0.029411,100
141,7,0.020000,1.000000,0.006000,100
142,7,0.040000,0.973292,0.030696,100
143,7,0.060000,0.911941,0.079641,100
144,7,0.080000,0.921865,0.078695,100
145,7,0.100000,0.952572,0.063200,100
146,7,0.120000,0.892471,0.111270,100
147,7,0.140000,0.907831,0.106518,100
148,7,0.160000,0.854878,0.149585,100
149,7,0.180000,0.805847,0.189907,100
150,7,0.200000,0.795434,0.203197,100
151,7,0.220000,0.755281,0.237303,100
152,7,0.240000,0.791129,0.218210,100
153,7,0.260000,0.836947,0.192137,100
154,7,0.280000,0.782612,0.236172,100
155,7,0.300000,0.752303,0.263388,100
156,7,0.320000,0.694860,0.309598,500
157,7,0.340000,0.603759,0.379369,500
158,7,0.360000,0.672563,0.337206,500
159,7,0.380000,0.611683,0.385822,500
160,7,0.400000,0.685569,0.340102,500
161,7,0.420000,0.608084,0.400341,500
162,7,0.440000,0.509743,0.475180,500
163,7,0.460000,0.532634,0.465156,500
164,7,0.480000,0.443567,0.533503,500
165,7,0.500000,0.491715,0.505800,500
166,7,0.520000,0.483122,0.517815,500
167,7,0.540000,0.463771,0.537360,500
168,7,0.560000,0.521324,0.503073,500
169,7,0.580000,0.433389,0.570628,500
170,7,0.600000,0.489567,0.537303,500
171,7,0.620000,0.409944,0.599039,500
172,7,0.640000,0.334811,0.657632,500
173,7,0.660000,0.240807,0.729435,2000
174,7,0.680000,0.346241,0.661631,500
175,7,0.700000,0.302377,0.698336,500
176,7,0.720000,0.302320,0.704376,2000
177,7,0.740000,0.232825,0.759023,2000
178,7,0.760000,0.218363,0.775146,2000
179,7,0.780000,0.160800,0.821440,2000
180,7,0.800000,0.239687,0.772219,2000
181,7,0.820000,0.109706,0.869205,2000
182,7,0.840000,0.131659,0.859838,2000
183,7,0.860000,0.207691,0.812616,2000
184,7,0.880000,0.153667,0.856433,2000
185,7,0.900000,0.104217,0.897048,2000
186,7,0.920000,0.166649,0.859345,2000
187,7,0.940000,0.117917,0.899458,2000
188,7,0.960000,0.019611,0.974272,2000
189,7,0.980000,0.056878,0.954186,2000
190,7,1.000000,0.000000,1.000000,2000
191,7,1.000000,0.000000,1.000000,2000
192,7,1.000000,0.014540,0.989822,2000
193,7,1.000000,0.000000,1.000000,2000
194,7,1.000000,0.000000,1.000000,2000
195,7,1.000000,0.014591,0.989786,2000
196,7,1.000000,0.004544,0.996819,2000
197,7,1.000000,0.000000,1.000000,2000
198,7,1.000000,0.043738,0.969384,2000
199,7,1.000000,0.000000,1.000000,2000
200,7,1.000000,0.042362,0.970347,2000
201,7,1.000000,0.000000,1.000000,2000
202,7,1.000000,0.000000,1.000000,2000
203,7,1.000000,0.070880,0.950384,2000
204,7,1.000000,0.014547,0.989817,2000
205,7,1.000000,0.000000,1.000000,2000
206,7,1.000000,0.000000,1.000000,2000
207,7,1.000000,0.063951,0.955235,2000
208,7,1.000000,0.000000,1.000000,2000
209,7,1.000000,0.000000,1.000000,2000
210,7,1.000000,0.000000,1.000000,2000
211,7,1.000000,0.083595,0.941484,2000
212,7,1.000000,0.054815,0.961630,2000
213,7,1.000000,0.000000,1.000000,2000
214,7,1.000000,0.000000,1.000000,2000
215,7,1.000000,0.070236,0.950835,2000
216,7,1.000000,0.000000,1.000000,2000
217,7,1.000000,0.000000,1.000000,2000
218,7,1.000000,0.043819,0.969327,2000
219,7,1.000000,0.002323,0.998374,2000
220,7,1.000000,0.000000,1.000000,2000
221,7,1.000000,0.000000,1.000000,2000
222,7,1.000000,0.045396,0.968223,2000
223,7,1.000000,0.000000,1.000000,2000
224,7,1.000000,0.000000,1.000000,2000
225,7,1.000000,0.027120,0.981016,2000
226,7,1.000000,0.042925,0.969953,2000
227,7,1.000000,0.054967,0.961523,2000
228,7,1.000000,0.000000,1.000000,2000
229,7,1.000000,0.011907,0.991665,2000
230,7,1.000000,0.000000,1.000000,2000
231,7,1.000000,0.000000,1.000000,2000
232,7,1.000000,0.000000,1.000000,2000
233,7,1.000000,0.016751,0.988274,2000
234,7,1.000000,0.085478,0.940165,2000
235,7,1.000000,0.004175,0.997078,2000
236,7,1.000000,0.043793,0.969345,2000
237,7,1.000000,0.000000,1.000000,2000
238,7,1.000000,0.039839,0.972113,2000
239,7,1.000000,0.015700,0.989010,2000
240,7,1.000000,0.000000,1.000000,2000
241,7,1.000000,0.000000,1.000000,2000
242,7,1.000000,0.115245,0.919328,2000
243,7,1.000000,0.008636,0.993955,2000
244,7,1.000000,0.000000,1.000000,2000
245,7,1.000000,0.047170,0.966981,2000
246,7,1.000000,0.001709,0.998804,2000
247,7,1.000000,0.061012,0.957292,2000
248,7,1.000000,0.000000,1.000000,2000
249,7,1.000000,0.000000,1.000000,2000
250,7,1.000000,0.106158,0.925689,2000
251,7,1.000000,0.000000,1.000000,2000
252,7,1.000000,0.104584,0.926791,2000
253,7,1.000000,0.068520,0.952036,2000
254,7,1.000000,0.000000,1.000000,2000
255,7,1.000000,0.005734,0.995987,2000
256,7,1.000000,0.000000,1.000000,2000
257,7,1.000000,0.000000,1.000000,2000
258,7,1.000000,0.063264,0.955715,2000
259,7,1.000000,0.000000,1.000000,2000
260,7,1.000000,0.000000,1.000000,2000
261,7,1.000000,0.052406,0.963316,2000
262,7,1.000000,0.004225,0.997042,2000
263,7,1.000000,0.000000,1.000000,2000
264,7,1.000000,0.000000,1.000000,2000
265,7,1.000000,0.000000,1.000000,2000
266,7,1.000000,0.079600,0.944280,2000
267,7,1.000000,0.000000,1.000000,2000
268,7,1.000000,0.000000,1.000000,2000
269,7,1.000000,0.027639,0.980653,2000
270,7,1.000000,0.000000,1.000000,2000
271,7,1.000000,0.040912,0.971362,2000
272,7,1.000000,0.000000,1.000000,2000
273,7,1.000000,0.027201,0.980959,2000
274,7,1.000000,0.010938,0.992343,2000
275,7,1.000000,0.006942,0.995141,2000
276,7,1.000000,0.000000,1.000000,2000
277,7,1.000000,0.034317,0.975978,2000
278,7,1.000000,0.000000,1.000000,2000
279,7,1.000000,0.102131,0.928508,2000
280,7,1.000000,0.000000,1.000000,2000
281,7,1.000000,0.000000,1.000000,2000
282,7,1.000000,0.006680,0.995324,2000
283,7,1.000000,0.024314,0.982980,2000
284,7,1.000000,0.094982,0.933512,2000
285,7,1.000000,0.000000,1.000000,2000
286,7,1.000000,0.012225,0.991442,2000
287,7,1.000000,0.020164,0.985886,2000
288,7,1.000000,0.000000,1.000000,2000
289,7,1.000000,0.000000,1.000000,2000
290,7,1.000000,0.030081,0.978943,2000
291,7,1.000000,0.000000,1.000000,2000
292,7,1.000000,0.067992,0.952406,2000
293,7,1.000000,0.024376,0.982937,2000
294,7,1.000000,0.000000,1.000000,2000
295,7,1.000000,0.000000,1.000000,2000
296,7,1.000000,0.000000,1.000000,2000
297,7,1.000000,0.000000,1.000000,2000
298,0,0.000000,0.987147,0.008997,100
299,0,0.020000,0.988819,0.013826,100
300,0,0.040000,0.912523,0.073234,100
301,0,0.060000,0.965925,0.041852,100
302,0,0.080000,0.928474,0.074068,100
303,0,0.100000,0.940612,0.071572,100
304,0,0.120000,0.821172,0.161180,100
305,0,0.140000,0.862186,0.138470,100
306,0,0.160000,0.835152,0.163394,100
307,0,0.180000,0.818982,0.180713,100
308,0,0.200000,0.790796,0.206443,100
309,0,0.220000,0.770836,0.226415,100
310,0,0.240000,0.862527,0.168231,100
311,0,0.260000,0.756816,0.248229,100
312,0,0.280000,0.727216,0.274949,100
313,0,0.300000,0.727612,0.280671,100
314,0,0.320000,0.608587,0.369989,500
315,0,0.340000,0.722445,0.296288,100
316,0,0.360000,0.617115,0.376019,500
317,0,0.380000,0.588198,0.402261,500
318,0,0.400000,0.604122,0.397115,500
319,0,0.420000,0.541529,0.446930,500
320,0,0.440000,0.558092,0.441336,500
321,0,0.460000,0.507710,0.482603,500
322,0,0.480000,0.491515,0.499939,500
323,0,0.500000,0.449426,0.535402,500
324,0,0.520000,0.469510,0.527343,500
325,0,0.540000,0.497908,0.513465,500
326,0,0.560000,0.474371,0.535940,500
327,0,0.580000,0.398871,0.594790,500
328,0,0.600000,0.376808,0.616234,500
329,0,0.620000,0.334796,0.651643,500
330,0,0.640000,0.367023,0.635084,500
331,0,0.660000,0.388850,0.625805,500
332,0,0.680000,0.311934,0.685646,500
333,0,0.700000,0.264646,0.724748,2000
334,0,0.720000,0.245871,0.743890,2000
335,0,0.740000,0.205705,0.778007,2000
336,0,0.760000,0.319481,0.704364,2000
337,0,0.780000,0.265488,0.748158,2000
338,0,0.800000,0.156975,0.830118,2000
339,0,0.820000,0.159711,0.834202,2000
340,0,0.840000,0.202755,0.810072,2000
341,0,0.860000,0.067115,0.911019,2000
342,0,0.880000,0.181532,0.836928,2000
343,0,0.900000,0.114211,0.890052,2000
344,0,0.920000,0.000000,0.976000,2000
345,0,0.940000,0.055259,0.943319,2000
346,0,0.960000,0.169746,0.869178,2000
347,0,0.980000,0.000372,0.993740,2000
348,0,1.000000,0.046072,0.967750,2000
349,0,1.000000,0.000000,1.000000,2000
350,0,1.000000,0.000000,1.000000,2000
351,0,1.000000,0.013090,0.990837,2000
352,0,1.000000,0.000000,1.000000,2000
353,0,1.000000,0.000000,1.000000,2000
354,0,1.000000,0.140077,0.901946,2000
355,0,1.000000,0.000000,1.000000,2000
356,0,1.000000,0.037646,0.973648,2000
357,0,1.000000,0.000000,1.000000,2000
358,0,1.000000,0.000000,1.000000,2000
359,0,1.000000,0.000000,1.000000,2000
360,0,1.000000,0.000000,1.000000,2000
361,0,1.000000,0.000000,1.000000,2000
362,0,1.000000,0.000000,1.000000,2000
363,0,1.000000,0.053654,0.962442,2000
364,0,1.000000,0.000000,1.000000,2000
365,0,1.000000,0.001730,0.998789,2000
366,0,1.000000,0.000000,1.000000,2000
367,0,1.000000,0.000000,1.000000,2000
368,0,1.000000,0.000000,1.000000,2000
369,0,1.000000,0.002929,0.997949,2000
370,0,1.000000,0.000000,1.000000,2000
371,0,1.000000,0.006917,0.995158,2000
372,0,1.000000,0.081686,0.942820,2000
373,0,1.000000,0.000000,1.000000,2000
374,0,1.000000,0.001868,0.998692,2000
375,0,1.000000,0.000000,1.000000,2000
376,0,1.000000,0.066827,0.953221,2000
377,0,1.000000,0.045776,0.967957,2000
378,0,1.000000,0.073633,0.948457,2000
379,0,1.000000,0.098608,0.930974,2000
380,0,1.000000,0.000000,1.000000,2000
381,0,1.000000,0.004713,0.996701,2000
382,0,1.000000,0.000000,1.000000,2000
383,0,1.000000,0.051674,0.963828,2000
384,0,1.000000,0.000000,1.000000,2000
385,0,1.000000,0.032971,0.976921,2000
386,0,1.000000,0.035880,0.974884,2000
387,0,1.000000,0.000000,1.000000,2000
388,0,1.000000,0.022320,0.984376,2000
389,0,1.000000,0.000000,1.000000,2000
390,0,1.000000,0.000000,1.000000,2000
391,0,1.000000,0.018954,0.986732,2000
392,0,1.000000,0.033853,0.976303,2000
393,0,1.000000,0.000000,1.000000,2000
394,0,1.000000,0.000000,1.000000,2000
395,0,1.000000,0.012721,0.991095,2000
396,0,1.000000,0.000000,1.000000,2000
397,0,1.000000,0.000000,1.000000,2000
398,0,1.000000,0.000000,1.000000,2000
399,0,1.000000,0.000000,1.000000,2000
400,0,1.000000,0.027721,0.980595,2000
401,0,1.000000,0.035420,0.975206,2000
402,0,1.000000,0.057469,0.959772,2000
403,0,1.000000,0.000000,1.000000,2000
404,0,1.000000,0.005353,0.996253,2000
405,0,1.000000,0.000000,1.000000,2000
406,0,1.000000,0.041271,0.971110,2000
407,0,1.000000,0.033405,0.976616,2000
408,0,1.000000,0.088442,0.938090,2000
409,0,1.000000,0.000000,1.000000,2000
410,0,1.000000,0.003214,0.997750,2000
411,0,1.000000,0.000000,1.000000,2000
412,0,1.000000,0.000000,1.000000,2000
413,0,1.000000,0.000000,1.000000,2000
414,0,1.000000,0.000000,1.000000,2000
415,0,1.000000,0.000000,1.000000,2000
416,0,1.000000,0.000000,1.000000,2000
417,0,1.000000,0.069065,0.951654,2000
418,0,1.000000,0.009375,0.993437,2000
419,0,1.000000,0.000000,1.000000,2000
420,0,1.000000,0.126973,0.911119,2000
421,0,1.000000,0.000000,1.000000,2000
422,0,1.000000,0.028515,0.980039,2000
423,0,1.000000,0.122148,0.914497,2000
424,0,1.000000,0.000000,1.000000,2000
425,0,1.000000,0.000000,1.000000,2000
426,0,1.000000,0.000000,1.000000,2000
427,0,1.000000,0.039816,0.972129,2000
428,0,1.000000,0.000000,1.000000,2000
429,0,1.000000,0.058298,0.959192,2000
430,0,1.000000,0.048141,0.966301,2000
431,0,1.000000,0.090026,0.936982,2000
432,0,1.000000,0.050630,0.964559,2000
433,0,1.000000,0.000000,1.000000,2000
434,0,1.000000,0.000000,1.000000,2000
435,0,1.000000,0.064476,0.954867,2000
436,0,1.000000,0.063071,0.955850,2000
437,0,1.000000,0.000000,1.000000,2000
438,0,1.000000,0.011448,0.991987,2000
439,0,1.000000,0.000000,1.000000,2000
440,0,1.000000,0.016405,0.988516,2000
441,0,1.000000,0.000000,1.000000,2000
442,0,1.000000,0.021274,0.985108,2000
443,0,1.000000,0.000000,1.000000,2000
444,0,1.000000,0.076599,0.946381,2000
445,0,1.000000,0.019199,0.986560,2000
446,0,1.000000,0.000000,1.000000,2000
447,0,1.000000,0.000000,1.000000,2000
448,0,1.000000,0.028672,0.979930,2000
449,0,1.000000,0.000000,1.000000,2000
450,0,1.000000,0.069683,0.951222,2000
451,0,1.000000,0.013500,0.990550,2000
452,0,1.000000,0.000000,1.000000,2000
453,1,0.000000,0.961051,0.027264,100
454,1,0.020000,0.915898,0.064871,100
455,4,0.000000,0.879482,0.084363,100
456,4,0.020000,1.000000,0.006000,100
457,4,0.040000,0.852195,0.115464,100
458,4,0.060000,1.000000,0.018000,100
459,4,0.080000,0.991612,0.029871,100
460,4,0.100000,0.900110,0.099923,100
461,4,0.120000,0.909257,0.099520,100
462,4,0.140000,0.900334,0.111766,100
463,4,0.160000,0.901522,0.116935,100
464,4,0.180000,0.771566,0.213904,100
465,4,0.200000,0.883447,0.141587,100
466,4,0.220000,0.799191,0.206567,100
467,4,0.240000,0.743373,0.251639,100
468,4,0.260000,0.744811,0.256632,100
469,4,0.280000,0.731729,0.271790,100
470,4,0.300000,0.821174,0.215178,100
471,4,0.320000,0.724526,0.288832,100
472,4,0.340000,0.656731,0.342289,500
473,4,0.360000,0.620993,0.373305,500
474,4,0.380000,0.556577,0.424396,500
475,4,0.400000,0.648050,0.366365,500
476,4,0.420000,0.591086,0.412240,500
477,4,0.440000,0.643539,0.381523,500
478,4,0.460000,0.671167,0.368183,500
479,4,0.480000,0.589914,0.431061,500
480,4,0.500000,0.397878,0.571486,500
481,4,0.520000,0.429838,0.555114,500
482,4,0.540000,0.545250,0.480325,500
483,4,0.560000,0.469680,0.539224,500
484,4,0.580000,0.399995,0.594003,500
485,4,0.600000,0.303332,0.667667,500
486,4,0.620000,0.425792,0.587945,500
487,4,0.640000,0.330786,0.660450,500
488,4,0.660000,0.402480,0.616264,500
489,4,0.680000,0.310552,0.686613,500
490,4,0.700000,0.319483,0.686362,500
491,4,0.720000,0.256273,0.736609,2000
492,4,0.740000,0.279379,0.726435,2000
493,4,0.760000,0.260883,0.745382,2000
494,4,0.780000,0.304538,0.720824,2000
495,4,0.800000,0.181831,0.812718,2000
496,4,0.820000,0.184439,0.816893,2000
497,4,0.840000,0.211237,0.804134,2000
498,4,0.860000,0.143292,0.857695,2000
499,4,0.880000,0.137910,0.867463,2000
500,4,0.900000,0.086715,0.909300,2000
501,4,0.920000,0.091793,0.911745,2000
502,4,0.940000,0.009611,0.975272,2000
503,4,0.960000,0.175390,0.865227,2000
504,4,0.980000,0.000000,0.994000,2000
505,4,1.000000,0.000000,1.000000,2000
506,4,1.000000,0.075455,0.947181,2000
507,4,1.000000,0.000000,1.000000,2000
508,4,1.000000,0.000000,1.000000,2000
509,4,1.000000,0.000000,1.000000,2000
510,4,1.000000,0.000000,1.000000,2000
511,4,1.000000,0.000000,1.000000,2000
512,4,1.000000,0.065683,0.954022,2000
513,4,1.000000,0.000000,1.000000,2000
514,4,1.000000,0.024827,0.982621,2000
515,4,1.000000,0.000000,1.000000,2000
516,4,1.000000,0.019506,0.986346,2000
517,4,1.000000,0.004451,0.996884,2000
518,4,1.000000,0.019632,0.986258,2000
519,4,1.000000,0.003655,0.997442,2000
520,4,1.000000,0.000000,1.000000,2000
521,4,1.000000,0.000000,1.000000,2000
522,4,1.000000,0.000000,1.000000,2000
523,4,1.000000,0.000000,1.000000,2000
524,4,1.000000,0.000000,1.000000,2000
525,4,1.000000,0.000000,1.000000,2000
526,4,1.000000,0.004339,0.996962,2000
527,4,1.000000,0.000000,1.000000,2000
528,4,1.000000,0.064200,0.955060,2000
529,4,1.000000,0.023304,0.983688,2000
530,4,1.000000,0.000000,1.000000,2000
531,4,1.000000,0.000000,1.000000,2000
532,4,1.000000,0.013915,0.990260,2000
533,4,1.000000,0.000000,1.000000,2000
534,4,1.000000,0.000000,1.000000,2000
535,4,1.000000,0.000000,1.000000,2000
536,4,1.000000,0.000000,1.000000,2000
537,4,1.000000,0.026979,0.981115,2000
538,4,1.000000,0.000000,1.000000,2000
539,4,1.000000,0.000000,1.000000,2000
540,4,1.000000,0.088533,0.938027,2000
541,4,1.000000,0.000000,1.000000,2000
542,4,1.000000,0.000000,1.000000,2000
543,4,1.000000,0.000000,1.000000,2000
544,4,1.000000,0.010308,0.992784,2000
545,4,1.000000,0.087589,0.938687,2000
546,4,1.000000,0.000000,1.000000,2000
547,4,1.000000,0.000000,1.000000,2000
548,4,1.000000,0.033840,0.976312,2000
549,4,1.000000,0.078877,0.944786,2000
550,4,1.000000,0.040753,0.971473,2000
551,4,1.000000,0.000000,1.000000,2000
552,4,1.000000,0.061278,0.957105,2000
553,4,1.000000,0.000000,1.000000,2000
554,4,1.000000,0.022624,0.984163,2000
555,4,1.000000,0.018227,0.987241,2000
556,4,1.000000,0.053760,0.962368,2000
557,4,1.000000,0.000000,1.000000,2000
558,4,1.000000,0.000000,1.000000,2000
559,4,1.000000,0.000000,1.000000,2000
560,4,1.000000,0.063481,0.955563,2000
561,4,1.000000,0.003537,0.997524,2000
562,4,1.000000,0.033539,0.976523,2000
563,4,1.000000,0.078031,0.945378,2000
564,4,1.000000,0.021696,0.984813,2000
565,4,1.000000,0.069642,0.951250,2000
566,4,1.000000,0.013959,0.990229,2000
567,4,1.000000,0.000000,1.000000,2000
568,4,1.000000,0.000000,1.000000,2000
569,4,1.000000,0.032185,0.977471,2000
570,4,1.000000,0.000000,1.000000,2000
571,4,1.000000,0.035997,0.974802,2000
572,4,1.000000,0.014923,0.989554,2000
573,4,1.000000,0.000000,1.000000,2000
574,4,1.000000,0.015304,0.989287,2000
575,4,1.000000,0.000000,1.000000,2000
576,4,1.000000,0.019425,0.986403,2000
577,4,1.000000,0.000000,1.000000,2000
578,4,1.000000,0.000000,1.000000,2000
579,4,1.000000,0.027735,0.980586,2000
580,4,1.000000,0.000000,1.000000,2000
581,4,1.000000,0.023413,0.983611,2000
582,4,1.000000,0.000000,1.000000,2000
583,4,1.000000,0.000000,1.000000,2000
584,4,1.000000,0.018055,0.987361,2000
585,4,1.000000,0.000000,1.000000,2000
586,4,1.000000,0.000000,1.000000,2000
587,4,1.000000,0.014119,0.990117,2000
588,4,1.000000,0.000000,1.000000,2000
589,4,1.000000,0.045908,0.967864,2000
590,4,1.000000,0.055015,0.961490,2000
591,4,1.000000,0.015929,0.988850,2000
592,4,1.000000,0.000000,1.000000,2000
593,4,1.000000,0.003687,0.997419,2000
594,4,1.000000,0.000000,1.000000,2000
595,4,1.000000,0.010167,0.992883,2000
596,4,1.000000,0.000000,1.000000,2000
597,4,1.000000,0.007397,0.994822,2000
598,4,1.000000,0.011021,0.992285,2000
599,4,1.000000,0.000000,1.000000,2000
600,4,1.000000,0.080062,0.943957,2000
601,4,1.000000,0.023838,0.983313,2000
602,4,1.000000,0.000000,1.000000,2000
603,4,1.000000,0.033919,0.976257,2000
604,4,1.000000,0.016363,0.988546,2000
605,4,1.000000,0.000000,1.000000,2000
606,4,1.000000,0.003849,0.997306,2000
607,4,1.000000,0.016101,0.988729,2000
608,4,1.000000,0.000000,1.000000,2000
609,4,1.000000,0.000000,1.000000,2000
610,4,1.000000,0.000000,1.000000,2000
611,4,1.000000,0.000000,1.000000,2000
612,4,1.000000,0.007575,0.994698,2000
613,4,1.000000,0.089377,0.937436,2000
614,4,1.000000,0.046159,0.967689,2000
615,4,1.000000,0.007918,0.994457,2000
616,4,1.000000,0.000000,1.000000,2000
617,4,1.000000,0.000000,1.000000,2000
618,4,1.000000,0.000000,1.000000,2000
619,4,1.000000,0.047428,0.966800,2000
620,4,1.000000,0.000000,1.000000,2000
621,4,1.000000,0.021568,0.984902,2000
622,4,1.000000,0.012428,0.991300,2000
623,4,1.000000,0.000000,1.000000,2000
624,4,1.000000,0.011793,0.991745,2000
625,4,1.000000,0.092671,0.935130,2000
626,4,1.000000,0.000000,1.000000,2000
627,4,1.000000,0.000000,1.000000,2000
628,6,0.000000,1.000000,0.000000,100
629,6,0.020000,0.975639,0.023053,100
630,6,0.040000,0.951249,0.046126,100
631,6,0.060000,0.856722,0.118295,100
632,6,0.080000,0.953145,0.056798,100
633,6,0.100000,0.807884,0.164482,100
634,6,0.120000,0.845995,0.143804,100
635,6,0.140000,0.856667,0.142333,100
636,6,0.160000,0.766253,0.211623,100
637,6,0.180000,0.966486,0.077460,100
638,6,0.200000,0.778613,0.214971,100
639,6,0.220000,0.837825,0.179523,100
640,6,0.240000,0.726357,0.263550,100
641,6,0.260000,0.789648,0.225247,100
642,6,0.280000,0.787551,0.232714,100
643,6,0.300000,0.728091,0.280337,100
644,6,0.320000,0.672145,0.325498,500
