idx,label,S,U,CCS,T_adv
84,5,0.000000,0.960449,0.027686,100
85,5,0.020000,0.966888,0.029179,100
86,5,0.040000,0.952852,0.045004,100
87,5,0.060000,0.942251,0.058424,100
88,5,0.080000,0.806533,0.159427,100
89,5,0.100000,0.928336,0.080165,100
90,5,0.120000,0.809461,0.169378,100
91,5,0.140000,0.890738,0.118483,100
92,5,0.160000,0.884583,0.128792,100
93,5,0.180000,0.825469,0.176172,100
94,5,0.200000,0.849957,0.165030,100
95,5,0.220000,0.752922,0.238954,100
96,5,0.240000,0.710925,0.274352,100
97,5,0.260000,0.692722,0.293095,100
98,5,0.280000,0.743176,0.263777,100
99,5,0.300000,0.631677,0.347826,500
100,5,0.320000,0.619779,0.362155,500
101,5,0.340000,0.702568,0.310202,500
102,5,0.360000,0.590543,0.394620,500
103,5,0.380000,0.548768,0.429862,500
104,5,0.400000,0.544241,0.439031,500
105,5,0.420000,0.565752,0.429974,500
106,5,0.440000,0.535170,0.457381,500
107,5,0.460000,0.474709,0.505704,500
108,5,0.480000,0.511264,0.486115,500
109,5,0.500000,0.535242,0.475330,500
110,5,0.520000,0.529596,0.485283,500
111,5,0.540000,0.506908,0.507164,500
112,5,0.560000,0.433878,0.564286,500
113,5,0.580000,0.369621,0.615266,500
114,5,0.600000,0.454911,0.561563,500
115,5,0.620000,0.359467,0.634373,500
116,5,0.640000,0.315409,0.671214,500
117,5,0.660000,0.295902,0.690869,500
118,5,0.680000,0.299225,0.694542,500
119,5,0.700000,0.286411,0.709513,2000
120,5,0.720000,0.232375,0.753338,2000
121,5,0.740000,0.213447,0.772587,2000
122,5,0.760000,0.377477,0.663766,500
123,5,0.780000,0.228843,0.773810,2000
124,5,0.800000,0.220211,0.785852,2000
125,5,0.820000,0.185135,0.816406,2000
126,5,0.840000,0.257673,0.771629,2000
127,5,0.860000,0.045271,0.926310,2000
128,5,0.880000,0.146584,0.861391,2000
129,5,0.900000,0.069847,0.921107,2000
130,5,0.920000,0.050656,0.940541,2000
131,5,0.940000,0.080176,0.925877,2000
132,5,0.960000,0.012305,0.979386,2000
133,5,0.980000,0.000000,0.994000,2000
134,5,1.000000,0.080141,0.943901,2000
135,5,1.000000,0.000000,1.000000,2000
136,5,1.000000,0.060945,0.957338,2000
137,5,1.000000,0.000000,1.000000,2000
138,5,1.000000,0.015190,0.989367,2000
139,5,1.000000,0.055582,0.961092,2000
140,5,1.000000,0.037679,0.973625,2000
141,5,1.000000,0.000651,0.999544,2000
142,5,1.000000,0.000000,1.000000,2000
143,5,1.000000,0.000000,1.000000,2000
144,5,1.000000,0.000000,1.000000,2000
145,5,1.000000,0.022234,0.984436,2000
146,5,1.000000,0.120132,0.915908,2000
147,5,1.000000,0.072994,0.948904,2000
148,5,1.000000,0.016377,0.988536,2000
149,5,1.000000,0.045285,0.968300,2000
150,5,1.000000,0.000000,1.000000,2000
151,5,1.000000,0.000000,1.000000,2000
152,5,1.000000,0.000000,1.000000,2000
153,5,1.000000,0.000000,1.000000,2000
154,5,1.000000,0.000000,1.000000,2000
155,5,1.000000,0.000000,1.000000,2000
156,5,1.000000,0.000000,1.000000,2000
157,5,1.000000,0.000000,1.000000,2000
158,5,1.000000,0.024524,0.982834,2000
159,5,1.000000,0.023301,0.983689,2000
160,5,1.000000,0.039520,0.972336,2000
161,5,1.000000,0.014510,0.989843,2000
162,5,1.000000,0.000000,1.000000,2000
163,5,1.000000,0.000000,1.000000,2000
164,5,1.000000,0.028774,0.979858,2000
165,5,1.000000,0.000000,1.000000,2000
166,5,1.000000,0.028418,0.980107,2000
167,5,1.000000,0.000000,1.000000,2000
168,5,1.000000,0.056447,0.960487,2000
169,5,1.000000,0.000000,1.000000,2000
170,5,1.000000,0.000000,1.000000,2000
171,5,1.000000,0.000000,1.000000,2000
172,5,1.000000,0.000000,1.000000,2000
173,5,1.000000,0.000000,1.000000,2000
174,5,1.000000,0.028074,0.980348,2000
175,5,1.000000,0.013537,0.990524,2000
176,5,1.000000,0.000000,1.000000,2000
177,5,1.000000,0.019164,0.986585,2000
178,5,1.000000,0.000000,1.000000,2000
179,5,1.000000,0.001130,0.999209,2000
180,5,1.000000,0.000000,1.000000,2000
181,5,1.000000,0.014931,0.989548,2000
182,5,1.000000,0.000000,1.000000,2000
183,5,1.000000,0.000000,1.000000,2000
184,5,1.000000,0.000000,1.000000,2000
185,5,1.000000,0.067810,0.952533,2000
186,5,1.000000,0.060598,0.957581,2000
187,3,0.000000,0.997569,0.001701,100
188,3,0.020000,1.000000,0.006000,100
189,3,0.040000,0.875277,0.099306,100
190,3,0.060000,1.000000,0.018000,100
191,3,0.080000,0.959980,0.052014,100
192,3,0.100000,0.753236,0.202734,100
193,3,0.120000,0.846927,0.143151,100
194,3,0.140000,0.950721,0.076495,100
195,3,0.160000,0.779332,0.202467,100
196,3,0.180000,0.807104,0.189027,100
197,3,0.200000,0.703427,0.267601,100
198,3,0.220000,0.776845,0.222209,100
199,3,0.240000,0.831016,0.190289,100
200,3,0.260000,0.815116,0.207419,100
201,3,0.280000,0.737681,0.267624,100
202,3,0.300000,0.664534,0.324826,500
203,3,0.320000,0.745538,0.274124,100
204,3,0.340000,0.583856,0.393301,500
205,3,0.360000,0.728075,0.298348,100
206,3,0.380000,0.579455,0.408382,500
207,3,0.400000,0.654288,0.361999,500
208,3,0.420000,0.593920,0.410256,500
209,3,0.440000,0.532179,0.459475,500
210,3,0.460000,0.604240,0.415032,500
211,3,0.480000,0.535665,0.469034,500
212,3,0.500000,0.495116,0.503419,500
213,3,0.520000,0.434057,0.552160,500
214,3,0.540000,0.476223,0.528644,500
215,3,0.560000,0.430538,0.566624,500
216,3,0.580000,0.396283,0.596602,500
217,3,0.600000,0.444002,0.569198,500
218,3,0.620000,0.387191,0.614966,500
219,3,0.640000,0.374000,0.630200,500
220,3,0.660000,0.417190,0.605967,500
221,3,0.680000,0.321066,0.679254,500
222,3,0.700000,0.313531,0.690528,500
223,3,0.720000,0.353416,0.668609,500
224,3,0.740000,0.370811,0.662432,500
225,3,0.760000,0.216514,0.776440,2000
226,3,0.780000,0.252744,0.757079,2000
227,3,0.800000,0.282584,0.742191,2000
228,3,0.820000,0.144424,0.844903,2000
229,3,0.840000,0.180334,0.825766,2000
230,3,0.860000,0.204763,0.814666,2000
231,3,0.880000,0.078664,0.908935,2000
232,3,0.900000,0.100752,0.899474,2000
233,3,0.920000,0.156210,0.866653,2000
234,3,0.940000,0.120171,0.897880,2000
235,3,0.960000,0.088522,0.926034,2000
236,3,0.980000,0.025550,0.976115,2000
237,3,1.000000,0.000000,1.000000,2000
238,3,1.000000,0.000000,1.000000,2000
239,3,1.000000,0.000000,1.000000,2000
240,3,1.000000,0.000000,1.000000,2000
241,3,1.000000,0.064669,0.954732,2000
242,3,1.000000,0.000000,1.000000,2000
243,3,1.000000,0.077577,0.945696,2000
244,3,1.000000,0.000000,1.000000,2000
245,3,1.000000,0.010818,0.992427,2000
246,3,1.000000,0.028234,0.980236,2000
247,3,1.000000,0.000000,1.000000,2000
248,3,1.000000,0.000000,1.000000,2000
249,3,1.000000,0.018026,0.987382,2000
250,3,1.000000,0.000000,1.000000,2000
251,3,1.000000,0.000576,0.999597,2000
252,3,1.000000,0.004675,0.996727,2000
253,3,1.000000,0.000992,0.999305,2000
254,3,1.000000,0.019000,0.986700,2000
255,3,1.000000,0.006588,0.995388,2000
256,3,1.000000,0.010655,0.992541,2000
257,3,1.000000,0.008712,0.993901,2000
258,3,1.000000,0.000000,1.000000,2000
259,3,1.000000,0.065835,0.953916,2000
260,3,1.000000,0.051381,0.964033,2000
261,3,1.000000,0.000000,1.000000,2000
262,3,1.000000,0.000000,1.000000,2000
263,3,1.000000,0.057588,0.959689,2000
264,3,1.000000,0.000000,1.000000,2000
265,3,1.000000,0.023975,0.983217,2000
266,3,1.000000,0.092514,0.935240,2000
267,3,1.000000,0.019101,0.986629,2000
268,3,1.000000,0.000233,0.999837,2000
269,3,1.000000,0.000000,1.000000,2000
270,3,1.000000,0.144666,0.898734,2000
271,3,1.000000,0.000000,1.000000,2000
272,3,1.000000,0.018166,0.987284,2000
273,3,1.000000,0.016094,0.988734,2000
274,3,1.000000,0.000000,1.000000,2000
275,3,1.000000,0.000000,1.000000,2000
276,3,1.000000,0.022937,0.983944,2000
277,3,1.000000,0.000000,1.000000,2000
278,3,1.000000,0.000000,1.000000,2000
279,3,1.000000,0.000000,1.000000,2000
280,3,1.000000,0.000000,1.000000,2000
281,3,1.000000,0.000000,1.000000,2000
282,3,1.000000,0.071034,0.950276,2000
283,3,1.000000,0.048769,0.965862,2000
284,3,1.000000,0.053593,0.962485,2000
285,3,1.000000,0.000000,1.000000,2000
286,3,1.000000,0.023944,0.983239,2000
287,3,1.000000,0.000000,1.000000,2000
288,3,1.000000,0.061858,0.956700,2000
289,3,1.000000,0.000000,1.000000,2000
290,3,1.000000,0.000000,1.000000,2000
291,3,1.000000,0.012762,0.991067,2000
292,3,1.000000,0.015473,0.989169,2000
293,3,1.000000,0.100092,0.929936,2000
294,3,1.000000,0.000000,1.000000,2000
295,3,1.000000,0.018614,0.986970,2000
296,3,1.000000,0.011056,0.992261,2000
297,3,1.000000,0.000000,1.000000,2000
298,3,1.000000,0.000000,1.000000,2000
299,3,1.000000,0.025083,0.982442,2000
300,3,1.000000,0.001908,0.998665,2000
301,3,1.000000,0.000000,1.000000,2000
302,3,1.000000,0.011356,0.992051,2000
303,3,1.000000,0.058030,0.959379,2000
304,3,1.000000,0.063517,0.955538,2000
305,3,1.000000,0.023715,0.983399,2000
306,3,1.000000,0.030813,0.978431,2000
307,3,1.000000,0.000000,1.000000,2000
308,3,1.000000,0.068814,0.951830,2000
309,3,1.000000,0.030606,0.978576,2000
310,3,1.000000,0.016583,0.988392,2000
311,3,1.000000,0.033479,0.976565,2000
312,3,1.000000,0.000000,1.000000,2000
313,3,1.000000,0.000000,1.000000,2000
314,3,1.000000,0.000000,1.000000,2000
315,3,1.000000,0.000000,1.000000,2000
316,3,1.000000,0.067683,0.952622,2000
317,3,1.000000,0.023847,0.983307,2000
318,3,1.000000,0.064963,0.954526,2000
319,3,1.000000,0.039443,0.972390,2000
320,3,1.000000,0.000000,1.000000,2000
321,3,1.000000,0.000000,1.000000,2000
322,3,1.000000,0.000000,1.000000,2000
323,3,1.000000,0.000000,1.000000,2000
324,3,1.000000,0.000968,0.999322,2000
325,3,1.000000,0.000000,1.000000,2000
326,3,1.000000,0.057352,0.959854,2000
327,3,1.000000,0.000000,1.000000,2000
328,3,1.000000,0.045252,0.968323,2000
329,3,1.000000,0.000000,1.000000,2000
330,3,1.000000,0.058968,0.958722,2000
331,3,1.000000,0.032931,0.976948,2000
332,3,1.000000,0.000000,1.000000,2000
333,3,1.000000,0.016690,0.988317,2000
334,3,1.000000,0.000000,1.000000,2000
335,3,1.000000,0.019162,0.986587,2000
336,7,0.000000,0.898944,0.070739,100
337,7,0.020000,1.000000,0.006000,100
338,7,0.040000,0.941968,0.052623,100
339,7,0.060000,1.000000,0.018000,100
340,7,0.080000,0.931793,0.071745,100
341,7,0.100000,0.938971,0.072721,100
342,7,0.120000,0.915101,0.095429,100
343,7,0.140000,0.864279,0.137005,100
344,7,0.160000,0.894125,0.122112,100
345,7,0.180000,0.849608,0.159274,100
346,7,0.200000,0.778201,0.215259,100
347,7,0.220000,0.838676,0.178927,100
348,7,0.240000,0.801860,0.210698,100
349,7,0.260000,0.767009,0.241093,100
350,7,0.280000,0.690928,0.300350,500
351,7,0.300000,0.756746,0.260278,100
352,7,0.320000,0.621013,0.361291,500
353,7,0.340000,0.607679,0.376624,500
354,7,0.360000,0.624314,0.370980,500
355,7,0.380000,0.575340,0.411262,500
356,7,0.400000,0.517425,0.457803,500
357,7,0.420000,0.610374,0.398738,500
358,7,0.440000,0.568253,0.434223,500
359,7,0.460000,0.489660,0.495238,500
360,7,0.480000,0.432059,0.541558,500
361,7,0.500000,0.423117,0.553818,500
362,7,0.520000,0.451835,0.539715,500
363,7,0.540000,0.545956,0.479831,500
364,7,0.560000,0.471712,0.537802,500
365,7,0.580000,0.489681,0.531223,500
366,7,0.600000,0.382628,0.612160,500
367,7,0.620000,0.468192,0.558266,500
368,7,0.640000,0.393208,0.616755,500
369,7,0.660000,0.263970,0.713221,2000
370,7,0.680000,0.203079,0.761845,2000
371,7,0.700000,0.238388,0.743128,2000
372,7,0.720000,0.274716,0.723699,2000
373,7,0.740000,0.296171,0.714680,2000
374,7,0.760000,0.235878,0.762885,2000
375,7,0.780000,0.163726,0.819392,2000
376,7,0.800000,0.190536,0.806625,2000
377,7,0.820000,0.270788,0.756449,2000
378,7,0.840000,0.156297,0.842592,2000
379,7,0.860000,0.181062,0.831256,2000
380,7,0.880000,0.161756,0.850771,2000
381,7,0.900000,0.187804,0.838537,2000
382,7,0.920000,0.001241,0.975132,2000
383,7,0.940000,0.118450,0.899085,2000
384,7,0.960000,0.042831,0.958018,2000
385,7,0.980000,0.005710,0.990003,2000
386,7,1.000000,0.005251,0.996325,2000
387,7,1.000000,0.105825,0.925922,2000
388,7,1.000000,0.015459,0.989179,2000
389,7,1.000000,0.000000,1.000000,2000
390,7,1.000000,0.027333,0.980867,2000
391,7,1.000000,0.000000,1.000000,2000
392,7,1.000000,0.024091,0.983137,2000
393,7,1.000000,0.018238,0.987234,2000
394,7,1.000000,0.005430,0.996199,2000
395,7,1.000000,0.000000,1.000000,2000
396,7,1.000000,0.001293,0.999095,2000
397,7,1.000000,0.000000,1.000000,2000
398,7,1.000000,0.024841,0.982612,2000
399,7,1.000000,0.000000,1.000000,2000
400,7,1.000000,0.000000,1.000000,2000
401,7,1.000000,0.067419,0.952807,2000
402,7,1.000000,0.000000,1.000000,2000
403,7,1.000000,0.000000,1.000000,2000
404,7,1.000000,0.000000,1.000000,2000
405,7,1.000000,0.041682,0.970823,2000
406,7,1.000000,0.000000,1.000000,2000
407,7,1.000000,0.000000,1.000000,2000
408,7,1.000000,0.054307,0.961985,2000
409,10,0.000000,0.911953,0.061633,100
410,10,0.020000,0.955102,0.037428,100
411,3,0.000000,1.000000,0.000000,100
412,3,0.020000,0.886137,0.085704,100
413,3,0.040000,0.982978,0.023915,100
414,3,0.060000,0.925458,0.070179,100
415,3,0.080000,0.919545,0.080318,100
416,3,0.100000,0.823219,0.153746,100
417,3,0.120000,0.794306,0.179985,100
418,3,0.140000,0.777363,0.197846,100
419,3,0.160000,0.890199,0.124860,100
420,3,0.180000,0.856147,0.154697,100
421,3,0.200000,0.829113,0.179621,100
422,3,0.220000,0.736185,0.250670,100
423,3,0.240000,0.778379,0.227135,100
424,3,0.260000,0.665710,0.312003,500
425,3,0.280000,0.675143,0.311400,500
426,3,0.300000,0.704185,0.297071,100
427,3,0.320000,0.656245,0.336629,500
428,3,0.340000,0.747089,0.279038,100
429,3,0.360000,0.708375,0.312137,500
430,3,0.380000,0.635549,0.369116,500
431,3,0.400000,0.647978,0.366416,500
432,3,0.420000,0.568283,0.428202,500
433,3,0.440000,0.675108,0.359424,500
434,3,0.460000,0.397433,0.559797,500
435,3,0.480000,0.489722,0.501195,500
436,3,0.500000,0.516049,0.488766,500
437,3,0.520000,0.492111,0.511522,500
438,3,0.540000,0.506825,0.507223,500
439,3,0.560000,0.429927,0.567051,500
440,3,0.580000,0.363328,0.619670,500
441,3,0.600000,0.319237,0.656534,500
442,9,0.000000,0.948203,0.036258,100
443,9,0.020000,1.000000,0.006000,100
444,9,0.040000,0.876603,0.098378,100
445,9,0.060000,0.934592,0.063785,100
446,9,0.080000,0.926461,0.075477,100
447,9,0.100000,0.828033,0.150377,100
448,9,0.120000,0.882256,0.118421,100
449,9,0.140000,0.950014,0.076990,100
450,9,0.160000,0.925377,0.100236,100
451,9,0.180000,0.696505,0.266446,100
452,9,0.200000,0.733138,0.246803,100
453,9,0.220000,0.836195,0.180664,100
454,9,0.240000,0.743827,0.251321,100
455,9,0.260000,0.819834,0.204116,100
456,9,0.280000,0.652536,0.327225,500
457,9,0.300000,0.711208,0.292154,100
458,9,0.320000,0.649018,0.341687,500
459,9,0.340000,0.578276,0.397207,500
460,9,0.360000,0.673585,0.336490,500
461,9,0.380000,0.645100,0.362430,500
462,9,0.400000,0.606453,0.395483,500
463,9,0.420000,0.575002,0.423498,500
464,9,0.440000,0.540201,0.453859,500
465,9,0.460000,0.504479,0.484865,500
466,9,0.480000,0.455681,0.525023,500
467,9,0.500000,0.447591,0.536686,500
468,9,0.520000,0.551702,0.469809,500
469,9,0.540000,0.489423,0.519404,500
470,9,0.560000,0.388340,0.596162,500
471,9,0.580000,0.502054,0.522562,500
472,9,0.600000,0.424456,0.582881,500
473,9,0.620000,0.335794,0.650944,500
474,9,0.640000,0.299674,0.682228,500
475,9,0.660000,0.346602,0.655379,500
476,9,0.680000,0.310799,0.686441,500
477,9,0.700000,0.187801,0.778539,2000
478,9,0.720000,0.265654,0.730042,2000
479,9,0.740000,0.239576,0.754297,2000
480,9,0.760000,0.270777,0.738456,2000
481,9,0.780000,0.117194,0.851965,2000
482,9,0.800000,0.168417,0.822108,2000
483,9,0.820000,0.150971,0.840320,2000
484,9,0.840000,0.119835,0.868116,2000
485,9,0.860000,0.193386,0.822629,2000
486,9,0.880000,0.012883,0.954982,2000
487,9,0.900000,0.131807,0.877735,2000
488,9,0.920000,0.050650,0.940545,2000
489,9,0.940000,0.088049,0.920365,2000
490,7,0.000000,1.000000,0.000000,100
491,7,0.020000,1.000000,0.006000,100
492,7,0.040000,0.968812,0.033832,100
493,7,0.060000,0.944943,0.056540,100
494,7,0.080000,0.983054,0.035862,100
495,7,0.100000,0.898246,0.101228,100
496,7,0.120000,0.896925,0.108153,100
497,7,0.140000,0.886751,0.121274,100
498,7,0.160000,0.788924,0.195753,100
499,7,0.180000,0.843333,0.163667,100
500,7,0.200000,0.806556,0.195411,100
501,7,0.220000,0.854346,0.167958,100
502,7,0.240000,0.881707,0.154805,100
503,7,0.260000,0.787523,0.226734,100
504,7,0.280000,0.725979,0.275815,100
505,7,0.300000,0.611821,0.361726,500
506,7,0.320000,0.727468,0.286773,100
507,7,0.340000,0.717063,0.300056,500
508,7,0.360000,0.627382,0.368832,500
509,7,0.380000,0.576066,0.410754,500
510,7,0.400000,0.644617,0.368768,500
511,7,0.420000,0.660148,0.363896,500
512,7,0.440000,0.504252,0.479024,500
513,7,0.460000,0.526643,0.469350,500
514,7,0.480000,0.544508,0.462844,500
515,7,0.500000,0.627114,0.411020,500
516,7,0.520000,0.492057,0.511560,500
517,7,0.540000,0.402546,0.580218,500
518,7,0.560000,0.427376,0.568837,500
519,7,0.580000,0.459095,0.552633,500
520,7,0.600000,0.425388,0.582229,500
521,7,0.620000,0.505351,0.532254,500
522,7,0.640000,0.400332,0.611767,500
523,7,0.660000,0.340381,0.659734,500
524,7,0.680000,0.430452,0.602684,500
525,7,0.700000,0.331742,0.677781,500
526,7,0.720000,0.287073,0.715049,2000
527,7,0.740000,0.229901,0.761070,2000
528,7,0.760000,0.265972,0.741820,2000
529,7,0.780000,0.172174,0.813478,2000
530,7,0.800000,0.203607,0.797475,2000
531,7,0.820000,0.202498,0.804251,2000
532,7,0.840000,0.218763,0.798866,2000
533,7,0.860000,0.207977,0.812416,2000
534,7,0.880000,0.095437,0.897194,2000
535,7,0.900000,0.159989,0.858008,2000
536,7,0.920000,0.103081,0.903844,2000
537,7,0.940000,0.078783,0.926852,2000
538,7,0.960000,0.028753,0.967873,2000
539,7,0.980000,0.000000,0.994000,2000
540,7,1.000000,0.037338,0.973864,2000
541,7,1.000000,0.000000,1.000000,2000
542,5,0.000000,1.000000,0.000000,100
543,5,0.020000,0.984266,0.017014,100
544,5,0.040000,1.000000,0.012000,100
545,5,0.060000,0.933498,0.064551,100
546,5,0.080000,0.943199,0.063760,100
547,5,0.100000,0.927689,0.080618,100
548,5,0.120000,0.912143,0.097500,100
549,5,0.140000,0.877043,0.128070,100
550,5,0.160000,0.818929,0.174749,100
551,5,0.180000,0.805125,0.190413,100
552,5,0.200000,0.736031,0.244778,100
553,5,0.220000,0.732895,0.252974,100
554,5,0.240000,0.750998,0.246302,100
555,5,0.260000,0.809579,0.211295,100
556,5,0.280000,0.703571,0.291500,100
557,5,0.300000,0.712093,0.291535,100
558,5,0.320000,0.712520,0.297236,100
559,5,0.340000,0.626077,0.363746,500
560,5,0.360000,0.591530,0.393929,500
561,5,0.380000,0.582673,0.406129,500
562,5,0.400000,0.534890,0.445577,500
563,5,0.420000,0.667715,0.358599,500
564,5,0.440000,0.560406,0.439716,500
565,5,0.460000,0.461690,0.514817,500
566,5,0.480000,0.471562,0.513907,500
567,5,0.500000,0.517858,0.487500,500
568,5,0.520000,0.529520,0.485336,500
569,5,0.540000,0.552753,0.475073,500
570,5,0.560000,0.443734,0.557387,500
571,5,0.580000,0.505801,0.519939,500
572,5,0.600000,0.457940,0.559442,500
573,5,0.620000,0.314351,0.665954,500
574,5,0.640000,0.368802,0.633838,500
575,5,0.660000,0.366243,0.641630,500
576,5,0.680000,0.333990,0.670207,500
577,5,0.700000,0.303912,0.697261,500
578,5,0.720000,0.255323,0.737274,2000
579,5,0.740000,0.283075,0.723847,2000
580,5,0.760000,0.200161,0.787887,2000
581,5,0.780000,0.142482,0.834263,2000
582,5,0.800000,0.247231,0.766938,2000
583,5,0.820000,0.121208,0.861155,2000
584,5,0.840000,0.170976,0.832317,2000
585,5,0.860000,0.103835,0.885316,2000
586,5,0.880000,0.120518,0.879637,2000
587,5,0.900000,0.050179,0.934874,2000
588,5,0.920000,0.006690,0.971317,2000
589,5,0.940000,0.135181,0.887373,2000
590,5,0.960000,0.013946,0.978238,2000
591,5,0.980000,0.000000,0.994000,2000
592,5,1.000000,0.000000,1.000000,2000
593,5,1.000000,0.063747,0.955377,2000
594,5,1.000000,0.000000,1.000000,2000
595,5,1.000000,0.086955,0.939131,2000
596,5,1.000000,0.000000,1.000000,2000
597,5,1.000000,0.080117,0.943918,2000
598,5,1.000000,0.000000,1.000000,2000
599,5,1.000000,0.125594,0.912084,2000
600,5,1.000000,0.004688,0.996719,2000
601,5,1.000000,0.000000,1.000000,2000
602,5,1.000000,0.030099,0.978931,2000
603,5,1.000000,0.000000,1.000000,2000
604,5,1.000000,0.014911,0.989562,2000
605,5,1.000000,0.000000,1.000000,2000
606,5,1.000000,0.002934,0.997946,2000
607,5,1.000000,0.000000,1.000000,2000
608,9,0.000000,1.000000,0.000000,100
609,9,0.020000,0.919069,0.062652,100
610,9,0.040000,0.967756,0.034571,100
611,9,0.060000,0.983357,0.029650,100
612,9,0.080000,0.890037,0.100974,100
613,9,0.100000,0.888248,0.108227,100
614,9,0.120000,0.898295,0.107193,100
615,9,0.140000,0.856223,0.142644,100
616,9,0.160000,0.771368,0.208043,100
617,9,0.180000,0.848441,0.160091,100
618,9,0.200000,0.890720,0.136496,100
619,9,0.220000,0.840517,0.177638,100
620,9,0.240000,0.771194,0.232165,100
621,9,0.260000,0.680539,0.301623,500
622,9,0.280000,0.680466,0.307674,500
623,9,0.300000,0.684940,0.310542,500
624,9,0.320000,0.720311,0.291782,100
625,9,0.340000,0.681564,0.324905,500
626,9,0.360000,0.709240,0.311532,500
627,9,0.380000,0.598313,0.395181,500
628,9,0.400000,0.520727,0.455491,500
629,9,0.420000,0.622185,0.390470,500
630,9,0.440000,0.542742,0.452080,500
631,9,0.460000,0.600135,0.417906,500
632,9,0.480000,0.511045,0.486268,500
633,9,0.500000,0.623556,0.413511,500
634,9,0.520000,0.499390,0.506427,500
635,9,0.540000,0.506716,0.507299,500
636,9,0.560000,0.411980,0.579614,500
637,9,0.580000,0.424737,0.576684,500
638,9,0.600000,0.459364,0.558445,500
639,9,0.620000,0.325365,0.658245,500
640,9,0.640000,0.348380,0.648134,500
641,9,0.660000,0.392040,0.623572,500
642,9,0.680000,0.324278,0.677005,500
643,9,0.700000,0.329277,0.679506,500
644,9,0.720000,0.289410,0.713413,2000
645,9,0.740000,0.214264,0.772015,2000
646,0,0.000000,0.990496,0.006653,100
647,0,0.020000,0.954045,0.038168,100
648,0,0.040000,1.000000,0.012000,100
649,0,0.060000,0.981244,0.031129,100
650,0,0.080000,0.895342,0.097261,100
