idx,label,S,U,CCS,T_adv
85,11,0.2600,0.6839,0.2993,100
86,11,0.2800,0.6550,0.3255,500
87,11,0.3000,0.6676,0.3227,500
88,11,0.3200,0.7770,0.2521,100
89,11,0.3400,0.6725,0.3312,500
90,11,0.3600,0.6114,0.3800,500
91,11,0.3800,0.6666,0.3474,500
92,11,0.4000,0.6314,0.3780,500
93,11,0.4200,0.6170,0.3941,500
94,11,0.4400,0.5926,0.4172,500
95,11,0.4600,0.6158,0.4070,500
96,11,0.4800,0.4698,0.5151,500
97,11,0.5000,0.5947,0.4337,500
98,11,0.5200,0.4791,0.5206,500
99,11,0.5400,0.5119,0.5036,500
100,11,0.5600,0.4447,0.5567,500
101,11,0.5800,0.3755,0.6112,500
102,11,0.6000,0.3509,0.6343,500
103,11,0.6200,0.3501,0.6409,500
104,11,0.6400,0.3749,0.6296,500
105,11,0.6600,0.3807,0.6315,500
106,11,0.6800,0.3357,0.6690,500
107,11,0.7000,0.3491,0.6656,500
108,11,0.7200,0.2705,0.7267,2000
109,11,0.7400,0.2569,0.7421,2000
110,11,0.7600,0.2723,0.7374,2000
111,11,0.7800,0.2911,0.7302,2000
112,11,0.8000,0.2172,0.7880,2000
113,11,0.8200,0.1927,0.8111,2000
114,11,0.8400,0.1061,0.8777,2000
115,11,0.8600,0.0769,0.9042,2000
116,11,0.8800,0.1217,0.8788,2000
117,11,0.9000,0.1105,0.8926,2000
118,11,0.9200,0.1157,0.8950,2000
119,11,0.9400,0.0000,0.9820,2000
120,11,0.9600,0.0600,0.9460,2000
121,11,0.9800,0.0686,0.9459,2000
122,11,0.9800,0.0349,0.9696,2000
123,11,0.9600,0.0831,0.9298,2000
124,11,0.9400,0.0769,0.9281,2000
125,11,0.9200,0.1057,0.9020,2000
126,11,0.9000,0.1055,0.8961,2000
127,11,0.8800,0.1008,0.8935,2000
128,11,0.8600,0.1865,0.8274,2000
129,11,0.8400,0.1022,0.8805,2000
130,11,0.8200,0.2441,0.7751,2000
131,11,0.8000,0.2877,0.7386,2000
132,11,0.7800,0.1328,0.8411,2000
133,11,0.7600,0.3309,0.6964,500
134,11,0.7400,0.3399,0.6841,500
135,11,0.7200,0.2956,0.7091,2000
136,11,0.7000,0.3085,0.6941,500
137,11,0.6800,0.2912,0.7002,2000
138,11,0.6600,0.3614,0.6451,500
139,11,0.6400,0.3932,0.6168,500
140,11,0.6200,0.3532,0.6387,500
141,11,0.6000,0.4260,0.5818,500
142,11,0.5800,0.4722,0.5435,500
143,11,0.5600,0.5211,0.5033,500
144,11,0.5400,0.5095,0.5053,500
145,11,0.5200,0.4563,0.5366,500
146,11,0.5000,0.4637,0.5254,500
147,11,0.4800,0.4007,0.5635,500
148,11,0.4600,0.5582,0.4472,500
149,11,0.4400,0.6848,0.3527,500
150,11,0.4200,0.5933,0.4107,500
151,11,0.4000,0.5233,0.4537,500
152,11,0.3800,0.5543,0.4260,500
153,11,0.3600,0.5651,0.4124,500
154,11,0.3400,0.6529,0.3450,500
155,11,0.3200,0.7356,0.2811,100
156,11,0.3000,0.6729,0.3190,500
157,11,0.2800,0.6776,0.3097,500
158,11,0.2600,0.7555,0.2491,100
159,11,0.2400,0.8238,0.1953,100
160,11,0.2200,0.7478,0.2425,100
161,11,0.2000,0.8089,0.1937,100
162,11,0.1800,0.7704,0.2147,100
163,11,0.1600,0.8541,0.1501,100
164,11,0.1400,0.8095,0.1754,100
165,11,0.1200,0.8121,0.1676,100
166,11,0.1000,0.8460,0.1378,100
167,11,0.0800,0.9159,0.0829,100
168,11,0.0600,1.0000,0.0180,100
169,11,0.0400,0.9580,0.0414,100
170,11,0.0200,0.9020,0.0746,100
171,6,0.0000,1.0000,0.0000,100
172,6,0.0200,0.9923,0.0114,100
173,6,0.0400,1.0000,0.0120,100
174,6,0.0600,0.8961,0.0907,100
175,6,0.0800,0.9330,0.0709,100
176,6,0.1000,0.8945,0.1039,100
177,6,0.1200,0.8612,0.1332,100
178,6,0.1400,0.8576,0.1417,100
179,6,0.1600,0.8540,0.1502,100
180,6,0.1800,0.8002,0.1938,100
181,6,0.2000,0.8381,0.1733,100
182,6,0.2200,0.7208,0.2614,100
183,6,0.2400,0.7316,0.2599,100
184,6,0.2600,0.6942,0.2921,100
185,6,0.2800,0.7428,0.2640,100
186,6,0.3000,0.6917,0.3058,500
187,6,0.3200,0.7289,0.2858,100
188,6,0.3400,0.7205,0.2976,100
189,6,0.3600,0.6393,0.3605,500
190,6,0.3800,0.6073,0.3889,500
191,6,0.4000,0.5726,0.4192,500
192,6,0.4200,0.5864,0.4155,500
193,6,0.4400,0.5817,0.4248,500
194,6,0.4600,0.5374,0.4618,500
195,6,0.4800,0.5176,0.4817,500
196,6,0.5000,0.5800,0.4440,500
197,6,0.5200,0.4943,0.5100,500
198,6,0.5400,0.4892,0.5195,500
199,6,0.5600,0.3838,0.5993,500
200,6,0.5800,0.4875,0.5327,500
201,6,0.6000,0.3965,0.6025,500
202,6,0.6200,0.3390,0.6487,500
203,6,0.6400,0.3766,0.6284,500
204,6,0.6600,0.3070,0.6831,500
205,6,0.6800,0.3066,0.6894,500
206,6,0.7000,0.3092,0.6936,500
207,6,0.7200,0.3140,0.6962,500
208,6,0.7400,0.3192,0.6986,500
209,6,0.7600,0.1813,0.8011,2000
210,6,0.7800,0.1776,0.8097,2000
211,6,0.8000,0.1935,0.8046,2000
212,6,0.8200,0.1789,0.8208,2000
213,6,0.8400,0.2689,0.7637,2000
214,6,0.8600,0.1705,0.8386,2000
215,6,0.8800,0.0924,0.8993,2000
216,6,0.9000,0.0807,0.9135,2000
217,6,0.9000,0.0000,0.9700,2000
218,6,0.8800,0.1536,0.8565,2000
219,6,0.8600,0.0826,0.9002,2000
220,6,0.8400,0.2337,0.7884,2000
221,6,0.8200,0.1643,0.8310,2000
222,6,0.8000,0.1509,0.8344,2000
223,6,0.7800,0.1933,0.7987,2000
224,6,0.7600,0.2645,0.7428,2000
225,6,0.7400,0.1803,0.7958,2000
226,6,0.7200,0.2776,0.7217,2000
227,6,0.7000,0.3537,0.6624,500
228,6,0.6800,0.4031,0.6218,500
229,6,0.6600,0.3238,0.6714,500
230,6,0.6400,0.3671,0.6351,500
231,6,0.6200,0.3761,0.6227,500
232,6,0.6000,0.4224,0.5843,500
233,6,0.5800,0.3778,0.6096,500
234,6,0.5600,0.3462,0.6257,500
235,6,0.5400,0.4978,0.5135,500
236,6,0.5200,0.5264,0.4875,500
237,6,0.5000,0.3661,0.5937,500
238,6,0.4800,0.5653,0.4483,500
239,6,0.4600,0.4650,0.5125,500
240,6,0.4400,0.5283,0.4622,500
241,6,0.4200,0.5125,0.4673,500
242,6,0.4000,0.5522,0.4335,500
243,6,0.3800,0.5931,0.3988,500
244,6,0.3600,0.5680,0.4104,500
245,6,0.3400,0.7387,0.2849,100
246,6,0.3200,0.6388,0.3488,500
247,6,0.3000,0.6241,0.3531,500
248,6,0.2800,0.7745,0.2419,100
249,6,0.2600,0.6897,0.2952,100
250,6,0.2400,0.8176,0.1997,100
251,6,0.2200,0.8267,0.1873,100
252,6,0.2000,0.7691,0.2217,100
253,6,0.1800,0.8441,0.1631,100
254,6,0.1600,0.9719,0.0677,100
255,6,0.1400,0.8155,0.1712,100
256,6,0.1200,0.9034,0.1036,100
257,6,0.1000,0.9073,0.0949,100
258,6,0.0800,0.9308,0.0724,100
259,6,0.0600,0.8539,0.1203,100
260,6,0.0400,0.8826,0.0942,100
261,6,0.0200,0.9854,0.0162,100
262,3,0.0000,0.9542,0.0321,100
263,3,0.0200,1.0000,0.0060,100
264,3,0.0400,0.9654,0.0362,100
265,3,0.0600,1.0000,0.0180,100
266,3,0.0800,0.8806,0.1076,100
267,3,0.1000,0.8647,0.1247,100
268,3,0.1200,0.8607,0.1335,100
269,3,0.1400,0.8974,0.1138,100
270,3,0.1600,0.8243,0.1710,100
271,3,0.1800,0.9532,0.0867,100
272,3,0.1800,0.8755,0.1411,100
273,3,0.1600,0.7756,0.2051,100
274,3,0.1400,0.8542,0.1441,100
275,3,0.1200,0.8807,0.1195,100
276,3,0.1000,0.9285,0.0801,100
277,3,0.0800,1.0000,0.0240,100
278,3,0.0600,0.9954,0.0212,100
279,3,0.0400,0.9372,0.0560,100
280,3,0.0200,0.8646,0.1008,100
281,8,0.0000,0.9738,0.0183,100
282,8,0.0200,0.9961,0.0087,100
283,8,0.0200,0.9514,0.0400,100
284,6,0.0000,0.9613,0.0271,100
285,6,0.0200,0.9540,0.0382,100
286,6,0.0400,1.0000,0.0120,100
287,6,0.0600,0.9653,0.0423,100
288,6,0.0800,0.9809,0.0374,100
289,6,0.1000,0.8740,0.1182,100
290,6,0.1200,0.8515,0.1400,100
291,6,0.1400,0.8030,0.1799,100
292,6,0.1600,0.8560,0.1488,100
293,6,0.1800,0.8289,0.1737,100
294,6,0.2000,0.8076,0.1947,100
295,6,0.2200,0.7382,0.2493,100
296,6,0.2400,0.7904,0.2188,100
297,6,0.2600,0.7593,0.2465,100
298,6,0.2800,0.7426,0.2642,100
299,6,0.3000,0.6468,0.3372,500
300,6,0.3200,0.7402,0.2779,100
301,6,0.3400,0.6824,0.3243,500
302,6,0.3600,0.6325,0.3652,500
303,6,0.3800,0.6950,0.3275,500
304,6,0.4000,0.5701,0.4209,500
305,6,0.4200,0.5928,0.4110,500
306,6,0.4400,0.5294,0.4614,500
307,6,0.4400,0.4748,0.4997,500
308,6,0.4200,0.5027,0.4741,500
309,6,0.4000,0.5456,0.4381,500
310,6,0.3800,0.6023,0.3924,500
311,6,0.3600,0.6494,0.3534,500
312,6,0.3400,0.7180,0.2994,100
313,6,0.3200,0.7068,0.3013,500
314,6,0.3000,0.7486,0.2660,100
315,6,0.2800,0.6458,0.3319,500
316,6,0.2600,0.6737,0.3064,500
317,6,0.2400,0.7819,0.2247,100
318,6,0.2200,0.7388,0.2489,100
319,6,0.2000,0.8691,0.1517,100
320,6,0.1800,0.8606,0.1516,100
321,6,0.1600,0.9648,0.0727,100
322,6,0.1400,0.8097,0.1752,100
323,6,0.1200,0.8639,0.1313,100
324,6,0.1000,0.9260,0.0818,100
325,6,0.0800,0.9126,0.0852,100
326,6,0.0600,0.9729,0.0370,100
327,6,0.0400,0.9252,0.0644,100
328,6,0.0200,0.9951,0.0095,100
329,2,0.0000,1.0000,0.0000,100
330,2,0.0200,1.0000,0.0060,100
331,2,0.0400,1.0000,0.0120,100
332,2,0.0600,0.8345,0.1339,100
333,2,0.0800,0.9119,0.0857,100
334,2,0.0600,0.8823,0.1004,100
335,2,0.0400,0.9415,0.0530,100
336,2,0.0200,1.0000,0.0060,100
337,10,0.0000,1.0000,0.0000,100
338,10,0.0200,1.0000,0.0060,100
339,10,0.0400,0.8538,0.1143,100
340,10,0.0600,0.9174,0.0758,100
341,10,0.0800,0.9638,0.0494,100
342,10,0.1000,0.9429,0.0700,100
343,10,0.1200,0.8559,0.1368,100
344,10,0.1400,0.9047,0.1087,100
345,10,0.1600,0.8635,0.1436,100
346,10,0.1800,0.7819,0.2066,100
347,10,0.2000,0.7996,0.2003,100
348,10,0.2200,0.8521,0.1695,100
349,10,0.2400,0.6704,0.3027,500
350,10,0.2600,0.6885,0.2961,100
351,10,0.2800,0.7594,0.2524,100
352,10,0.3000,0.7260,0.2818,100
353,10,0.3200,0.6371,0.3500,500
354,10,0.3400,0.6615,0.3389,500
355,10,0.3600,0.6635,0.3435,500
356,10,0.3800,0.6528,0.3570,500
357,10,0.4000,0.5343,0.4460,500
358,10,0.4200,0.5604,0.4337,500
359,10,0.4400,0.5249,0.4646,500
360,10,0.4600,0.5453,0.4563,500
361,10,0.4800,0.4854,0.5042,500
362,10,0.5000,0.5607,0.4575,500
363,10,0.5200,0.4637,0.5314,500
364,10,0.5400,0.4383,0.5552,500
365,10,0.5200,0.5763,0.4526,500
366,10,0.5000,0.4579,0.5294,500
367,10,0.4800,0.6456,0.3921,500
368,10,0.4600,0.5241,0.4712,500
369,10,0.4400,0.4834,0.4936,500
370,10,0.4200,0.6105,0.3986,500
371,10,0.4000,0.6126,0.3912,500
372,10,0.3800,0.7487,0.2899,100
373,10,0.3600,0.6211,0.3732,500
374,10,0.3400,0.6398,0.3542,500
375,10,0.3200,0.7670,0.2591,100
376,10,0.3000,0.7247,0.2827,100
377,10,0.2800,0.7746,0.2418,100
378,10,0.2600,0.8227,0.2021,100
379,10,0.2400,0.7941,0.2161,100
380,10,0.2200,0.8409,0.1774,100
381,10,0.2000,0.7946,0.2037,100
382,10,0.1800,0.8352,0.1694,100
383,10,0.1600,0.9574,0.0778,100
384,10,0.1400,0.9202,0.0979,100
385,10,0.1200,0.8819,0.1187,100
386,10,0.1000,0.9541,0.0621,100
387,10,0.0800,0.8916,0.0999,100
388,10,0.0600,0.8356,0.1331,100
389,10,0.0400,0.9867,0.0213,100
390,10,0.0200,0.9816,0.0189,100
391,11,0.0000,1.0000,0.0000,100
392,11,0.0200,0.9984,0.0071,100
393,11,0.0400,1.0000,0.0120,100
394,11,0.0600,0.9053,0.0843,100
395,11,0.0800,1.0000,0.0240,100
396,11,0.1000,0.8441,0.1391,100
397,11,0.1200,0.8415,0.1469,100
398,11,0.1400,0.8450,0.1505,100
399,11,0.1600,0.8756,0.1351,100
400,11,0.1800,0.8351,0.1694,100
401,11,0.1800,0.8773,0.1399,100
402,11,0.1600,0.8431,0.1578,100
403,11,0.1400,0.8886,0.1200,100
404,11,0.1200,0.9103,0.0988,100
405,11,0.1000,0.9102,0.0929,100
406,11,0.0800,0.8492,0.1296,100
407,11,0.0600,0.9201,0.0739,100
408,11,0.0400,0.9574,0.0418,100
409,11,0.0200,1.0000,0.0060,100
410,0,0.0000,0.8855,0.0801,100
411,0,0.0200,1.0000,0.0060,100
412,0,0.0400,0.9663,0.0356,100
413,0,0.0600,0.8942,0.0921,100
414,0,0.0800,0.8580,0.1234,100
415,0,0.1000,0.9237,0.0834,100
416,0,0.1200,0.8577,0.1356,100
417,0,0.1400,0.8086,0.1760,100
418,0,0.1600,0.8506,0.1525,100
419,0,0.1800,0.8655,0.1481,100
420,0,0.1600,0.8394,0.1604,100
421,0,0.1400,0.8550,0.1435,100
422,0,0.1200,0.8985,0.1071,100
423,0,0.1000,0.8905,0.1066,100
424,0,0.0800,0.8624,0.1203,100
425,0,0.0600,0.9379,0.0614,100
426,0,0.0400,0.9395,0.0543,100
427,0,0.0200,0.9836,0.0175,100
428,8,0.0000,0.9447,0.0387,100
429,8,0.0200,0.9466,0.0433,100
430,8,0.0400,0.9304,0.0607,100
431,8,0.0600,0.8783,0.1032,100
432,8,0.0800,0.8626,0.1202,100
433,8,0.1000,0.9677,0.0526,100
434,8,0.1200,0.9026,0.1042,100
435,8,0.1400,0.8956,0.1151,100
436,8,0.1600,0.8329,0.1650,100
437,8,0.1800,0.8855,0.1341,100
438,8,0.2000,0.8236,0.1835,100
439,8,0.2200,0.7845,0.2168,100
440,8,0.2400,0.8062,0.2077,100
441,8,0.2600,0.7470,0.2551,100
442,8,0.2800,0.7167,0.2823,100
443,8,0.2800,0.6846,0.3048,500
444,8,0.2600,0.8180,0.2054,100
445,8,0.2400,0.7204,0.2677,100
446,8,0.2200,0.8727,0.1551,100
447,8,0.2000,0.7737,0.2184,100
448,8,0.1800,0.8722,0.1435,100
449,8,0.1600,0.8378,0.1615,100
450,8,0.1400,0.8582,0.1413,100
451,8,0.1200,0.8849,0.1166,100
452,8,0.1000,0.8859,0.1099,100
453,8,0.0800,0.8770,0.1101,100
454,8,0.0600,0.9197,0.0742,100
455,8,0.0400,0.9903,0.0188,100
456,8,0.0200,0.8870,0.0851,100
457,5,0.0000,1.0000,0.0000,100
458,5,0.0200,1.0000,0.0060,100
459,5,0.0400,0.9349,0.0576,100
460,5,0.0600,0.9166,0.0764,100
461,5,0.0800,0.8699,0.1151,100
462,5,0.1000,0.9416,0.0709,100
463,5,0.1200,0.9290,0.0857,100
464,5,0.1400,0.9499,0.0770,100
465,5,0.1600,0.8709,0.1383,100
466,5,0.1800,0.8785,0.1390,100
467,5,0.2000,0.7121,0.2616,100
468,5,0.2200,0.6874,0.2848,100
469,5,0.2400,0.7361,0.2567,100
470,5,0.2600,0.7842,0.2290,100
471,5,0.2800,0.6764,0.3105,500
472,5,0.3000,0.6567,0.3303,500
473,5,0.3200,0.7008,0.3054,500
474,5,0.3400,0.6538,0.3443,500
475,5,0.3600,0.6534,0.3506,500
476,5,0.3800,0.5921,0.3995,500
477,5,0.4000,0.6804,0.3438,500
478,5,0.4000,0.5684,0.4221,500
479,5,0.3800,0.6900,0.3310,500
480,5,0.3600,0.6299,0.3671,500
481,5,0.3400,0.6748,0.3297,500
482,5,0.3200,0.6770,0.3221,500
483,5,0.3000,0.6559,0.3309,500
484,5,0.2800,0.7305,0.2726,100
485,5,0.2600,0.7342,0.2641,100
486,5,0.2400,0.6784,0.2971,100
487,5,0.2200,0.7820,0.2186,100
488,5,0.2000,0.8500,0.1650,100
489,5,0.1800,0.7972,0.1959,100
490,5,0.1600,0.9447,0.0867,100
491,5,0.1400,0.8367,0.1563,100
492,5,0.1200,0.8453,0.1443,100
493,5,0.1000,0.9401,0.0719,100
494,5,0.0800,0.9045,0.0909,100
495,5,0.0600,0.9403,0.0598,100
496,5,0.0400,0.9049,0.0785,100
497,5,0.0200,0.9839,0.0172,100
498,8,0.0000,1.0000,0.0000,100
499,8,0.0200,0.9788,0.0208,100
500,8,0.0400,1.0000,0.0120,100
501,8,0.0600,0.9309,0.0664,100
502,8,0.0800,0.8935,0.0986,100
503,8,0.1000,0.9178,0.0875,100
504,8,0.1200,0.9041,0.1031,100
505,8,0.1400,0.7836,0.1935,100
506,8,0.1600,0.8453,0.1563,100
507,8,0.1800,0.7910,0.2003,100
508,8,0.2000,0.8627,0.1561,100
509,8,0.2200,0.8430,0.1759,100
510,8,0.2400,0.7858,0.2219,100
511,8,0.2600,0.7396,0.2603,100
512,8,0.2800,0.7500,0.2590,100
513,8,0.3000,0.7030,0.2979,100
514,8,0.3200,0.7005,0.3056,500
515,8,0.3400,0.7166,0.3004,500
516,8,0.3600,0.6252,0.3704,500
517,8,0.3800,0.7074,0.3188,500
518,8,0.4000,0.6569,0.3602,500
519,8,0.4200,0.5665,0.4294,500
520,8,0.4400,0.4643,0.5070,500
521,8,0.4600,0.5589,0.4468,500
522,8,0.4800,0.5464,0.4615,500
523,8,0.5000,0.4620,0.5266,500
524,8,0.5200,0.5822,0.4485,500
525,8,0.5000,0.4755,0.5172,500
526,8,0.4800,0.5266,0.4754,500
527,8,0.4600,0.5430,0.4579,500
528,8,0.4400,0.5441,0.4512,500
529,8,0.4200,0.5707,0.4265,500
530,8,0.4000,0.5884,0.4081,500
531,8,0.3800,0.5242,0.4471,500
532,8,0.3600,0.5972,0.3899,500
533,8,0.3400,0.6917,0.3178,500
534,8,0.3200,0.7217,0.2908,100
535,8,0.3000,0.7484,0.2661,100
536,8,0.2800,0.7548,0.2557,100
537,8,0.2600,0.7372,0.2620,100
538,8,0.2400,0.7409,0.2534,100
539,8,0.2200,0.7454,0.2442,100
540,8,0.2000,0.7688,0.2218,100
541,8,0.1800,0.8255,0.1761,100
542,8,0.1600,0.8924,0.1233,100
543,8,0.1400,0.8985,0.1130,100
544,8,0.1200,0.9412,0.0771,100
545,8,0.1000,0.9048,0.0966,100
546,8,0.0800,0.9319,0.0716,100
547,8,0.0600,1.0000,0.0180,100
548,8,0.0400,1.0000,0.0120,100
549,8,0.0200,1.0000,0.0060,100
550,1,0.0000,1.0000,0.0000,100
551,1,0.0200,0.9667,0.0293,100
552,1,0.0400,0.9987,0.0129,100
553,1,0.0600,0.9559,0.0489,100
554,1,0.0800,0.9165,0.0824,100
555,1,0.1000,0.8634,0.1256,100
556,1,0.1200,0.9554,0.0672,100
557,1,0.1400,0.9135,0.1025,100
558,1,0.1600,0.8102,0.1809,100
559,1,0.1800,0.7996,0.1943,100
560,1,0.2000,0.8321,0.1775,100
561,1,0.2200,0.8279,0.1865,100
562,1,0.2400,0.7222,0.2664,100
563,1,0.2600,0.7398,0.2602,100
564,1,0.2800,0.7676,0.2467,100
565,1,0.3000,0.6522,0.3335,500
566,1,0.3200,0.6463,0.3436,500
567,1,0.3400,0.6845,0.3228,500
568,1,0.3600,0.6737,0.3364,500
569,1,0.3800,0.6580,0.3534,500
570,1,0.4000,0.5219,0.4547,500
571,1,0.4200,0.6193,0.3925,500
572,1,0.4400,0.5866,0.4214,500
573,1,0.4600,0.5152,0.4774,500
574,1,0.4800,0.5411,0.4653,500
575,1,0.5000,0.4688,0.5218,500
576,1,0.5200,0.5016,0.5049,500
577,1,0.5400,0.4984,0.5131,500
578,1,0.5600,0.3536,0.6205,500
579,1,0.5800,0.4888,0.5319,500
580,1,0.6000,0.3477,0.6366,500
581,1,0.6200,0.3000,0.6760,500
582,1,0.6400,0.3650,0.6365,500
583,1,0.6600,0.3638,0.6433,500
584,1,0.6800,0.3196,0.6803,500
585,1,0.7000,0.3208,0.6854,500
586,1,0.7200,0.3068,0.7012,2000
587,1,0.7400,0.2921,0.7175,2000
588,1,0.7600,0.2669,0.7412,2000
589,1,0.7800,0.2506,0.7586,2000
590,1,0.8000,0.1826,0.8122,2000
591,1,0.8200,0.2988,0.7368,2000
592,1,0.8400,0.1033,0.8797,2000
593,1,0.8600,0.1180,0.8754,2000
594,1,0.8800,0.1643,0.8490,2000
595,1,0.9000,0.0980,0.9014,2000
596,1,0.9200,0.0842,0.9171,2000
597,1,0.9400,0.0616,0.9389,2000
598,1,0.9600,0.1750,0.8655,2000
599,1,0.9800,0.0000,0.9940,2000
600,1,1.0000,0.0158,0.9889,2000
601,1,1.0000,0.0073,0.9949,2000
602,1,1.0000,0.0275,0.9807,2000
603,1,1.0000,0.0086,0.9939,2000
604,1,1.0000,0.0208,0.9855,2000
605,1,1.0000,0.0192,0.9866,2000
606,1,1.0000,0.0000,1.0000,2000
607,1,1.0000,0.0000,1.0000,2000
608,1,1.0000,0.0384,0.9731,2000
609,1,1.0000,0.0492,0.9656,2000
610,1,1.0000,0.0213,0.9851,2000
611,1,1.0000,0.0297,0.9792,2000
612,1,1.0000,0.0000,1.0000,2000
613,1,1.0000,0.0000,1.0000,2000
614,1,1.0000,0.0322,0.9775,2000
615,1,1.0000,0.0000,1.0000,2000
616,1,1.0000,0.0000,1.0000,2000
617,1,1.0000,0.0650,0.9545,2000
618,1,1.0000,0.0796,0.9443,2000
619,1,1.0000,0.0356,0.9751,2000
620,1,1.0000,0.0000,1.0000,2000
621,1,1.0000,0.0400,0.9720,2000
622,1,1.0000,0.0000,1.0000,2000
623,1,1.0000,0.0000,1.0000,2000
624,1,1.0000,0.0200,0.9860,2000
625,1,1.0000,0.0016,0.9989,2000
626,1,1.0000,0.0000,1.0000,2000
627,1,1.0000,0.0000,1.0000,2000
628,1,1.0000,0.0000,1.0000,2000
629,1,1.0000,0.1294,0.9094,2000
630,1,1.0000,0.0000,1.0000,2000
631,1,1.0000,0.0466,0.9674,2000
632,1,1.0000,0.0000,1.0000,2000
633,1,1.0000,0.0329,0.9770,2000
634,1,1.0000,0.0000,1.0000,2000
635,1,1.0000,0.0105,0.9926,2000
636,1,1.0000,0.0000,1.0000,2000
637,1,1.0000,0.0000,1.0000,2000
638,1,1.0000,0.0000,1.0000,2000
639,1,1.0000,0.0574,0.9598,2000
640,1,1.0000,0.0000,1.0000,2000
641,1,1.0000,0.0000,1.0000,2000
642,1,1.0000,0.0419,0.9707,2000
643,1,1.0000,0.1002,0.9299,2000
644,1,1.0000,0.1185,0.9171,2000
645,1,1.0000,0.0000,1.0000,2000
646,1,1.0000,0.0478,0.9665,2000
647,1,1.0000,0.0558,0.9609,2000
648,1,1.0000,0.0000,1.0000,2000
649,1,1.0000,0.0431,0.9698,2000
650,1,1.0000,0.0000,1.0000,2000
651,1,1.0000,0.0000,1.0000,2000
652,1,1.0000,0.0000,1.0000,2000
653,1,1.0000,0.0000,1.0000,2000
654,1,1.0000,0.0098,0.9932,2000
655,1,1.0000,0.0000,1.0000,2000
656,1,1.0000,0.0466,0.9674,2000
657,1,1.0000,0.0000,1.0000,2000
658,1,1.0000,0.0092,0.9936,2000
