idx,label,S,U,CCS,T_adv
215,10,0.6000,0.3905,0.6067,500
216,10,0.5800,0.5256,0.5061,500
217,10,0.5600,0.4113,0.5801,500
218,10,0.5400,0.3973,0.5839,500
219,10,0.5200,0.4800,0.5200,500
220,10,0.5000,0.5428,0.4700,500
221,10,0.4800,0.5377,0.4676,500
222,10,0.4600,0.4922,0.4935,500
223,10,0.4400,0.6294,0.3914,500
224,10,0.4200,0.5388,0.4488,500
225,10,0.4000,0.5937,0.4044,500
226,10,0.3800,0.7000,0.3240,500
227,10,0.3600,0.7669,0.2712,100
228,10,0.3400,0.6934,0.3166,500
229,10,0.3200,0.6973,0.3079,500
230,10,0.3000,0.6940,0.3042,500
231,10,0.2800,0.8332,0.2007,100
232,10,0.2600,0.7479,0.2545,100
233,10,0.2400,0.7501,0.2469,100
234,10,0.2200,0.7880,0.2144,100
235,10,0.2000,0.8346,0.1758,100
236,10,0.1800,0.8282,0.1743,100
237,10,0.1600,0.8913,0.1241,100
238,10,0.1400,0.8355,0.1572,100
239,10,0.1200,0.8234,0.1596,100
240,10,0.1000,0.9121,0.0915,100
241,10,0.0800,1.0000,0.0240,100
242,10,0.0600,0.9526,0.0512,100
243,10,0.0400,0.9705,0.0327,100
244,10,0.0200,1.0000,0.0060,100
245,6,0.0000,1.0000,0.0000,100
246,6,0.0200,1.0000,0.0060,100
247,6,0.0400,0.8521,0.1155,100
248,6,0.0600,0.9510,0.0523,100
249,6,0.0800,0.8687,0.1159,100
250,6,0.1000,0.8653,0.1243,100
251,6,0.1200,0.8721,0.1256,100
252,6,0.1400,0.9014,0.1110,100
253,6,0.1600,0.9312,0.0962,100
254,6,0.1800,0.8416,0.1649,100
255,6,0.2000,0.8247,0.1827,100
256,6,0.2200,0.7729,0.2250,100
257,6,0.2400,0.8101,0.2050,100
258,6,0.2600,0.6973,0.2899,100
259,6,0.2800,0.6424,0.3343,500
260,6,0.3000,0.6488,0.3358,500
261,6,0.3200,0.6520,0.3396,500
262,6,0.3400,0.6622,0.3384,500
263,6,0.3600,0.6021,0.3865,500
264,6,0.3800,0.6308,0.3725,500
265,6,0.4000,0.6053,0.3963,500
266,6,0.4200,0.6665,0.3594,500
267,6,0.4400,0.5623,0.4384,500
268,6,0.4600,0.6041,0.4151,500
269,6,0.4800,0.5406,0.4656,500
270,6,0.5000,0.4776,0.5157,500
271,6,0.5200,0.4884,0.5141,500
272,6,0.5400,0.2982,0.6533,500
273,6,0.5600,0.4631,0.5438,500
274,6,0.5800,0.4652,0.5484,500
275,6,0.6000,0.3700,0.6210,500
276,6,0.6200,0.2880,0.6844,500
277,6,0.6400,0.3352,0.6574,500
278,6,0.6600,0.3890,0.6257,500
279,6,0.6800,0.2294,0.7435,2000
280,6,0.7000,0.2737,0.7184,2000
281,6,0.7200,0.3503,0.6708,500
282,6,0.7400,0.1841,0.7931,2000
283,6,0.7600,0.1440,0.8272,2000
284,6,0.7800,0.1378,0.8375,2000
285,6,0.8000,0.2136,0.7905,2000
286,6,0.8200,0.1977,0.8076,2000
287,6,0.8400,0.1575,0.8417,2000
288,6,0.8600,0.0834,0.8996,2000
289,6,0.8800,0.1894,0.8314,2000
290,6,0.9000,0.1660,0.8538,2000
291,6,0.9200,0.1196,0.8923,2000
292,6,0.9200,0.0659,0.9299,2000
293,6,0.9000,0.0395,0.9424,2000
294,6,0.8800,0.0901,0.9009,2000
295,6,0.8600,0.1168,0.8762,2000
296,6,0.8400,0.1212,0.8672,2000
297,6,0.8200,0.1944,0.8099,2000
298,6,0.8000,0.2791,0.7446,2000
299,6,0.7800,0.2349,0.7695,2000
300,6,0.7600,0.2236,0.7715,2000
301,6,0.7400,0.2654,0.7362,2000
302,6,0.7200,0.2928,0.7110,2000
303,6,0.7000,0.3598,0.6581,500
304,6,0.6800,0.3642,0.6491,500
305,6,0.6600,0.4377,0.5916,500
306,6,0.6400,0.2451,0.7205,2000
307,6,0.6200,0.3596,0.6343,500
308,6,0.6000,0.3742,0.6180,500
309,6,0.5800,0.4167,0.5823,500
310,6,0.5600,0.4322,0.5655,500
311,6,0.5400,0.3721,0.6015,500
312,6,0.5200,0.4687,0.5279,500
313,6,0.5000,0.4969,0.5022,500
314,6,0.4800,0.5743,0.4420,500
315,6,0.4600,0.4431,0.5278,500
316,6,0.4400,0.6151,0.4014,500
317,6,0.4200,0.5449,0.4446,500
318,6,0.4000,0.4484,0.5061,500
319,6,0.3800,0.5143,0.4540,500
320,6,0.3600,0.5968,0.3903,500
321,6,0.3400,0.6397,0.3542,500
322,6,0.3200,0.6558,0.3370,500
323,6,0.3000,0.7632,0.2558,100
324,6,0.2800,0.6958,0.2970,100
325,6,0.2600,0.7361,0.2628,100
326,6,0.2400,0.7969,0.2142,100
327,6,0.2200,0.7645,0.2309,100
328,6,0.2000,0.7608,0.2274,100
329,6,0.1800,0.8466,0.1614,100
330,6,0.1600,0.8246,0.1708,100
331,6,0.1400,0.8869,0.1212,100
332,6,0.1200,0.9202,0.0918,100
333,6,0.1000,0.9385,0.0730,100
334,6,0.0800,0.8574,0.1238,100
335,6,0.0600,0.8979,0.0895,100
336,6,0.0400,1.0000,0.0120,100
337,6,0.0200,0.9868,0.0153,100
338,7,0.0000,1.0000,0.0000,100
339,7,0.0200,0.9851,0.0164,100
340,7,0.0400,0.9240,0.0652,100
341,7,0.0600,0.9525,0.0513,100
342,7,0.0800,0.9209,0.0794,100
343,7,0.1000,0.9011,0.0993,100
344,7,0.1200,0.8972,0.1080,100
345,7,0.1400,0.8919,0.1177,100
346,7,0.1600,0.7843,0.1990,100
347,7,0.1800,0.7252,0.2464,100
348,7,0.2000,0.8280,0.1804,100
349,7,0.2200,0.8213,0.1911,100
350,7,0.2400,0.7944,0.2159,100
351,7,0.2200,0.7791,0.2207,100
352,7,0.2000,0.8227,0.1841,100
353,7,0.1800,0.8161,0.1828,100
354,7,0.1600,0.8132,0.1787,100
355,7,0.1400,0.8798,0.1261,100
356,7,0.1200,0.9156,0.0951,100
357,7,0.1000,0.9214,0.0850,100
358,7,0.0800,0.9545,0.0558,100
359,7,0.0600,0.9553,0.0493,100
360,7,0.0400,0.8890,0.0897,100
361,7,0.0200,0.9314,0.0540,100
362,11,0.0000,1.0000,0.0000,100
363,11,0.0200,1.0000,0.0060,100
364,11,0.0400,0.9507,0.0465,100
365,11,0.0600,0.8388,0.1309,100
366,11,0.0800,0.9111,0.0862,100
367,11,0.1000,0.8606,0.1276,100
368,11,0.1200,0.8740,0.1242,100
369,11,0.1400,0.9396,0.0843,100
370,11,0.1200,0.8723,0.1254,100
371,11,0.1000,0.8829,0.1120,100
372,11,0.0800,0.8755,0.1112,100
373,11,0.0600,0.8378,0.1315,100
374,11,0.0400,0.8801,0.0959,100
375,11,0.0200,1.0000,0.0060,100
376,4,0.0000,1.0000,0.0000,100
377,4,0.0200,0.9820,0.0186,100
378,4,0.0400,1.0000,0.0120,100
379,4,0.0600,1.0000,0.0180,100
380,4,0.0800,0.9492,0.0596,100
381,4,0.1000,0.8682,0.1223,100
382,4,0.1200,0.9319,0.0837,100
383,4,0.1400,0.8213,0.1671,100
384,4,0.1600,0.8595,0.1463,100
385,4,0.1800,0.7892,0.2015,100
386,4,0.2000,0.8237,0.1834,100
387,4,0.2200,0.7873,0.2149,100
388,4,0.2400,0.7823,0.2244,100
389,4,0.2600,0.7508,0.2525,100
390,4,0.2800,0.7738,0.2423,100
391,4,0.3000,0.7899,0.2371,100
392,4,0.3200,0.6377,0.3496,500
393,4,0.3400,0.6273,0.3629,500
394,4,0.3600,0.6568,0.3483,500
395,4,0.3800,0.5508,0.4285,500
396,4,0.4000,0.5135,0.4606,500
397,4,0.4200,0.6062,0.4016,500
398,4,0.4400,0.6099,0.4051,500
399,4,0.4600,0.5371,0.4621,500
400,4,0.4800,0.5060,0.4898,500
401,4,0.5000,0.4321,0.5476,500
402,4,0.5200,0.5308,0.4844,500
403,4,0.5200,0.4707,0.5265,500
404,4,0.5000,0.5142,0.4901,500
405,4,0.4800,0.5371,0.4680,500
406,4,0.4600,0.5460,0.4558,500
407,4,0.4400,0.5682,0.4343,500
408,4,0.4200,0.5601,0.4339,500
409,4,0.4000,0.6303,0.3788,500
410,4,0.3800,0.6830,0.3359,500
411,4,0.3600,0.6533,0.3507,500
412,4,0.3400,0.7083,0.3062,500
413,4,0.3200,0.7273,0.2869,100
414,4,0.3000,0.6959,0.3029,500
415,4,0.2800,0.8122,0.2155,100
416,4,0.2600,0.7198,0.2741,100
417,4,0.2400,0.7671,0.2350,100
418,4,0.2200,0.7326,0.2532,100
419,4,0.2000,0.7877,0.2086,100
420,4,0.1800,0.8331,0.1708,100
421,4,0.1600,0.7899,0.1951,100
422,4,0.1400,0.8851,0.1224,100
423,4,0.1200,0.8669,0.1292,100
424,4,0.1000,0.9444,0.0689,100
425,4,0.0800,0.8496,0.1293,100
426,4,0.0600,0.9742,0.0361,100
427,4,0.0400,0.9816,0.0249,100
428,4,0.0200,0.9713,0.0261,100
429,10,0.0000,0.9363,0.0446,100
430,10,0.0200,1.0000,0.0060,100
431,10,0.0400,1.0000,0.0120,100
432,10,0.0600,0.9654,0.0422,100
433,10,0.0800,0.9253,0.0763,100
434,10,0.1000,0.9445,0.0689,100
435,10,0.1200,0.8170,0.1641,100
436,10,0.1400,0.8382,0.1552,100
437,10,0.1600,0.8420,0.1586,100
438,10,0.1800,0.8887,0.1319,100
439,10,0.2000,0.7876,0.2087,100
440,10,0.2200,0.8511,0.1702,100
441,10,0.2400,0.7808,0.2254,100
442,10,0.2600,0.7882,0.2262,100
443,10,0.2800,0.7318,0.2718,100
444,10,0.3000,0.7471,0.2671,100
445,10,0.3200,0.6952,0.3093,500
446,10,0.3400,0.6391,0.3547,500
447,10,0.3600,0.6525,0.3512,500
448,10,0.3800,0.5635,0.4195,500
449,10,0.4000,0.6429,0.3700,500
450,10,0.4200,0.4992,0.4765,500
451,10,0.4400,0.5995,0.4124,500
452,10,0.4600,0.4441,0.5271,500
453,10,0.4800,0.5208,0.4794,500
454,10,0.5000,0.5020,0.4986,500
455,10,0.5200,0.5021,0.5045,500
456,10,0.5400,0.3939,0.5863,500
457,10,0.5600,0.3539,0.6203,500
458,10,0.5800,0.3811,0.6072,500
459,10,0.6000,0.4074,0.5948,500
460,10,0.6200,0.4811,0.5492,500
461,10,0.6400,0.3549,0.6436,500
462,10,0.6600,0.3340,0.6642,500
463,10,0.6800,0.3537,0.6564,500
464,10,0.7000,0.3149,0.6896,500
465,10,0.7200,0.2324,0.7533,2000
466,10,0.7400,0.2009,0.7814,2000
467,10,0.7600,0.3354,0.6932,500
468,10,0.7800,0.2181,0.7813,2000
469,10,0.8000,0.2365,0.7745,2000
470,10,0.8200,0.1075,0.8707,2000
471,10,0.8400,0.1724,0.8313,2000
472,10,0.8600,0.1364,0.8625,2000
473,10,0.8800,0.1176,0.8817,2000
474,10,0.9000,0.0878,0.9086,2000
475,10,0.9200,0.0580,0.9354,2000
476,10,0.9400,0.0525,0.9452,2000
477,10,0.9600,0.0086,0.9820,2000
478,10,0.9800,0.0138,0.9843,2000
479,10,1.0000,0.0355,0.9751,2000
480,10,1.0000,0.0000,1.0000,2000
481,10,1.0000,0.0429,0.9699,2000
482,10,1.0000,0.0609,0.9574,2000
483,10,1.0000,0.0983,0.9312,2000
484,10,1.0000,0.0879,0.9385,2000
485,10,1.0000,0.0000,1.0000,2000
486,10,1.0000,0.0000,1.0000,2000
487,10,1.0000,0.0807,0.9435,2000
488,10,1.0000,0.0000,1.0000,2000
489,10,1.0000,0.0000,1.0000,2000
490,10,1.0000,0.0014,0.9990,2000
491,10,1.0000,0.0000,1.0000,2000
492,10,1.0000,0.0048,0.9966,2000
493,10,1.0000,0.0000,1.0000,2000
494,10,1.0000,0.0000,1.0000,2000
495,10,1.0000,0.1140,0.9202,2000
496,10,1.0000,0.0000,1.0000,2000
497,10,1.0000,0.0000,1.0000,2000
498,10,1.0000,0.0366,0.9744,2000
499,10,1.0000,0.0633,0.9557,2000
500,10,1.0000,0.0000,1.0000,2000
501,10,1.0000,0.0000,1.0000,2000
502,10,1.0000,0.0000,1.0000,2000
503,10,1.0000,0.0000,1.0000,2000
504,10,1.0000,0.0000,1.0000,2000
505,10,1.0000,0.0052,0.9964,2000
506,10,1.0000,0.0000,1.0000,2000
507,10,1.0000,0.0000,1.0000,2000
508,10,1.0000,0.0000,1.0000,2000
509,10,1.0000,0.0151,0.9894,2000
510,10,1.0000,0.0000,1.0000,2000
511,10,1.0000,0.0000,1.0000,2000
512,10,1.0000,0.0859,0.9398,2000
513,10,1.0000,0.0000,1.0000,2000
514,10,1.0000,0.0593,0.9585,2000
515,10,1.0000,0.0000,1.0000,2000
516,10,1.0000,0.0003,0.9998,2000
517,10,1.0000,0.0003,0.9998,2000
518,10,1.0000,0.0000,1.0000,2000
519,10,1.0000,0.0000,1.0000,2000
520,10,1.0000,0.0371,0.9740,2000
521,10,1.0000,0.1367,0.9043,2000
522,10,1.0000,0.0065,0.9955,2000
523,10,1.0000,0.0000,1.0000,2000
524,10,1.0000,0.0745,0.9478,2000
525,10,1.0000,0.0000,1.0000,2000
526,10,1.0000,0.0067,0.9953,2000
527,10,1.0000,0.0000,1.0000,2000
528,10,1.0000,0.0000,1.0000,2000
529,10,1.0000,0.0000,1.0000,2000
530,10,1.0000,0.0000,1.0000,2000
531,10,1.0000,0.0000,1.0000,2000
532,10,1.0000,0.0831,0.9418,2000
533,10,1.0000,0.0570,0.9601,2000
534,10,1.0000,0.0233,0.9837,2000
535,10,1.0000,0.0000,1.0000,2000
536,10,1.0000,0.0000,1.0000,2000
537,10,1.0000,0.0475,0.9668,2000
538,10,1.0000,0.0000,1.0000,2000
539,10,1.0000,0.0000,1.0000,2000
540,10,1.0000,0.0000,1.0000,2000
541,10,1.0000,0.0000,1.0000,2000
542,10,1.0000,0.0000,1.0000,2000
543,10,1.0000,0.0000,1.0000,2000
544,10,1.0000,0.0625,0.9562,2000
545,10,1.0000,0.0233,0.9837,2000
546,10,1.0000,0.0469,0.9672,2000
547,10,1.0000,0.0104,0.9927,2000
548,10,1.0000,0.0000,1.0000,2000
549,10,1.0000,0.0295,0.9793,2000
550,10,1.0000,0.0039,0.9973,2000
551,10,1.0000,0.0000,1.0000,2000
552,10,1.0000,0.0320,0.9776,2000
553,10,1.0000,0.0444,0.9689,2000
554,10,1.0000,0.0000,1.0000,2000
555,10,1.0000,0.0117,0.9918,2000
556,10,0.9800,0.0000,0.9940,2000
557,10,0.9600,0.0528,0.9510,2000
558,10,0.9400,0.0742,0.9300,2000
559,10,0.9200,0.0102,0.9689,2000
560,10,0.9000,0.0790,0.9147,2000
561,10,0.8800,0.1415,0.8650,2000
562,10,0.8600,0.1538,0.8504,2000
563,10,0.8400,0.1860,0.8218,2000
564,10,0.8200,0.1646,0.8308,2000
565,10,0.8000,0.1927,0.8051,2000
566,10,0.7800,0.1185,0.8510,2000
567,10,0.7600,0.1998,0.7881,2000
568,10,0.7400,0.2612,0.7391,2000
569,10,0.7200,0.3063,0.7016,2000
570,10,0.7000,0.3083,0.6942,500
571,10,0.6800,0.2601,0.7219,2000
572,10,0.6600,0.3866,0.6274,500
573,10,0.6400,0.4234,0.5956,500
574,10,0.6200,0.3767,0.6223,500
575,10,0.6000,0.3682,0.6223,500
576,10,0.5800,0.4583,0.5532,500
577,10,0.5600,0.5406,0.4895,500
578,10,0.5400,0.4826,0.5242,500
579,10,0.5200,0.5001,0.5060,500
580,10,0.5000,0.5487,0.4659,500
581,10,0.4800,0.5361,0.4687,500
582,10,0.4600,0.4963,0.4906,500
583,10,0.4400,0.5439,0.4513,500
584,10,0.4200,0.5369,0.4502,500
585,10,0.4000,0.6818,0.3427,500
586,10,0.3800,0.7790,0.2687,100
587,10,0.3600,0.6711,0.3383,500
588,10,0.3400,0.6942,0.3161,500
589,10,0.3200,0.6807,0.3195,500
590,10,0.3000,0.7063,0.2956,100
591,10,0.2800,0.7711,0.2443,100
592,10,0.2600,0.7725,0.2373,100
593,10,0.2400,0.7130,0.2729,100
594,10,0.2200,0.8679,0.1585,100
595,10,0.2000,0.7773,0.2159,100
596,10,0.1800,0.8516,0.1579,100
597,10,0.1600,0.7947,0.1917,100
598,10,0.1400,0.8950,0.1155,100
599,10,0.1200,0.8137,0.1664,100
600,10,0.1000,0.7971,0.1720,100
601,10,0.0800,0.9475,0.0607,100
602,10,0.0600,0.9102,0.0809,100
603,10,0.0400,0.9706,0.0325,100
604,10,0.0200,0.9681,0.0283,100
605,3,0.0000,1.0000,0.0000,100
606,3,0.0200,0.9276,0.0567,100
607,3,0.0400,0.9572,0.0420,100
608,3,0.0600,0.9654,0.0422,100
609,3,0.0800,0.9360,0.0688,100
610,3,0.1000,0.8518,0.1337,100
611,3,0.0800,0.8467,0.1313,100
612,3,0.0600,0.9066,0.0834,100
613,3,0.0400,1.0000,0.0120,100
614,3,0.0200,1.0000,0.0060,100
615,7,0.0000,1.0000,0.0000,100
616,7,0.0200,0.9872,0.0150,100
617,7,0.0400,0.9290,0.0617,100
618,7,0.0600,0.9668,0.0412,100
619,7,0.0800,0.8656,0.1181,100
620,7,0.1000,0.8470,0.1371,100
621,7,0.1200,0.9713,0.0561,100
622,7,0.1400,0.9007,0.1115,100
623,7,0.1600,0.8698,0.1392,100
624,7,0.1800,0.7527,0.2271,100
625,7,0.2000,0.7763,0.2166,100
626,7,0.2200,0.8224,0.1903,100
627,7,0.2400,0.6817,0.2948,100
628,7,0.2600,0.7541,0.2501,100
629,7,0.2600,0.8248,0.2006,100
630,7,0.2400,0.8029,0.2100,100
631,7,0.2200,0.7850,0.2165,100
632,7,0.2000,0.8862,0.1397,100
633,7,0.1800,0.7695,0.2153,100
634,7,0.1600,0.9080,0.1124,100
635,7,0.1400,0.8828,0.1241,100
636,7,0.1200,0.8103,0.1688,100
637,7,0.1000,0.9360,0.0748,100
638,7,0.0800,0.9122,0.0854,100
639,7,0.0600,0.9868,0.0272,100
640,7,0.0400,1.0000,0.0120,100
641,7,0.0200,1.0000,0.0060,100
642,3,0.0000,1.0000,0.0000,100
643,3,0.0200,1.0000,0.0060,100
644,3,0.0400,0.9423,0.0524,100
645,3,0.0600,0.9977,0.0196,100
646,3,0.0800,0.9697,0.0452,100
647,3,0.1000,0.9286,0.0800,100
648,3,0.1200,0.8497,0.1412,100
649,3,0.1400,0.8359,0.1569,100
650,3,0.1600,0.7960,0.1908,100
651,3,0.1800,0.8916,0.1299,100
652,3,0.2000,0.8419,0.1707,100
653,3,0.2200,0.8227,0.1901,100
654,3,0.2400,0.8144,0.2019,100
655,3,0.2600,0.7894,0.2254,100
