idx,label,S,U,CCS,T_adv
106,9,1.0000,0.0000,1.0000,2000
107,9,1.0000,0.0000,1.0000,2000
108,9,1.0000,0.0762,0.9467,2000
109,9,1.0000,0.0000,1.0000,2000
110,9,1.0000,0.0000,1.0000,2000
111,9,1.0000,0.0036,0.9974,2000
112,9,1.0000,0.0000,1.0000,2000
113,9,1.0000,0.0051,0.9964,2000
114,9,1.0000,0.0712,0.9502,2000
115,9,0.9800,0.0180,0.9814,2000
116,9,0.9600,0.0000,0.9880,2000
117,9,0.9400,0.1157,0.9010,2000
118,9,0.9200,0.0000,0.9760,2000
119,9,0.9000,0.1696,0.8513,2000
120,9,0.8800,0.1289,0.8738,2000
121,9,0.8600,0.1023,0.8864,2000
122,9,0.8400,0.2284,0.7921,2000
123,9,0.8200,0.1301,0.8550,2000
124,9,0.8000,0.1371,0.8440,2000
125,9,0.7800,0.1818,0.8067,2000
126,9,0.7600,0.2527,0.7511,2000
127,9,0.7400,0.1470,0.8191,2000
128,9,0.7200,0.2185,0.7630,2000
129,9,0.7000,0.3066,0.6954,500
130,9,0.6800,0.3292,0.6736,500
131,9,0.6600,0.3093,0.6815,500
132,9,0.6400,0.3713,0.6321,500
133,9,0.6200,0.3460,0.6438,500
134,9,0.6000,0.4354,0.5752,500
135,9,0.5800,0.3093,0.6575,500
136,9,0.5600,0.4475,0.5548,500
137,9,0.5400,0.5449,0.4805,500
138,9,0.5200,0.5113,0.4981,500
139,9,0.5000,0.4463,0.5376,500
140,9,0.4800,0.5027,0.4921,500
141,9,0.4600,0.5825,0.4303,500
142,9,0.4400,0.5736,0.4304,500
143,9,0.4200,0.6132,0.3968,500
144,9,0.4000,0.6442,0.3691,500
145,9,0.3800,0.5510,0.4283,500
146,9,0.3600,0.6058,0.3839,500
147,9,0.3400,0.7542,0.2740,100
148,9,0.3200,0.7120,0.2976,100
149,9,0.3000,0.7097,0.2932,100
150,9,0.2800,0.7035,0.2915,100
151,9,0.2600,0.7528,0.2510,100
152,9,0.2400,0.7830,0.2239,100
153,9,0.2200,0.8176,0.1937,100
154,9,0.2000,0.7948,0.2036,100
155,9,0.1800,0.8196,0.1803,100
156,9,0.1600,0.8044,0.1849,100
157,9,0.1400,0.8251,0.1644,100
158,9,0.1200,0.8850,0.1165,100
159,9,0.1000,0.7903,0.1768,100
160,9,0.0800,0.9608,0.0515,100
161,9,0.0600,0.9873,0.0269,100
162,9,0.0400,0.9450,0.0505,100
163,9,0.0200,1.0000,0.0060,100
164,8,0.0000,1.0000,0.0000,100
165,8,0.0200,0.9629,0.0320,100
166,8,0.0400,0.9031,0.0799,100
167,8,0.0600,0.9252,0.0704,100
168,8,0.0800,0.8962,0.0966,100
169,8,0.1000,1.0000,0.0300,100
170,8,0.1200,0.9043,0.1030,100
171,8,0.1400,0.8842,0.1230,100
172,8,0.1600,0.8182,0.1753,100
173,8,0.1800,0.8839,0.1352,100
174,8,0.2000,0.8338,0.1764,100
175,8,0.2200,0.7576,0.2357,100
176,8,0.2400,0.7271,0.2631,100
177,8,0.2600,0.7218,0.2727,100
178,8,0.2800,0.7017,0.2928,100
179,8,0.3000,0.6850,0.3105,500
180,8,0.3200,0.8025,0.2342,100
181,8,0.3400,0.6215,0.3669,500
182,8,0.3600,0.6361,0.3628,500
183,8,0.3800,0.6268,0.3752,500
184,8,0.4000,0.6413,0.3711,500
185,8,0.4200,0.4901,0.4829,500
186,8,0.4400,0.6512,0.3762,500
187,8,0.4600,0.5528,0.4511,500
188,8,0.4800,0.6563,0.3846,500
189,8,0.5000,0.4509,0.5344,500
190,8,0.5200,0.4691,0.5276,500
191,8,0.5400,0.5200,0.4980,500
192,8,0.5600,0.4474,0.5548,500
193,8,0.5800,0.4063,0.5896,500
194,8,0.6000,0.4167,0.5883,500
195,8,0.6200,0.4533,0.5687,500
196,8,0.6400,0.4299,0.5910,500
197,8,0.6600,0.3925,0.6233,500
198,8,0.6800,0.3328,0.6710,500
199,8,0.7000,0.1872,0.7790,2000
200,8,0.7200,0.1999,0.7761,2000
201,8,0.7400,0.1982,0.7832,2000
202,8,0.7600,0.1933,0.7927,2000
203,8,0.7800,0.2471,0.7610,2000
204,8,0.8000,0.1478,0.8365,2000
205,8,0.8200,0.2347,0.7817,2000
206,8,0.8400,0.1995,0.8123,2000
207,8,0.8600,0.2417,0.7888,2000
208,8,0.8800,0.0914,0.9000,2000
209,8,0.9000,0.1657,0.8540,2000
210,8,0.9200,0.0534,0.9386,2000
211,8,0.9400,0.1667,0.8653,2000
212,8,0.9600,0.0000,0.9880,2000
213,8,0.9800,0.0272,0.9750,2000
214,8,1.0000,0.0000,1.0000,2000
215,8,1.0000,0.0000,1.0000,2000
216,8,1.0000,0.0248,0.9826,2000
217,8,1.0000,0.0000,1.0000,2000
218,8,1.0000,0.0000,1.0000,2000
219,8,1.0000,0.1582,0.8893,2000
220,8,1.0000,0.0089,0.9938,2000
221,8,1.0000,0.0455,0.9682,2000
222,8,1.0000,0.0000,1.0000,2000
223,8,1.0000,0.0032,0.9978,2000
224,8,1.0000,0.0000,1.0000,2000
225,8,0.9800,0.0716,0.9439,2000
226,8,0.9600,0.0699,0.9391,2000
227,8,0.9400,0.0254,0.9642,2000
228,8,0.9200,0.0267,0.9573,2000
229,8,0.9000,0.1959,0.8329,2000
230,8,0.8800,0.1187,0.8809,2000
231,8,0.8600,0.1622,0.8444,2000
232,8,0.8400,0.1566,0.8424,2000
233,8,0.8200,0.1530,0.8389,2000
234,8,0.8000,0.1330,0.8469,2000
235,8,0.7800,0.2153,0.7833,2000
236,8,0.7600,0.2485,0.7541,2000
237,8,0.7400,0.2352,0.7574,2000
238,8,0.7200,0.3233,0.6897,500
239,8,0.7000,0.2398,0.7422,2000
240,8,0.6800,0.3038,0.6913,500
241,8,0.6600,0.3367,0.6623,500
242,8,0.6400,0.3379,0.6555,500
243,8,0.6200,0.4697,0.5572,500
244,8,0.6000,0.3357,0.6450,500
245,8,0.5800,0.3660,0.6178,500
246,8,0.5600,0.3658,0.6119,500
247,8,0.5400,0.4975,0.5138,500
248,8,0.5200,0.4543,0.5380,500
249,8,0.5000,0.4871,0.5090,500
250,8,0.4800,0.5211,0.4792,500
251,8,0.4600,0.6239,0.4013,500
252,8,0.4400,0.5595,0.4403,500
253,8,0.4200,0.7486,0.3020,500
254,8,0.4000,0.6280,0.3804,500
255,8,0.3800,0.5898,0.4011,500
256,8,0.3600,0.6787,0.3329,500
257,8,0.3400,0.6798,0.3262,500
258,8,0.3200,0.6432,0.3458,500
259,8,0.3000,0.7357,0.2750,100
260,8,0.2800,0.8179,0.2115,100
261,8,0.2600,0.7055,0.2842,100
262,8,0.2400,0.8284,0.1921,100
263,8,0.2200,0.8473,0.1729,100
264,8,0.2000,0.8393,0.1725,100
265,8,0.1800,0.8264,0.1755,100
266,8,0.1600,0.8235,0.1716,100
267,8,0.1400,0.8599,0.1401,100
268,8,0.1200,0.8411,0.1472,100
269,8,0.1000,0.8624,0.1263,100
270,8,0.0800,0.9441,0.0631,100
271,8,0.0600,0.9780,0.0334,100
272,8,0.0400,1.0000,0.0120,100
273,8,0.0200,1.0000,0.0060,100
274,7,0.0000,0.9063,0.0656,100
275,7,0.0200,1.0000,0.0060,100
276,7,0.0200,1.0000,0.0060,100
277,6,0.0000,1.0000,0.0000,100
278,6,0.0200,0.9602,0.0338,100
279,6,0.0400,0.9319,0.0597,100
280,6,0.0600,0.9769,0.0342,100
281,6,0.0800,0.9676,0.0467,100
282,6,0.1000,0.9089,0.0938,100
283,6,0.1200,0.8406,0.1476,100
284,6,0.1400,0.8615,0.1390,100
285,6,0.1600,0.7880,0.1964,100
286,6,0.1800,0.9084,0.1181,100
287,6,0.2000,0.7582,0.2293,100
288,6,0.2200,0.8205,0.1916,100
289,6,0.2400,0.7024,0.2803,100
290,6,0.2600,0.7951,0.2215,100
291,6,0.2800,0.6855,0.3041,500
292,6,0.3000,0.6992,0.3005,500
293,6,0.3200,0.6967,0.3083,500
294,6,0.3400,0.6393,0.3545,500
295,6,0.3600,0.5232,0.4418,500
296,6,0.3800,0.6276,0.3747,500
297,6,0.4000,0.5428,0.4400,500
298,6,0.4200,0.5421,0.4465,500
299,6,0.4400,0.5343,0.4580,500
300,6,0.4600,0.4747,0.5057,500
301,6,0.4800,0.5004,0.4938,500
302,6,0.5000,0.5248,0.4827,500
303,6,0.5000,0.4953,0.5033,500
304,6,0.4800,0.5700,0.4450,500
305,6,0.4600,0.5661,0.4417,500
306,6,0.4400,0.5324,0.4593,500
307,6,0.4200,0.6353,0.3813,500
308,6,0.4000,0.6866,0.3394,500
309,6,0.3800,0.5986,0.3950,500
310,6,0.3600,0.6783,0.3332,500
311,6,0.3400,0.6786,0.3270,500
312,6,0.3200,0.6056,0.3720,500
313,6,0.3000,0.7031,0.2978,100
314,6,0.2800,0.7339,0.2703,100
315,6,0.2600,0.7772,0.2340,100
316,6,0.2400,0.6894,0.2894,100
317,6,0.2200,0.7454,0.2442,100
318,6,0.2000,0.8147,0.1897,100
319,6,0.1800,0.8738,0.1424,100
320,6,0.1600,0.9245,0.1008,100
321,6,0.1400,0.9393,0.0845,100
322,6,0.1200,0.7804,0.1898,100
323,6,0.1000,1.0000,0.0300,100
324,6,0.0800,0.8659,0.1179,100
325,6,0.0600,0.9327,0.0651,100
326,6,0.0400,0.9417,0.0528,100
327,6,0.0200,0.9066,0.0714,100
328,2,0.0000,0.9546,0.0318,100
329,2,0.0200,0.9509,0.0404,100
330,2,0.0400,0.9389,0.0548,100
331,2,0.0600,0.9437,0.0574,100
332,2,0.0800,0.8313,0.1421,100
333,2,0.1000,0.8866,0.1094,100
334,2,0.1200,0.8888,0.1138,100
335,2,0.1400,0.8592,0.1405,100
336,2,0.1600,0.8194,0.1744,100
337,2,0.1800,0.8267,0.1753,100
338,2,0.2000,0.6979,0.2714,100
339,2,0.2200,0.6985,0.2771,100
340,2,0.2400,0.8436,0.1815,100
341,2,0.2600,0.7969,0.2202,100
342,2,0.2800,0.7746,0.2418,100
343,2,0.3000,0.6816,0.3129,500
344,2,0.3200,0.6357,0.3510,500
345,2,0.3400,0.6988,0.3128,500
346,2,0.3600,0.6252,0.3704,500
347,2,0.3800,0.6094,0.3874,500
348,2,0.4000,0.6092,0.3936,500
349,2,0.4200,0.5818,0.4187,500
350,2,0.4400,0.5090,0.4757,500
351,2,0.4600,0.5543,0.4500,500
352,2,0.4800,0.4640,0.5192,500
353,2,0.5000,0.4851,0.5105,500
354,2,0.5200,0.4704,0.5267,500
355,2,0.5400,0.5005,0.5116,500
356,2,0.5600,0.3340,0.6342,500
357,2,0.5800,0.4302,0.5728,500
358,2,0.6000,0.3901,0.6069,500
359,2,0.6200,0.3832,0.6178,500
360,2,0.6400,0.4133,0.6027,500
361,2,0.6600,0.3187,0.6749,500
362,2,0.6800,0.3558,0.6549,500
363,2,0.7000,0.2719,0.7197,2000
364,2,0.7200,0.3202,0.6918,500
365,2,0.7400,0.2902,0.7189,2000
366,2,0.7600,0.2744,0.7359,2000
367,2,0.7800,0.2422,0.7645,2000
368,2,0.8000,0.2009,0.7994,2000
369,2,0.8200,0.1795,0.8203,2000
370,2,0.8400,0.1099,0.8751,2000
371,2,0.8600,0.0994,0.8885,2000
372,2,0.8800,0.1917,0.8298,2000
373,2,0.9000,0.1901,0.8370,2000
374,2,0.9200,0.1574,0.8658,2000
375,2,0.9400,0.0959,0.9149,2000
376,2,0.9600,0.0000,0.9880,2000
377,2,0.9800,0.0113,0.9861,2000
378,2,1.0000,0.0000,1.0000,2000
379,2,1.0000,0.0000,1.0000,2000
380,2,1.0000,0.0285,0.9801,2000
381,2,1.0000,0.0000,1.0000,2000
382,2,1.0000,0.0000,1.0000,2000
383,2,1.0000,0.0000,1.0000,2000
384,2,1.0000,0.0000,1.0000,2000
385,2,1.0000,0.0000,1.0000,2000
386,2,1.0000,0.0926,0.9352,2000
387,2,1.0000,0.0000,1.0000,2000
388,2,1.0000,0.0320,0.9776,2000
389,2,1.0000,0.0000,1.0000,2000
390,2,1.0000,0.0000,1.0000,2000
391,2,1.0000,0.0446,0.9688,2000
392,2,1.0000,0.0000,1.0000,2000
393,2,1.0000,0.0000,1.0000,2000
394,2,1.0000,0.0000,1.0000,2000
395,2,1.0000,0.0127,0.9911,2000
396,2,1.0000,0.0000,1.0000,2000
397,2,1.0000,0.0161,0.9887,2000
398,2,1.0000,0.0077,0.9946,2000
399,2,1.0000,0.0024,0.9983,2000
400,2,1.0000,0.0000,1.0000,2000
401,2,1.0000,0.0981,0.9313,2000
402,2,1.0000,0.0000,1.0000,2000
403,2,1.0000,0.0000,1.0000,2000
404,2,1.0000,0.0000,1.0000,2000
405,2,1.0000,0.0541,0.9621,2000
406,2,1.0000,0.0216,0.9849,2000
407,2,1.0000,0.0000,1.0000,2000
408,2,1.0000,0.0000,1.0000,2000
409,2,1.0000,0.0000,1.0000,2000
410,2,1.0000,0.0413,0.9711,2000
411,2,1.0000,0.0779,0.9455,2000
412,2,1.0000,0.0000,1.0000,2000
413,2,1.0000,0.0000,1.0000,2000
414,2,1.0000,0.0219,0.9846,2000
415,2,1.0000,0.0160,0.9888,2000
416,2,1.0000,0.0000,1.0000,2000
417,2,1.0000,0.0000,1.0000,2000
418,2,1.0000,0.0908,0.9365,2000
419,2,1.0000,0.0000,1.0000,2000
420,2,1.0000,0.0000,1.0000,2000
421,2,1.0000,0.0290,0.9797,2000
422,2,1.0000,0.0000,1.0000,2000
423,2,1.0000,0.0318,0.9778,2000
424,2,1.0000,0.0604,0.9577,2000
425,2,1.0000,0.0000,1.0000,2000
426,2,1.0000,0.0000,1.0000,2000
427,2,1.0000,0.0000,1.0000,2000
428,2,1.0000,0.0739,0.9483,2000
429,2,1.0000,0.0000,1.0000,2000
430,2,1.0000,0.0539,0.9623,2000
431,2,1.0000,0.0065,0.9955,2000
432,2,1.0000,0.0000,1.0000,2000
433,2,1.0000,0.0000,1.0000,2000
434,2,1.0000,0.0020,0.9986,2000
435,2,1.0000,0.0000,1.0000,2000
436,2,1.0000,0.0131,0.9908,2000
437,2,1.0000,0.0566,0.9604,2000
438,2,1.0000,0.0141,0.9901,2000
439,2,1.0000,0.0000,1.0000,2000
440,2,1.0000,0.0000,1.0000,2000
441,2,1.0000,0.0000,1.0000,2000
442,2,1.0000,0.0000,1.0000,2000
443,2,1.0000,0.0000,1.0000,2000
444,2,1.0000,0.0000,1.0000,2000
445,2,1.0000,0.0569,0.9602,2000
446,2,1.0000,0.0000,1.0000,2000
447,2,1.0000,0.0000,1.0000,2000
448,2,1.0000,0.0000,1.0000,2000
449,2,1.0000,0.0000,1.0000,2000
450,2,1.0000,0.0000,1.0000,2000
451,2,1.0000,0.0313,0.9781,2000
452,2,1.0000,0.0085,0.9940,2000
453,2,1.0000,0.0270,0.9811,2000
454,2,1.0000,0.0450,0.9685,2000
455,2,1.0000,0.0000,1.0000,2000
456,2,1.0000,0.0000,1.0000,2000
457,2,1.0000,0.0000,1.0000,2000
458,2,1.0000,0.0315,0.9780,2000
459,2,1.0000,0.0866,0.9394,2000
460,2,1.0000,0.0246,0.9828,2000
461,2,1.0000,0.0000,1.0000,2000
462,2,1.0000,0.0049,0.9965,2000
463,2,1.0000,0.0000,1.0000,2000
464,2,1.0000,0.0000,1.0000,2000
465,2,1.0000,0.0779,0.9455,2000
466,2,1.0000,0.0967,0.9323,2000
467,2,1.0000,0.0000,1.0000,2000
468,2,1.0000,0.0000,1.0000,2000
469,2,1.0000,0.0556,0.9611,2000
470,2,1.0000,0.0026,0.9981,2000
471,2,1.0000,0.0510,0.9643,2000
472,2,1.0000,0.0195,0.9864,2000
473,2,1.0000,0.0149,0.9895,2000
474,2,1.0000,0.0000,1.0000,2000
475,2,1.0000,0.0000,1.0000,2000
476,2,1.0000,0.0000,1.0000,2000
477,2,1.0000,0.0855,0.9402,2000
478,2,1.0000,0.0664,0.9535,2000
479,2,1.0000,0.0141,0.9901,2000
480,2,1.0000,0.0680,0.9524,2000
481,2,1.0000,0.0000,1.0000,2000
482,2,1.0000,0.0511,0.9642,2000
483,2,1.0000,0.0533,0.9627,2000
484,2,1.0000,0.1285,0.9101,2000
485,2,1.0000,0.0000,1.0000,2000
486,2,1.0000,0.0310,0.9783,2000
487,2,1.0000,0.0628,0.9560,2000
488,2,1.0000,0.0338,0.9763,2000
489,2,1.0000,0.0000,1.0000,2000
490,2,1.0000,0.0000,1.0000,2000
491,2,0.9800,0.0000,0.9940,2000
492,2,0.9600,0.0459,0.9559,2000
493,2,0.9400,0.0828,0.9241,2000
494,2,0.9200,0.1236,0.8895,2000
495,2,0.9000,0.1694,0.8514,2000
496,2,0.8800,0.1672,0.8470,2000
497,2,0.8600,0.1844,0.8289,2000
498,2,0.8400,0.2154,0.8012,2000
499,2,0.8200,0.1871,0.8151,2000
500,2,0.8000,0.1882,0.8083,2000
501,2,0.7800,0.2077,0.7886,2000
502,2,0.7600,0.2042,0.7851,2000
503,2,0.7400,0.3206,0.6975,500
504,2,0.7200,0.2231,0.7598,2000
505,2,0.7000,0.3544,0.6619,500
506,2,0.6800,0.3710,0.6443,500
507,2,0.6600,0.2505,0.7226,2000
508,2,0.6400,0.4333,0.5887,500
509,2,0.6200,0.3646,0.6308,500
510,2,0.6000,0.3680,0.6224,500
511,2,0.5800,0.4411,0.5652,500
512,2,0.5600,0.5035,0.5155,500
513,2,0.5400,0.5037,0.5094,500
514,2,0.5200,0.4110,0.5683,500
515,2,0.5000,0.4990,0.5007,500
516,2,0.4800,0.4876,0.5027,500
517,2,0.4600,0.4149,0.5476,500
518,2,0.4400,0.5154,0.4712,500
519,2,0.4200,0.6717,0.3558,500
520,2,0.4000,0.5165,0.4585,500
521,2,0.3800,0.6206,0.3796,500
522,2,0.3600,0.5782,0.4033,500
523,2,0.3400,0.7088,0.3058,500
524,2,0.3200,0.6122,0.3675,500
525,2,0.3000,0.7157,0.2890,100
526,2,0.2800,0.8116,0.2158,100
527,2,0.2600,0.6760,0.3048,500
528,2,0.2400,0.7548,0.2436,100
529,2,0.2200,0.8136,0.1965,100
530,2,0.2000,0.8865,0.1394,100
531,2,0.1800,0.8590,0.1527,100
532,2,0.1600,0.9063,0.1136,100
533,2,0.1400,0.9113,0.1041,100
534,2,0.1200,0.9672,0.0590,100
535,2,0.1000,0.8499,0.1351,100
536,2,0.0800,0.8800,0.1080,100
537,2,0.0600,0.9357,0.0630,100
538,2,0.0400,0.9647,0.0367,100
539,2,0.0200,0.9946,0.0098,100
540,11,0.0000,0.9353,0.0453,100
541,11,0.0200,1.0000,0.0060,100
542,11,0.0400,0.9870,0.0211,100
543,11,0.0600,0.8853,0.0983,100
544,11,0.0800,0.8562,0.1246,100
545,11,0.1000,0.8699,0.1211,100
546,11,0.1200,0.8630,0.1319,100
547,11,0.1400,0.9027,0.1101,100
548,11,0.1600,0.8150,0.1775,100
549,11,0.1800,0.7697,0.2152,100
550,11,0.2000,0.8350,0.1755,100
551,11,0.2200,0.7678,0.2285,100
552,11,0.2400,0.8085,0.2060,100
553,11,0.2600,0.7406,0.2596,100
554,11,0.2800,0.7185,0.2810,100
555,11,0.3000,0.7408,0.2714,100
556,11,0.3200,0.6837,0.3174,500
557,11,0.3400,0.6530,0.3449,500
558,11,0.3600,0.5386,0.4310,500
559,11,0.3800,0.6416,0.3648,500
560,11,0.4000,0.6065,0.3955,500
561,11,0.4200,0.6632,0.3617,500
562,11,0.4400,0.4962,0.4847,500
563,11,0.4600,0.6023,0.4164,500
564,11,0.4800,0.5056,0.4901,500
565,11,0.5000,0.4844,0.5110,500
566,11,0.5200,0.5077,0.5006,500
567,11,0.5400,0.4786,0.5270,500
568,11,0.5600,0.4236,0.5715,500
569,11,0.5800,0.3941,0.5981,500
570,11,0.6000,0.4388,0.5728,500
571,11,0.6200,0.4420,0.5766,500
572,11,0.6400,0.2441,0.7212,2000
573,11,0.6600,0.3437,0.6574,500
574,11,0.6800,0.2722,0.7134,2000
575,11,0.7000,0.2640,0.7252,2000
576,11,0.7200,0.2621,0.7325,2000
577,11,0.7400,0.2792,0.7265,2000
578,11,0.7600,0.2262,0.7697,2000
579,11,0.7800,0.1852,0.8044,2000
580,11,0.8000,0.1702,0.8208,2000
581,11,0.8200,0.3153,0.7253,2000
582,11,0.8400,0.1990,0.8127,2000
583,11,0.8600,0.1047,0.8847,2000
584,11,0.8800,0.2218,0.8087,2000
585,11,0.9000,0.0289,0.9498,2000
586,11,0.9200,0.0544,0.9380,2000
587,11,0.9400,0.0796,0.9263,2000
588,11,0.9600,0.0000,0.9880,2000
589,11,0.9800,0.0226,0.9782,2000
590,11,1.0000,0.0030,0.9979,2000
591,11,1.0000,0.0000,1.0000,2000
592,11,1.0000,0.0253,0.9823,2000
593,11,1.0000,0.0000,1.0000,2000
594,11,1.0000,0.0324,0.9773,2000
595,11,1.0000,0.0004,0.9997,2000
596,11,1.0000,0.0611,0.9572,2000
597,11,1.0000,0.0452,0.9683,2000
598,11,1.0000,0.1312,0.9082,2000
599,11,1.0000,0.0000,1.0000,2000
600,11,1.0000,0.0000,1.0000,2000
601,11,1.0000,0.0000,1.0000,2000
602,11,1.0000,0.0000,1.0000,2000
603,11,1.0000,0.0081,0.9943,2000
604,11,1.0000,0.0000,1.0000,2000
605,11,1.0000,0.0000,1.0000,2000
606,11,1.0000,0.0371,0.9740,2000
607,11,1.0000,0.0000,1.0000,2000
608,11,1.0000,0.0000,1.0000,2000
609,11,1.0000,0.0215,0.9849,2000
610,11,1.0000,0.0000,1.0000,2000
611,11,1.0000,0.0000,1.0000,2000
612,11,1.0000,0.0000,1.0000,2000
613,11,1.0000,0.1048,0.9266,2000
614,11,1.0000,0.0000,1.0000,2000
615,11,1.0000,0.0398,0.9721,2000
616,11,1.0000,0.0000,1.0000,2000
617,11,1.0000,0.0000,1.0000,2000
618,11,1.0000,0.0361,0.9747,2000
619,11,1.0000,0.0000,1.0000,2000
620,11,1.0000,0.0000,1.0000,2000
621,11,1.0000,0.0000,1.0000,2000
622,11,1.0000,0.0000,1.0000,2000
623,11,1.0000,0.0296,0.9793,2000
624,11,1.0000,0.0100,0.9930,2000
625,11,1.0000,0.0000,1.0000,2000
626,11,1.0000,0.0000,1.0000,2000
627,11,1.0000,0.0000,1.0000,2000
628,11,1.0000,0.0000,1.0000,2000
629,11,1.0000,0.0000,1.0000,2000
630,11,1.0000,0.0619,0.9567,2000
631,11,1.0000,0.0000,1.0000,2000
632,11,1.0000,0.0187,0.9869,2000
633,11,1.0000,0.0699,0.9511,2000
634,11,1.0000,0.0000,1.0000,2000
635,11,1.0000,0.0000,1.0000,2000
636,11,1.0000,0.0000,1.0000,2000
637,11,1.0000,0.0067,0.9953,2000
638,11,1.0000,0.0037,0.9974,2000
639,11,1.0000,0.0668,0.9532,2000
640,11,1.0000,0.0000,1.0000,2000
641,11,1.0000,0.0437,0.9694,2000
642,11,1.0000,0.0000,1.0000,2000
643,11,1.0000,0.0000,1.0000,2000
644,11,1.0000,0.0000,1.0000,2000
645,11,1.0000,0.0000,1.0000,2000
646,11,0.9800,0.0000,0.9940,2000
647,11,0.9600,0.0596,0.9463,2000
648,11,0.9400,0.0578,0.9416,2000
649,11,0.9200,0.0112,0.9682,2000
