idx,label,S,U,CCS,T_adv
183,5,0.0800,0.8960,0.0968,100
184,5,0.0600,0.9221,0.0725,100
185,5,0.0400,1.0000,0.0120,100
186,5,0.0200,1.0000,0.0060,100
187,3,0.0000,0.9976,0.0017,100
188,3,0.0200,1.0000,0.0060,100
189,3,0.0400,0.8753,0.0993,100
190,3,0.0600,1.0000,0.0180,100
191,3,0.0800,0.9600,0.0520,100
192,3,0.1000,0.7532,0.2027,100
193,3,0.1200,0.8469,0.1432,100
194,3,0.1400,0.9507,0.0765,100
195,3,0.1600,0.7793,0.2025,100
196,3,0.1800,0.8071,0.1890,100
197,3,0.2000,0.7034,0.2676,100
198,3,0.2200,0.7768,0.2222,100
199,3,0.2400,0.8310,0.1903,100
200,3,0.2600,0.8151,0.2074,100
201,3,0.2800,0.7377,0.2676,100
202,3,0.3000,0.6645,0.3248,500
203,3,0.3200,0.7455,0.2741,100
204,3,0.3400,0.5839,0.3933,500
205,3,0.3600,0.7281,0.2983,100
206,3,0.3800,0.5795,0.4084,500
207,3,0.4000,0.6543,0.3620,500
208,3,0.4200,0.5939,0.4103,500
209,3,0.4400,0.5322,0.4595,500
210,3,0.4600,0.6042,0.4150,500
211,3,0.4800,0.5357,0.4690,500
212,3,0.5000,0.4951,0.5034,500
213,3,0.5200,0.4341,0.5522,500
214,3,0.5400,0.4762,0.5286,500
215,3,0.5600,0.4305,0.5666,500
216,3,0.5800,0.3963,0.5966,500
217,3,0.6000,0.4440,0.5692,500
218,3,0.6200,0.3872,0.6150,500
219,3,0.6400,0.3740,0.6302,500
220,3,0.6600,0.4172,0.6060,500
221,3,0.6800,0.3211,0.6793,500
222,3,0.7000,0.3135,0.6905,500
223,3,0.7200,0.3534,0.6686,500
224,3,0.7400,0.3708,0.6624,500
225,3,0.7600,0.2165,0.7764,2000
226,3,0.7800,0.2527,0.7571,2000
227,3,0.8000,0.2826,0.7422,2000
228,3,0.8200,0.1444,0.8449,2000
229,3,0.8400,0.1803,0.8258,2000
230,3,0.8600,0.2048,0.8147,2000
231,3,0.8800,0.0787,0.9089,2000
232,3,0.9000,0.1008,0.8995,2000
233,3,0.9200,0.1562,0.8667,2000
234,3,0.9400,0.1202,0.8979,2000
235,3,0.9600,0.0885,0.9260,2000
236,3,0.9800,0.0256,0.9761,2000
237,3,1.0000,0.0000,1.0000,2000
238,3,1.0000,0.0000,1.0000,2000
239,3,1.0000,0.0000,1.0000,2000
240,3,1.0000,0.0000,1.0000,2000
241,3,1.0000,0.0647,0.9547,2000
242,3,1.0000,0.0000,1.0000,2000
243,3,1.0000,0.0776,0.9457,2000
244,3,1.0000,0.0000,1.0000,2000
245,3,1.0000,0.0108,0.9924,2000
246,3,1.0000,0.0282,0.9802,2000
247,3,1.0000,0.0000,1.0000,2000
248,3,1.0000,0.0000,1.0000,2000
249,3,1.0000,0.0180,0.9874,2000
250,3,1.0000,0.0000,1.0000,2000
251,3,1.0000,0.0006,0.9996,2000
252,3,1.0000,0.0047,0.9967,2000
253,3,1.0000,0.0010,0.9993,2000
254,3,1.0000,0.0190,0.9867,2000
255,3,1.0000,0.0066,0.9954,2000
256,3,1.0000,0.0107,0.9925,2000
257,3,1.0000,0.0087,0.9939,2000
258,3,1.0000,0.0000,1.0000,2000
259,3,1.0000,0.0658,0.9539,2000
260,3,1.0000,0.0514,0.9640,2000
261,3,1.0000,0.0000,1.0000,2000
262,3,1.0000,0.0000,1.0000,2000
263,3,1.0000,0.0576,0.9597,2000
264,3,1.0000,0.0000,1.0000,2000
265,3,1.0000,0.0240,0.9832,2000
266,3,1.0000,0.0925,0.9352,2000
267,3,1.0000,0.0191,0.9866,2000
268,3,1.0000,0.0002,0.9998,2000
269,3,1.0000,0.0000,1.0000,2000
270,3,1.0000,0.1447,0.8987,2000
271,3,1.0000,0.0000,1.0000,2000
272,3,1.0000,0.0182,0.9873,2000
273,3,1.0000,0.0161,0.9887,2000
274,3,1.0000,0.0000,1.0000,2000
275,3,1.0000,0.0000,1.0000,2000
276,3,1.0000,0.0229,0.9839,2000
277,3,1.0000,0.0000,1.0000,2000
278,3,1.0000,0.0000,1.0000,2000
279,3,1.0000,0.0000,1.0000,2000
280,3,1.0000,0.0000,1.0000,2000
281,3,1.0000,0.0000,1.0000,2000
282,3,1.0000,0.0710,0.9503,2000
283,3,1.0000,0.0488,0.9659,2000
284,3,1.0000,0.0536,0.9625,2000
285,3,1.0000,0.0000,1.0000,2000
286,3,1.0000,0.0239,0.9832,2000
287,3,0.9800,0.0147,0.9837,2000
288,3,0.9600,0.1019,0.9167,2000
289,3,0.9400,0.0000,0.9820,2000
290,3,0.9200,0.0501,0.9409,2000
291,3,0.9000,0.1128,0.8911,2000
292,3,0.8800,0.1355,0.8692,2000
293,3,0.8600,0.2401,0.7899,2000
294,3,0.8400,0.1060,0.8778,2000
295,3,0.8200,0.1986,0.8070,2000
296,3,0.8000,0.2111,0.7923,2000
297,3,0.7800,0.2078,0.7885,2000
298,3,0.7600,0.1999,0.7881,2000
299,3,0.7400,0.2851,0.7224,2000
300,3,0.7200,0.2819,0.7187,2000
301,3,0.7000,0.2622,0.7264,2000
302,3,0.6800,0.3314,0.6721,500
303,3,0.6600,0.3980,0.6194,500
304,3,0.6400,0.4235,0.5955,500
305,3,0.6200,0.4037,0.6034,500
306,3,0.6000,0.4308,0.5784,500
307,3,0.5800,0.3027,0.6621,500
308,3,0.5600,0.5088,0.5118,500
309,3,0.5400,0.4906,0.5186,500
310,3,0.5200,0.4966,0.5084,500
311,3,0.5000,0.5335,0.4766,500
312,3,0.4800,0.4088,0.5578,500
313,3,0.4600,0.5204,0.4737,500
314,3,0.4400,0.5506,0.4466,500
315,3,0.4200,0.5130,0.4669,500
316,3,0.4000,0.6677,0.3526,500
317,3,0.3800,0.6438,0.3633,500
318,3,0.3600,0.7050,0.3145,500
319,3,0.3400,0.6994,0.3124,500
320,3,0.3200,0.6357,0.3510,500
321,3,0.3000,0.6251,0.3524,500
322,3,0.2800,0.7073,0.2889,100
323,3,0.2600,0.7262,0.2697,100
324,3,0.2400,0.7610,0.2393,100
325,3,0.2200,0.7489,0.2418,100
326,3,0.2000,0.8574,0.1599,100
327,3,0.1800,0.7762,0.2106,100
328,3,0.1600,0.8853,0.1283,100
329,3,0.1400,0.7705,0.2026,100
330,3,0.1200,0.9390,0.0787,100
331,3,0.1000,0.9329,0.0769,100
332,3,0.0800,0.8760,0.1108,100
333,3,0.0600,0.9567,0.0483,100
334,3,0.0400,0.8423,0.1224,100
335,3,0.0200,0.9992,0.0066,100
336,7,0.0000,0.8989,0.0707,100
337,7,0.0200,1.0000,0.0060,100
338,7,0.0400,0.9420,0.0526,100
339,7,0.0600,1.0000,0.0180,100
340,7,0.0800,0.9318,0.0717,100
341,7,0.1000,0.9390,0.0727,100
342,7,0.1200,0.9151,0.0954,100
343,7,0.1400,0.8643,0.1370,100
344,7,0.1600,0.8941,0.1221,100
345,7,0.1800,0.8496,0.1593,100
346,7,0.2000,0.7782,0.2153,100
347,7,0.2200,0.8387,0.1789,100
348,7,0.2400,0.8019,0.2107,100
349,7,0.2600,0.7670,0.2411,100
350,7,0.2800,0.6909,0.3004,500
351,7,0.3000,0.7567,0.2603,100
352,7,0.3200,0.6210,0.3613,500
353,7,0.3400,0.6077,0.3766,500
354,7,0.3600,0.6243,0.3710,500
355,7,0.3800,0.5753,0.4113,500
356,7,0.4000,0.5174,0.4578,500
357,7,0.4200,0.6104,0.3987,500
358,7,0.4400,0.5683,0.4342,500
359,7,0.4600,0.4897,0.4952,500
360,7,0.4800,0.4321,0.5416,500
361,7,0.5000,0.4231,0.5538,500
362,7,0.5200,0.4518,0.5397,500
363,7,0.5400,0.5460,0.4798,500
364,7,0.5600,0.4717,0.5378,500
365,7,0.5800,0.4897,0.5312,500
366,7,0.6000,0.3826,0.6122,500
367,7,0.6200,0.4682,0.5583,500
368,7,0.6400,0.3932,0.6168,500
369,7,0.6600,0.2640,0.7132,2000
370,7,0.6800,0.2031,0.7618,2000
371,7,0.7000,0.2384,0.7431,2000
372,7,0.7200,0.2747,0.7237,2000
373,7,0.7200,0.3162,0.6947,500
374,7,0.7000,0.2959,0.7029,2000
375,7,0.6800,0.2637,0.7194,2000
376,7,0.6600,0.3305,0.6666,500
377,7,0.6400,0.4508,0.5764,500
378,7,0.6200,0.3763,0.6226,500
379,7,0.6000,0.4411,0.5713,500
380,7,0.5800,0.4618,0.5508,500
381,7,0.5600,0.5278,0.4985,500
382,7,0.5400,0.3812,0.5951,500
383,7,0.5200,0.5384,0.4791,500
384,7,0.5000,0.5028,0.4980,500
385,7,0.4800,0.5057,0.4900,500
386,7,0.4600,0.5453,0.4563,500
387,7,0.4400,0.6658,0.3659,500
388,7,0.4200,0.5955,0.4092,500
389,7,0.4000,0.5893,0.4075,500
390,7,0.3800,0.6473,0.3609,500
391,7,0.3600,0.6398,0.3601,500
392,7,0.3400,0.6841,0.3231,500
393,7,0.3200,0.6982,0.3072,500
394,7,0.3000,0.7054,0.2962,100
395,7,0.2800,0.7006,0.2936,100
396,7,0.2600,0.7413,0.2591,100
397,7,0.2400,0.7229,0.2659,100
398,7,0.2200,0.8048,0.2026,100
399,7,0.2000,0.6782,0.2852,100
400,7,0.1800,0.8175,0.1817,100
401,7,0.1600,0.9074,0.1128,100
402,7,0.1400,0.8410,0.1533,100
403,7,0.1200,0.8531,0.1389,100
404,7,0.1000,0.8697,0.1212,100
405,7,0.0800,0.9617,0.0508,100
406,7,0.0600,0.8493,0.1235,100
407,7,0.0400,0.9096,0.0753,100
408,7,0.0200,1.0000,0.0060,100
409,10,0.0000,0.9120,0.0616,100
410,10,0.0200,0.9551,0.0374,100
411,3,0.0000,1.0000,0.0000,100
412,3,0.0200,0.8861,0.0857,100
413,3,0.0400,0.9830,0.0239,100
414,3,0.0600,0.9255,0.0702,100
415,3,0.0800,0.9195,0.0803,100
416,3,0.1000,0.8232,0.1537,100
417,3,0.1200,0.7943,0.1800,100
418,3,0.1400,0.7774,0.1978,100
419,3,0.1600,0.8902,0.1249,100
420,3,0.1800,0.8561,0.1547,100
421,3,0.2000,0.8291,0.1796,100
422,3,0.2200,0.7362,0.2507,100
423,3,0.2400,0.7784,0.2271,100
424,3,0.2600,0.6657,0.3120,500
425,3,0.2800,0.6751,0.3114,500
426,3,0.3000,0.7042,0.2971,100
427,3,0.3000,0.6762,0.3166,500
428,3,0.2800,0.8071,0.2190,100
429,3,0.2600,0.8084,0.2121,100
430,3,0.2400,0.7755,0.2291,100
431,3,0.2200,0.8280,0.1864,100
432,3,0.2000,0.7883,0.2082,100
433,3,0.1800,0.9351,0.0994,100
434,3,0.1600,0.6974,0.2598,100
435,3,0.1400,0.8297,0.1612,100
436,3,0.1200,0.8960,0.1088,100
437,3,0.1000,0.9121,0.0915,100
438,3,0.0800,0.9668,0.0472,100
439,3,0.0600,0.9299,0.0671,100
440,3,0.0400,0.9033,0.0797,100
441,3,0.0200,0.8992,0.0765,100
442,9,0.0000,0.9482,0.0363,100
443,9,0.0200,1.0000,0.0060,100
444,9,0.0400,0.8766,0.0984,100
445,9,0.0600,0.9346,0.0638,100
446,9,0.0800,0.9265,0.0755,100
447,9,0.1000,0.8280,0.1504,100
448,9,0.1200,0.8823,0.1184,100
449,9,0.1400,0.9500,0.0770,100
450,9,0.1600,0.9254,0.1002,100
451,9,0.1800,0.6965,0.2664,100
452,9,0.2000,0.7331,0.2468,100
453,9,0.2200,0.8362,0.1807,100
454,9,0.2400,0.7438,0.2513,100
455,9,0.2600,0.8198,0.2041,100
456,9,0.2800,0.6525,0.3272,500
457,9,0.3000,0.7112,0.2922,100
458,9,0.3200,0.6490,0.3417,500
459,9,0.3400,0.5783,0.3972,500
460,9,0.3600,0.6736,0.3365,500
461,9,0.3800,0.6451,0.3624,500
462,9,0.4000,0.6065,0.3955,500
463,9,0.4200,0.5750,0.4235,500
464,9,0.4400,0.5402,0.4539,500
465,9,0.4600,0.5045,0.4849,500
466,9,0.4800,0.4557,0.5250,500
467,9,0.4600,0.4876,0.4967,500
468,9,0.4400,0.6317,0.3898,500
469,9,0.4200,0.6094,0.3994,500
470,9,0.4000,0.5483,0.4362,500
471,9,0.3800,0.7021,0.3226,500
472,9,0.3600,0.6645,0.3429,500
473,9,0.3400,0.6158,0.3709,500
474,9,0.3200,0.6197,0.3622,500
475,9,0.3000,0.7066,0.2954,100
476,9,0.2800,0.7108,0.2864,100
477,9,0.2600,0.6278,0.3385,500
478,9,0.2400,0.7457,0.2500,100
479,9,0.2200,0.7596,0.2343,100
480,9,0.2000,0.8308,0.1785,100
481,9,0.1800,0.7172,0.2520,100
482,9,0.1600,0.8084,0.1821,100
483,9,0.1400,0.8310,0.1603,100
484,9,0.1200,0.8398,0.1481,100
485,9,0.1000,0.9534,0.0626,100
486,9,0.0800,0.8129,0.1550,100
487,9,0.0600,0.9718,0.0377,100
488,9,0.0400,0.9306,0.0605,100
489,9,0.0200,1.0000,0.0060,100
490,7,0.0000,1.0000,0.0000,100
491,7,0.0200,1.0000,0.0060,100
492,7,0.0400,0.9688,0.0338,100
493,7,0.0600,0.9449,0.0565,100
494,7,0.0800,0.9831,0.0359,100
495,7,0.1000,0.8982,0.1012,100
496,7,0.1200,0.8969,0.1082,100
497,7,0.1400,0.8868,0.1213,100
498,7,0.1600,0.7889,0.1958,100
499,7,0.1800,0.8433,0.1637,100
500,7,0.2000,0.8066,0.1954,100
501,7,0.2200,0.8543,0.1680,100
502,7,0.2400,0.8817,0.1548,100
503,7,0.2600,0.7875,0.2267,100
504,7,0.2800,0.7260,0.2758,100
505,7,0.3000,0.6118,0.3617,500
506,7,0.3200,0.7275,0.2868,100
507,7,0.3400,0.7171,0.3001,500
508,7,0.3600,0.6274,0.3688,500
509,7,0.3800,0.5761,0.4108,500
510,7,0.4000,0.6446,0.3688,500
511,7,0.4200,0.6601,0.3639,500
512,7,0.4400,0.5043,0.4790,500
513,7,0.4600,0.5266,0.4693,500
514,7,0.4800,0.5445,0.4628,500
515,7,0.5000,0.6271,0.4110,500
516,7,0.5200,0.4921,0.5116,500
517,7,0.5000,0.4425,0.5402,500
518,7,0.4800,0.5074,0.4888,500
519,7,0.4600,0.5791,0.4326,500
520,7,0.4400,0.5854,0.4222,500
521,7,0.4200,0.7054,0.3323,500
522,7,0.4000,0.6403,0.3718,500
523,7,0.3800,0.6204,0.3797,500
524,7,0.3600,0.7505,0.2827,100
525,7,0.3400,0.6917,0.3178,500
526,7,0.3200,0.6871,0.3150,500
527,7,0.3000,0.6699,0.3211,500
528,7,0.2800,0.7460,0.2618,100
529,7,0.2600,0.6922,0.2935,100
530,7,0.2400,0.7636,0.2375,100
531,7,0.2200,0.8025,0.2043,100
532,7,0.2000,0.8588,0.1589,100
533,7,0.1800,0.8880,0.1324,100
534,7,0.1600,0.8154,0.1772,100
535,7,0.1400,0.9200,0.0980,100
536,7,0.1200,0.9031,0.1038,100
537,7,0.1000,0.9188,0.0869,100
538,7,0.0800,0.9088,0.0879,100
539,7,0.0600,0.8816,0.1009,100
540,7,0.0400,0.9973,0.0139,100
541,7,0.0200,0.9762,0.0227,100
542,5,0.0000,1.0000,0.0000,100
543,5,0.0200,0.9843,0.0170,100
544,5,0.0400,1.0000,0.0120,100
545,5,0.0600,0.9335,0.0646,100
546,5,0.0800,0.9432,0.0638,100
547,5,0.1000,0.9277,0.0806,100
548,5,0.1200,0.9121,0.0975,100
549,5,0.1400,0.8770,0.1281,100
550,5,0.1600,0.8189,0.1747,100
551,5,0.1800,0.8051,0.1904,100
552,5,0.2000,0.7360,0.2448,100
553,5,0.2200,0.7329,0.2530,100
554,5,0.2400,0.7510,0.2463,100
555,5,0.2600,0.8096,0.2113,100
556,5,0.2800,0.7036,0.2915,100
557,5,0.3000,0.7121,0.2915,100
558,5,0.3200,0.7125,0.2972,100
559,5,0.3400,0.6261,0.3637,500
560,5,0.3600,0.5915,0.3939,500
561,5,0.3800,0.5827,0.4061,500
562,5,0.4000,0.5349,0.4456,500
563,5,0.4200,0.6677,0.3586,500
564,5,0.4400,0.5604,0.4397,500
565,5,0.4600,0.4617,0.5148,500
566,5,0.4800,0.4716,0.5139,500
567,5,0.5000,0.5179,0.4875,500
568,5,0.5200,0.5295,0.4853,500
569,5,0.5400,0.5528,0.4751,500
570,5,0.5600,0.4437,0.5574,500
571,5,0.5800,0.5058,0.5199,500
572,5,0.6000,0.4579,0.5594,500
573,5,0.6200,0.3144,0.6660,500
574,5,0.6400,0.3688,0.6338,500
575,5,0.6600,0.3662,0.6416,500
576,5,0.6400,0.3740,0.6302,500
577,5,0.6200,0.3839,0.6173,500
578,5,0.6000,0.3753,0.6173,500
579,5,0.5800,0.4431,0.5638,500
580,5,0.5600,0.4002,0.5879,500
581,5,0.5400,0.3825,0.5943,500
582,5,0.5200,0.5272,0.4869,500
583,5,0.5000,0.4412,0.5412,500
584,5,0.4800,0.5310,0.4723,500
585,5,0.4600,0.5038,0.4853,500
586,5,0.4400,0.5605,0.4396,500
587,5,0.4200,0.5302,0.4549,500
588,5,0.4000,0.5267,0.4513,500
589,5,0.3800,0.6952,0.3274,500
590,5,0.3600,0.6139,0.3782,500
591,5,0.3400,0.6091,0.3756,500
592,5,0.3200,0.6547,0.3377,500
593,5,0.3000,0.7637,0.2554,100
594,5,0.2800,0.6996,0.2943,100
595,5,0.2600,0.8270,0.1991,100
596,5,0.2400,0.7468,0.2492,100
597,5,0.2200,0.8601,0.1639,100
598,5,0.2000,0.7646,0.2248,100
599,5,0.1800,0.9456,0.0921,100
600,5,0.1600,0.8447,0.1567,100
601,5,0.1400,0.7415,0.2230,100
602,5,0.1200,0.9101,0.0989,100
603,5,0.1000,0.8982,0.1013,100
604,5,0.0800,0.9349,0.0696,100
605,5,0.0600,0.8984,0.0891,100
606,5,0.0400,0.9629,0.0379,100
607,5,0.0200,0.9589,0.0348,100
608,9,0.0000,1.0000,0.0000,100
609,9,0.0200,0.9191,0.0627,100
610,9,0.0400,0.9678,0.0346,100
611,9,0.0600,0.9834,0.0296,100
612,9,0.0800,0.8900,0.1010,100
613,9,0.1000,0.8882,0.1082,100
614,9,0.1200,0.8983,0.1072,100
615,9,0.1400,0.8562,0.1426,100
616,9,0.1600,0.7714,0.2080,100
617,9,0.1800,0.8484,0.1601,100
618,9,0.2000,0.8907,0.1365,100
619,9,0.2200,0.8405,0.1776,100
620,9,0.2400,0.7712,0.2322,100
621,9,0.2600,0.6805,0.3016,500
622,9,0.2800,0.6805,0.3077,500
623,9,0.3000,0.6849,0.3105,500
624,9,0.3200,0.7203,0.2918,100
625,9,0.3400,0.6816,0.3249,500
626,9,0.3600,0.7092,0.3115,500
627,9,0.3800,0.5983,0.3952,500
628,9,0.3600,0.5607,0.4155,500
629,9,0.3400,0.7022,0.3105,500
630,9,0.3200,0.6627,0.3321,500
631,9,0.3000,0.7601,0.2579,100
632,9,0.2800,0.7110,0.2863,100
633,9,0.2600,0.8636,0.1735,100
634,9,0.2400,0.7794,0.2264,100
635,9,0.2200,0.8267,0.1873,100
636,9,0.2000,0.7720,0.2196,100
637,9,0.1800,0.8247,0.1767,100
638,9,0.1600,0.8994,0.1184,100
639,9,0.1400,0.8054,0.1782,100
640,9,0.1200,0.8684,0.1281,100
641,9,0.1000,0.9520,0.0636,100
642,9,0.0800,0.9243,0.0770,100
643,9,0.0600,0.9693,0.0395,100
644,9,0.0400,0.9694,0.0334,100
645,9,0.0200,0.9343,0.0520,100
646,0,0.0000,0.9905,0.0067,100
647,0,0.0200,0.9540,0.0382,100
648,0,0.0400,1.0000,0.0120,100
649,0,0.0600,0.9812,0.0311,100
650,0,0.0800,0.8953,0.0973,100
651,0,0.1000,1.0000,0.0300,100
652,0,0.1200,0.9171,0.0940,100
653,0,0.1400,0.9652,0.0664,100
654,0,0.1600,0.7200,0.2440,100
655,0,0.1800,0.7570,0.2241,100
656,0,0.2000,0.8366,0.1744,100
657,0,0.2200,0.7334,0.2526,100
658,0,0.2400,0.7650,0.2365,100
