idx,label,S,U,CCS,T_adv
71,9,0.3800,0.5920,0.3996,500
72,9,0.4000,0.6316,0.3779,500
73,9,0.4200,0.5659,0.4299,500
74,9,0.4400,0.5959,0.4148,500
75,9,0.4600,0.5463,0.4556,500
76,9,0.4800,0.5072,0.4890,500
77,9,0.5000,0.4382,0.5432,500
78,9,0.5200,0.4241,0.5591,500
79,9,0.5400,0.4539,0.5443,500
80,9,0.5600,0.3888,0.5958,500
81,9,0.5800,0.3512,0.6281,500
82,9,0.6000,0.3312,0.6482,500
83,9,0.6200,0.4206,0.5916,500
84,9,0.6400,0.3475,0.6488,500
85,9,0.6600,0.4076,0.6127,500
86,9,0.6800,0.3539,0.6563,500
87,9,0.7000,0.3090,0.6937,500
88,9,0.7200,0.3299,0.6851,500
89,9,0.7400,0.3240,0.6952,500
90,9,0.7600,0.2201,0.7739,2000
91,9,0.7800,0.1800,0.8080,2000
92,9,0.8000,0.1936,0.8044,2000
93,9,0.8200,0.0273,0.9269,2000
94,9,0.8400,0.1665,0.8355,2000
95,9,0.8600,0.0963,0.8906,2000
96,9,0.8800,0.1528,0.8570,2000
97,9,0.9000,0.1087,0.8939,2000
98,9,0.9200,0.0843,0.9170,2000
99,9,0.9400,0.1402,0.8839,2000
100,9,0.9600,0.0000,0.9880,2000
101,9,0.9800,0.0627,0.9501,2000
102,9,1.0000,0.0000,1.0000,2000
103,9,1.0000,0.0925,0.9353,2000
104,9,1.0000,0.0000,1.0000,2000
105,9,1.0000,0.0000,1.0000,2000
106,9,1.0000,0.0000,1.0000,2000
107,9,1.0000,0.0155,0.9892,2000
108,9,1.0000,0.0000,1.0000,2000
109,9,1.0000,0.0000,1.0000,2000
110,9,1.0000,0.0000,1.0000,2000
111,9,1.0000,0.0311,0.9783,2000
112,9,1.0000,0.0000,1.0000,2000
113,9,1.0000,0.0000,1.0000,2000
114,9,1.0000,0.0000,1.0000,2000
115,9,1.0000,0.0553,0.9613,2000
116,9,1.0000,0.0000,1.0000,2000
117,9,1.0000,0.0000,1.0000,2000
118,9,1.0000,0.0015,0.9989,2000
119,9,1.0000,0.0000,1.0000,2000
120,9,1.0000,0.0810,0.9433,2000
121,9,1.0000,0.0308,0.9784,2000
122,9,1.0000,0.0922,0.9354,2000
123,9,1.0000,0.1450,0.8985,2000
124,9,1.0000,0.0163,0.9886,2000
125,9,1.0000,0.0000,1.0000,2000
126,9,1.0000,0.0000,1.0000,2000
127,9,1.0000,0.0058,0.9960,2000
128,9,1.0000,0.0000,1.0000,2000
129,9,1.0000,0.0343,0.9760,2000
130,9,1.0000,0.0804,0.9437,2000
131,9,1.0000,0.0034,0.9976,2000
132,9,1.0000,0.0000,1.0000,2000
133,9,1.0000,0.0000,1.0000,2000
134,9,1.0000,0.0000,1.0000,2000
135,9,1.0000,0.0000,1.0000,2000
136,9,1.0000,0.0000,1.0000,2000
137,9,1.0000,0.0012,0.9991,2000
138,9,1.0000,0.0276,0.9807,2000
139,9,1.0000,0.0000,1.0000,2000
140,9,1.0000,0.0226,0.9841,2000
141,9,0.9800,0.0789,0.9388,2000
142,9,0.9600,0.0931,0.9228,2000
143,9,0.9400,0.0390,0.9547,2000
144,9,0.9200,0.0895,0.9133,2000
145,9,0.9000,0.1008,0.8995,2000
146,9,0.8800,0.0605,0.9217,2000
147,9,0.8600,0.1155,0.8771,2000
148,9,0.8400,0.1318,0.8597,2000
149,9,0.8200,0.2019,0.8047,2000
150,9,0.8000,0.2075,0.7947,2000
151,9,0.7800,0.2284,0.7741,2000
152,9,0.7600,0.1920,0.7936,2000
153,9,0.7400,0.2236,0.7655,2000
154,9,0.7200,0.2019,0.7747,2000
155,9,0.7000,0.2829,0.7120,2000
156,9,0.6800,0.3752,0.6413,500
157,9,0.6600,0.3224,0.6723,500
158,9,0.6400,0.3653,0.6363,500
159,9,0.6200,0.3652,0.6304,500
160,9,0.6000,0.3336,0.6464,500
161,9,0.5800,0.3703,0.6148,500
162,9,0.5600,0.4321,0.5655,500
163,9,0.5400,0.4102,0.5749,500
164,9,0.5200,0.5214,0.4910,500
165,9,0.5000,0.4314,0.5480,500
166,9,0.4800,0.4852,0.5043,500
167,9,0.4600,0.5410,0.4593,500
168,9,0.4400,0.5773,0.4279,500
169,9,0.4200,0.6265,0.3875,500
170,9,0.4000,0.5816,0.4129,500
171,9,0.3800,0.6540,0.3562,500
172,9,0.3600,0.6630,0.3439,500
173,9,0.3400,0.6372,0.3560,500
174,9,0.3200,0.6400,0.3480,500
175,9,0.3000,0.6630,0.3259,500
176,9,0.2800,0.7476,0.2606,100
177,9,0.2600,0.6894,0.2954,100
178,9,0.2400,0.7496,0.2473,100
179,9,0.2200,0.7446,0.2448,100
180,9,0.2000,0.7388,0.2428,100
181,9,0.1800,0.8060,0.1898,100
182,9,0.1600,0.9009,0.1174,100
183,9,0.1400,0.8715,0.1320,100
184,9,0.1200,0.9205,0.0916,100
185,9,0.1000,0.9315,0.0780,100
186,9,0.0800,0.9804,0.0377,100
187,9,0.0600,0.9195,0.0743,100
188,9,0.0400,0.9159,0.0709,100
189,9,0.0200,1.0000,0.0060,100
190,0,0.0000,0.9738,0.0183,100
191,0,0.0200,0.9974,0.0079,100
192,0,0.0400,1.0000,0.0120,100
193,0,0.0600,0.8330,0.1349,100
194,0,0.0800,0.8523,0.1274,100
195,0,0.1000,0.9700,0.0510,100
196,0,0.1200,0.9015,0.1050,100
197,0,0.1400,0.8112,0.1741,100
198,0,0.1600,0.8595,0.1463,100
199,0,0.1800,0.7700,0.2150,100
200,0,0.2000,0.7756,0.2171,100
201,0,0.2200,0.7816,0.2189,100
202,0,0.2400,0.7581,0.2414,100
203,0,0.2600,0.6954,0.2912,100
204,0,0.2800,0.7987,0.2249,100
205,0,0.3000,0.6865,0.3094,500
206,0,0.3200,0.6066,0.3713,500
207,0,0.3400,0.6267,0.3633,500
208,0,0.3600,0.6277,0.3686,500
209,0,0.3800,0.6763,0.3406,500
210,0,0.4000,0.5216,0.4549,500
211,0,0.4200,0.5650,0.4305,500
212,0,0.4400,0.4809,0.4954,500
213,0,0.4600,0.5683,0.4402,500
214,0,0.4800,0.5513,0.4581,500
215,0,0.5000,0.4834,0.5116,500
216,0,0.5200,0.5447,0.4747,500
217,0,0.5400,0.4166,0.5704,500
218,0,0.5600,0.4471,0.5550,500
219,0,0.5800,0.4311,0.5722,500
220,0,0.6000,0.4482,0.5662,500
221,0,0.6200,0.3424,0.6463,500
222,0,0.6400,0.4365,0.5864,500
223,0,0.6600,0.2870,0.6971,500
224,0,0.6800,0.3221,0.6785,500
225,0,0.7000,0.3149,0.6896,500
226,0,0.7200,0.2830,0.7179,2000
227,0,0.7400,0.2625,0.7383,2000
228,0,0.7600,0.2337,0.7644,2000
229,0,0.7800,0.2950,0.7275,2000
230,0,0.8000,0.2144,0.7899,2000
231,0,0.8200,0.1541,0.8381,2000
232,0,0.8400,0.2027,0.8101,2000
233,0,0.8600,0.1090,0.8817,2000
234,0,0.8800,0.0429,0.9340,2000
235,0,0.9000,0.0527,0.9331,2000
236,0,0.9200,0.0710,0.9263,2000
237,0,0.9400,0.0960,0.9148,2000
238,0,0.9600,0.0012,0.9871,2000
239,0,0.9800,0.0155,0.9831,2000
240,0,1.0000,0.0000,1.0000,2000
241,0,1.0000,0.0602,0.9579,2000
242,0,1.0000,0.0144,0.9899,2000
243,0,1.0000,0.0000,1.0000,2000
244,0,1.0000,0.0000,1.0000,2000
245,0,1.0000,0.0000,1.0000,2000
246,0,1.0000,0.0349,0.9756,2000
247,0,1.0000,0.0000,1.0000,2000
248,0,1.0000,0.0838,0.9413,2000
249,0,1.0000,0.0232,0.9838,2000
250,0,1.0000,0.0000,1.0000,2000
251,0,1.0000,0.0000,1.0000,2000
252,0,1.0000,0.0000,1.0000,2000
253,0,1.0000,0.0177,0.9876,2000
254,0,1.0000,0.0400,0.9720,2000
255,0,1.0000,0.0000,1.0000,2000
256,0,1.0000,0.0000,1.0000,2000
257,0,1.0000,0.0225,0.9842,2000
258,0,1.0000,0.0417,0.9708,2000
259,0,1.0000,0.0000,1.0000,2000
260,0,1.0000,0.0000,1.0000,2000
261,0,1.0000,0.0000,1.0000,2000
262,0,1.0000,0.0310,0.9783,2000
263,0,1.0000,0.0000,1.0000,2000
264,0,1.0000,0.0000,1.0000,2000
265,0,1.0000,0.0111,0.9923,2000
266,0,1.0000,0.0000,1.0000,2000
267,0,1.0000,0.0916,0.9359,2000
268,0,1.0000,0.0000,1.0000,2000
269,0,1.0000,0.0490,0.9657,2000
270,0,1.0000,0.0695,0.9513,2000
271,0,1.0000,0.0392,0.9726,2000
272,0,1.0000,0.0128,0.9910,2000
273,0,1.0000,0.0000,1.0000,2000
274,0,1.0000,0.0000,1.0000,2000
275,0,1.0000,0.0000,1.0000,2000
276,0,1.0000,0.0000,1.0000,2000
277,0,1.0000,0.0192,0.9865,2000
278,0,1.0000,0.0338,0.9763,2000
279,0,1.0000,0.1115,0.9220,2000
280,0,1.0000,0.0000,1.0000,2000
281,0,1.0000,0.0023,0.9984,2000
282,0,1.0000,0.0525,0.9633,2000
283,0,1.0000,0.0000,1.0000,2000
284,0,1.0000,0.0167,0.9883,2000
285,0,1.0000,0.0000,1.0000,2000
286,0,1.0000,0.0000,1.0000,2000
287,0,1.0000,0.0000,1.0000,2000
288,0,1.0000,0.0024,0.9983,2000
289,0,1.0000,0.0540,0.9622,2000
290,0,1.0000,0.0688,0.9518,2000
291,0,1.0000,0.0000,1.0000,2000
292,0,1.0000,0.0000,1.0000,2000
293,0,1.0000,0.0675,0.9528,2000
294,0,1.0000,0.0699,0.9511,2000
295,0,1.0000,0.0000,1.0000,2000
296,0,1.0000,0.0000,1.0000,2000
297,0,1.0000,0.0495,0.9653,2000
298,0,1.0000,0.0000,1.0000,2000
299,0,1.0000,0.0000,1.0000,2000
300,0,1.0000,0.0317,0.9778,2000
301,0,1.0000,0.0900,0.9370,2000
302,0,1.0000,0.0196,0.9863,2000
303,0,1.0000,0.0658,0.9540,2000
304,0,1.0000,0.0000,1.0000,2000
305,0,1.0000,0.0334,0.9766,2000
306,0,1.0000,0.0137,0.9904,2000
307,0,1.0000,0.0000,1.0000,2000
308,0,1.0000,0.0000,1.0000,2000
309,0,1.0000,0.0187,0.9869,2000
310,0,1.0000,0.0264,0.9815,2000
311,0,1.0000,0.0000,1.0000,2000
312,0,1.0000,0.0000,1.0000,2000
313,0,1.0000,0.0000,1.0000,2000
314,0,1.0000,0.0000,1.0000,2000
315,0,1.0000,0.0394,0.9724,2000
316,0,1.0000,0.0000,1.0000,2000
317,0,1.0000,0.0000,1.0000,2000
318,0,1.0000,0.0309,0.9784,2000
319,0,1.0000,0.0000,1.0000,2000
320,0,1.0000,0.0221,0.9845,2000
321,0,1.0000,0.0221,0.9846,2000
322,0,1.0000,0.0000,1.0000,2000
323,0,1.0000,0.0008,0.9994,2000
324,0,1.0000,0.0000,1.0000,2000
325,0,1.0000,0.0000,1.0000,2000
326,0,1.0000,0.0000,1.0000,2000
327,0,1.0000,0.0742,0.9481,2000
328,0,1.0000,0.0000,1.0000,2000
329,0,1.0000,0.0000,1.0000,2000
330,0,1.0000,0.0000,1.0000,2000
331,0,1.0000,0.0578,0.9595,2000
332,0,1.0000,0.0208,0.9854,2000
333,0,1.0000,0.0754,0.9472,2000
334,0,1.0000,0.0034,0.9976,2000
335,0,1.0000,0.0000,1.0000,2000
336,0,1.0000,0.0000,1.0000,2000
337,0,1.0000,0.0047,0.9967,2000
338,0,1.0000,0.0414,0.9710,2000
339,0,1.0000,0.0173,0.9879,2000
340,0,1.0000,0.0000,1.0000,2000
341,0,1.0000,0.0188,0.9868,2000
342,0,1.0000,0.0000,1.0000,2000
343,0,1.0000,0.0000,1.0000,2000
344,0,1.0000,0.0000,1.0000,2000
345,0,1.0000,0.0294,0.9794,2000
346,0,1.0000,0.1011,0.9292,2000
347,0,1.0000,0.0486,0.9660,2000
348,0,1.0000,0.1066,0.9254,2000
349,0,1.0000,0.0074,0.9948,2000
350,0,1.0000,0.0000,1.0000,2000
351,0,1.0000,0.0000,1.0000,2000
352,0,1.0000,0.0144,0.9899,2000
353,0,1.0000,0.0131,0.9908,2000
354,0,1.0000,0.0342,0.9761,2000
355,0,1.0000,0.0482,0.9663,2000
356,0,1.0000,0.0000,1.0000,2000
357,0,1.0000,0.0000,1.0000,2000
358,0,1.0000,0.0000,1.0000,2000
359,0,1.0000,0.0521,0.9635,2000
360,0,1.0000,0.0250,0.9825,2000
361,0,1.0000,0.0000,1.0000,2000
362,0,1.0000,0.0171,0.9881,2000
363,0,1.0000,0.0000,1.0000,2000
364,0,1.0000,0.0000,1.0000,2000
365,0,1.0000,0.1018,0.9288,2000
366,0,1.0000,0.0534,0.9626,2000
367,0,1.0000,0.0276,0.9807,2000
368,0,1.0000,0.0390,0.9727,2000
369,0,1.0000,0.0227,0.9841,2000
370,0,1.0000,0.0240,0.9832,2000
371,0,1.0000,0.0407,0.9715,2000
372,0,1.0000,0.0283,0.9802,2000
373,0,1.0000,0.0740,0.9482,2000
374,0,1.0000,0.0000,1.0000,2000
375,0,1.0000,0.0430,0.9699,2000
376,0,1.0000,0.0000,1.0000,2000
377,0,1.0000,0.0259,0.9818,2000
378,0,1.0000,0.0000,1.0000,2000
379,0,1.0000,0.0000,1.0000,2000
380,0,1.0000,0.0015,0.9990,2000
381,0,1.0000,0.0000,1.0000,2000
382,0,1.0000,0.0000,1.0000,2000
383,0,1.0000,0.0097,0.9932,2000
384,0,1.0000,0.0000,1.0000,2000
385,0,1.0000,0.0000,1.0000,2000
386,0,1.0000,0.0737,0.9484,2000
387,0,1.0000,0.0000,1.0000,2000
388,0,1.0000,0.0422,0.9705,2000
389,0,1.0000,0.0106,0.9926,2000
390,0,1.0000,0.0000,1.0000,2000
391,0,1.0000,0.0000,1.0000,2000
392,0,1.0000,0.0000,1.0000,2000
393,0,1.0000,0.0000,1.0000,2000
394,0,1.0000,0.0800,0.9440,2000
395,0,0.9800,0.0000,0.9940,2000
396,0,0.9600,0.0621,0.9445,2000
397,0,0.9400,0.0150,0.9715,2000
398,0,0.9200,0.0577,0.9356,2000
399,0,0.9000,0.1397,0.8722,2000
400,0,0.8800,0.1076,0.8887,2000
401,0,0.8600,0.1270,0.8691,2000
402,0,0.8400,0.1808,0.8254,2000
403,0,0.8200,0.1531,0.8388,2000
404,0,0.8000,0.1947,0.8037,2000
405,0,0.7800,0.2286,0.7740,2000
406,0,0.7600,0.2664,0.7415,2000
407,0,0.7400,0.2805,0.7256,2000
408,0,0.7200,0.3404,0.6777,500
409,0,0.7000,0.2757,0.7170,2000
410,0,0.6800,0.3558,0.6549,500
411,0,0.6600,0.3271,0.6690,500
412,0,0.6400,0.4033,0.6097,500
413,0,0.6200,0.3646,0.6308,500
414,0,0.6000,0.3314,0.6480,500
415,0,0.5800,0.4048,0.5906,500
416,0,0.5600,0.5116,0.5098,500
417,0,0.5400,0.4626,0.5382,500
418,0,0.5200,0.5220,0.4906,500
419,0,0.5000,0.4596,0.5283,500
420,0,0.4800,0.5722,0.4435,500
421,0,0.4600,0.5304,0.4667,500
422,0,0.4400,0.5532,0.4448,500
423,0,0.4200,0.6065,0.4015,500
424,0,0.4000,0.6238,0.3833,500
425,0,0.3800,0.5569,0.4241,500
426,0,0.3600,0.7294,0.2974,100
427,0,0.3400,0.6479,0.3485,500
428,0,0.3200,0.7803,0.2498,100
429,0,0.3000,0.6762,0.3167,500
430,0,0.2800,0.7219,0.2787,100
431,0,0.2600,0.7996,0.2183,100
432,0,0.2400,0.7718,0.2317,100
433,0,0.2200,0.8201,0.1919,100
434,0,0.2000,0.8970,0.1321,100
435,0,0.1800,0.8787,0.1389,100
436,0,0.1600,0.8533,0.1507,100
437,0,0.1400,0.9280,0.0924,100
438,0,0.1200,0.8957,0.1090,100
439,0,0.1000,0.8549,0.1315,100
440,0,0.0800,0.9523,0.0574,100
441,0,0.0600,0.9625,0.0442,100
442,0,0.0400,0.9310,0.0603,100
443,0,0.0200,0.9675,0.0288,100
444,6,0.0000,1.0000,0.0000,100
445,6,0.0200,0.9190,0.0627,100
446,6,0.0400,0.9380,0.0554,100
447,6,0.0600,0.9543,0.0500,100
448,6,0.0800,0.9135,0.0846,100
449,6,0.1000,0.9320,0.0776,100
450,6,0.1200,0.8691,0.1276,100
451,6,0.1400,0.8326,0.1592,100
452,6,0.1600,0.8991,0.1187,100
453,6,0.1800,0.7820,0.2066,100
454,6,0.2000,0.7949,0.2036,100
455,6,0.2200,0.8004,0.2057,100
456,6,0.2400,0.8334,0.1886,100
457,6,0.2600,0.7054,0.2842,100
458,6,0.2600,0.7578,0.2476,100
459,6,0.2400,0.7867,0.2213,100
460,6,0.2200,0.8602,0.1639,100
461,6,0.2000,0.8683,0.1522,100
462,6,0.1800,0.8145,0.1839,100
463,6,0.1600,0.9150,0.1075,100
464,6,0.1400,0.8784,0.1271,100
465,6,0.1200,0.8504,0.1407,100
466,6,0.1000,0.8941,0.1042,100
467,6,0.0800,0.9028,0.0920,100
468,6,0.0600,0.9513,0.0521,100
469,6,0.0400,0.8995,0.0823,100
470,6,0.0200,0.9438,0.0454,100
471,4,0.0000,0.9877,0.0086,100
472,4,0.0200,1.0000,0.0060,100
473,4,0.0400,0.8736,0.1005,100
474,4,0.0600,0.9661,0.0417,100
475,4,0.0800,0.9471,0.0611,100
476,4,0.1000,0.8999,0.1001,100
477,4,0.1200,0.8498,0.1411,100
478,4,0.1400,0.8566,0.1424,100
479,4,0.1600,0.9449,0.0866,100
480,4,0.1800,0.7629,0.2200,100
481,4,0.2000,0.8140,0.1902,100
482,4,0.2200,0.7320,0.2536,100
483,4,0.2400,0.8039,0.2093,100
484,4,0.2600,0.6715,0.3079,500
485,4,0.2800,0.7716,0.2438,100
486,4,0.3000,0.7446,0.2688,100
487,4,0.3200,0.7044,0.3029,500
488,4,0.3400,0.6858,0.3220,500
489,4,0.3600,0.6652,0.3424,500
490,4,0.3800,0.7598,0.2821,100
491,4,0.4000,0.5635,0.4256,500
492,4,0.4200,0.5313,0.4541,500
493,4,0.4400,0.6165,0.4005,500
494,4,0.4600,0.4676,0.5107,500
495,4,0.4800,0.5067,0.4893,500
496,4,0.5000,0.5352,0.4754,500
497,4,0.5200,0.3817,0.5888,500
498,4,0.5400,0.4702,0.5329,500
499,4,0.5600,0.4621,0.5445,500
500,4,0.5800,0.4269,0.5752,500
501,4,0.6000,0.3994,0.6004,500
502,4,0.6200,0.4103,0.5988,500
503,4,0.6400,0.3697,0.6332,500
504,4,0.6600,0.3456,0.6561,500
505,4,0.6800,0.3786,0.6389,500
506,4,0.7000,0.3282,0.6803,500
507,4,0.7000,0.3166,0.6884,500
508,4,0.6800,0.3311,0.6722,500
509,4,0.6600,0.3026,0.6862,500
510,4,0.6400,0.4253,0.5943,500
511,4,0.6200,0.3415,0.6469,500
512,4,0.6000,0.3484,0.6361,500
513,4,0.5800,0.4056,0.5901,500
514,4,0.5600,0.4629,0.5440,500
515,4,0.5400,0.4672,0.5350,500
516,4,0.5200,0.5272,0.4870,500
517,4,0.5000,0.4834,0.5117,500
518,4,0.4800,0.5616,0.4509,500
519,4,0.4600,0.4881,0.4963,500
520,4,0.4400,0.4866,0.4914,500
521,4,0.4200,0.5864,0.4155,500
522,4,0.4000,0.5851,0.4104,500
523,4,0.3800,0.6831,0.3358,500
524,4,0.3600,0.5547,0.4197,500
525,4,0.3400,0.6223,0.3664,500
526,4,0.3200,0.7879,0.2445,100
527,4,0.3000,0.7032,0.2977,100
528,4,0.2800,0.7787,0.2389,100
529,4,0.2600,0.7321,0.2655,100
530,4,0.2400,0.7061,0.2777,100
531,4,0.2200,0.7896,0.2133,100
532,4,0.2000,0.7351,0.2455,100
533,4,0.1800,0.7448,0.2326,100
534,4,0.1600,0.8018,0.1868,100
535,4,0.1400,0.9153,0.1013,100
536,4,0.1200,0.8104,0.1687,100
537,4,0.1000,0.8661,0.1238,100
538,4,0.0800,0.8446,0.1327,100
539,4,0.0600,0.9425,0.0582,100
540,4,0.0400,0.8840,0.0932,100
541,4,0.0200,1.0000,0.0060,100
542,0,0.0000,0.9949,0.0036,100
543,0,0.0200,1.0000,0.0060,100
544,0,0.0400,1.0000,0.0120,100
545,0,0.0600,0.9427,0.0581,100
546,0,0.0800,0.9314,0.0720,100
547,0,0.1000,0.9728,0.0490,100
548,0,0.1200,0.8390,0.1487,100
549,0,0.1200,0.9475,0.0727,100
550,0,0.1000,0.8404,0.1417,100
551,0,0.0800,0.9638,0.0493,100
552,0,0.0600,0.8412,0.1292,100
553,0,0.0400,1.0000,0.0120,100
554,0,0.0200,0.9874,0.0148,100
555,9,0.0000,1.0000,0.0000,100
556,9,0.0200,1.0000,0.0060,100
557,9,0.0400,0.9360,0.0568,100
558,9,0.0600,0.8949,0.0916,100
559,9,0.0800,0.9520,0.0576,100
560,9,0.1000,1.0000,0.0300,100
561,9,0.1000,0.9190,0.0867,100
562,9,0.0800,0.8742,0.1121,100
563,9,0.0600,0.9827,0.0301,100
564,9,0.0400,0.8743,0.1000,100
565,9,0.0200,0.9335,0.0526,100
566,10,0.0000,0.9576,0.0297,100
567,10,0.0200,0.9719,0.0257,100
568,10,0.0400,0.9382,0.0553,100
569,10,0.0600,0.9254,0.0702,100
570,10,0.0800,0.8124,0.1553,100
571,10,0.1000,0.8724,0.1193,100
572,10,0.1200,0.9114,0.0980,100
573,10,0.1400,0.8023,0.1804,100
574,10,0.1600,0.8140,0.1782,100
575,10,0.1800,0.8813,0.1371,100
576,10,0.2000,0.7943,0.2040,100
577,10,0.2200,0.8047,0.2027,100
578,10,0.2400,0.7159,0.2709,100
579,10,0.2600,0.7230,0.2719,100
580,10,0.2800,0.6885,0.3020,500
581,10,0.3000,0.7359,0.2748,100
582,10,0.3200,0.6700,0.3270,500
583,10,0.3400,0.6627,0.3381,500
584,10,0.3600,0.6333,0.3647,500
585,10,0.3800,0.6596,0.3523,500
586,10,0.4000,0.6511,0.3642,500
587,10,0.4200,0.5221,0.4605,500
588,10,0.4400,0.4926,0.4872,500
589,10,0.4600,0.5865,0.4274,500
590,10,0.4800,0.5669,0.4472,500
591,10,0.5000,0.5482,0.4663,500
592,10,0.5200,0.4759,0.5229,500
593,10,0.5400,0.3002,0.6518,500
594,10,0.5600,0.4788,0.5328,500
595,10,0.5800,0.4349,0.5696,500
596,10,0.6000,0.4491,0.5656,500
597,10,0.6200,0.3507,0.6405,500
598,10,0.6400,0.5393,0.5145,500
599,10,0.6600,0.2781,0.7033,2000
600,10,0.6800,0.3360,0.6688,500
601,10,0.7000,0.2879,0.7085,2000
602,10,0.7200,0.2542,0.7380,2000
603,10,0.7400,0.2708,0.7324,2000
604,10,0.7600,0.2810,0.7313,2000
605,10,0.7800,0.2717,0.7438,2000
606,10,0.8000,0.1323,0.8474,2000
607,10,0.8000,0.2095,0.7934,2000
608,10,0.7800,0.1324,0.8413,2000
609,10,0.7600,0.2083,0.7822,2000
610,10,0.7400,0.3065,0.7075,2000
611,10,0.7200,0.3109,0.6984,500
612,10,0.7000,0.2688,0.7218,2000
613,10,0.6800,0.3483,0.6602,500
614,10,0.6600,0.3943,0.6220,500
615,10,0.6400,0.2730,0.7009,2000
616,10,0.6200,0.3471,0.6431,500
617,10,0.6000,0.3809,0.6134,500
618,10,0.5800,0.4125,0.5853,500
619,10,0.5600,0.4748,0.5357,500
620,10,0.5400,0.3513,0.6161,500
621,10,0.5200,0.5050,0.5025,500
622,10,0.5000,0.5595,0.4584,500
623,10,0.4800,0.5572,0.4540,500
624,10,0.4600,0.4121,0.5495,500
625,10,0.4400,0.5064,0.4776,500
626,10,0.4200,0.5853,0.4163,500
627,10,0.4000,0.6511,0.3643,500
628,10,0.3800,0.5704,0.4147,500
629,10,0.3600,0.6253,0.3703,500
630,10,0.3400,0.6223,0.3664,500
631,10,0.3200,0.7480,0.2724,100
632,10,0.3000,0.7158,0.2890,100
633,10,0.2800,0.6828,0.3061,500
634,10,0.2600,0.7162,0.2767,100
635,10,0.2400,0.7325,0.2593,100
636,10,0.2200,0.7846,0.2168,100
637,10,0.2000,0.7407,0.2415,100
638,10,0.1800,0.8003,0.1938,100
639,10,0.1600,0.8607,0.1455,100
640,10,0.1400,0.7816,0.1949,100
641,10,0.1200,0.8448,0.1446,100
642,10,0.1000,0.8741,0.1181,100
643,10,0.0800,0.9034,0.0916,100
644,10,0.0600,0.8873,0.0969,100
645,10,0.0400,0.9374,0.0558,100
646,10,0.0200,0.9709,0.0263,100
647,9,0.0000,0.9954,0.0032,100
648,9,0.0200,0.9543,0.0380,100
649,9,0.0400,0.9545,0.0438,100
650,9,0.0600,0.9470,0.0551,100
651,9,0.0800,0.9330,0.0709,100
