rx_file,mode,transition_step,label_prev,label_cur,tl_s,outage_gt_tau,arrival_step,offset_ms
rx_trial_005.csv,U,714,9,8,0.086,0,716,-902.0
rx_trial_005.csv,U,724,8,7,0.229,0,728,-902.0
rx_trial_005.csv,U,775,7,0,0.351,0,780,-902.0
rx_trial_005.csv,U,796,0,7,0.262,0,800,-902.0
rx_trial_005.csv,U,858,7,4,0.34,0,862,-902.0
rx_trial_005.csv,U,963,4,6,0.949,0,972,-902.0
rx_trial_005.csv,U,1035,6,5,0.452,0,1039,-902.0
rx_trial_005.csv,U,1055,5,9,0.249,0,1057,-902.0
rx_trial_005.csv,U,1087,9,2,0.094,0,1087,-902.0
rx_trial_005.csv,U,1128,2,9,0.18,0,1129,-902.0
rx_trial_005.csv,U,1130,9,4,0.299,0,1132,-902.0
rx_trial_005.csv,U,1224,4,9,0.296,0,1225,-902.0
rx_trial_005.csv,U,1282,9,0,0.501,0,1285,-902.0
rx_trial_005.csv,U,1299,0,9,0.336,0,1300,-902.0
rx_trial_005.csv,U,1404,9,7,0.513,0,1406,-902.0
rx_trial_005.csv,U,1410,7,2,0.363,0,1411,-902.0
rx_trial_005.csv,U,1414,2,8,0.274,0,1414,-902.0
rx_trial_005.csv,U,1458,8,6,0.358,0,1458,-902.0
rx_trial_005.csv,U,1523,6,11,0.464,0,1524,-902.0
rx_trial_005.csv,U,1581,11,5,0.715,0,1584,-902.0
rx_trial_005.csv,U,1603,5,1,0.472,0,1603,-902.0
rx_trial_005.csv,U,1614,1,2,0.525,0,1615,-902.0
rx_trial_005.csv,U,1627,2,8,0.798,0,1630,-902.0
rx_trial_005.csv,U,1678,8,1,0.59,0,1679,-902.0
rx_trial_005.csv,U,1697,1,2,0.674,0,1698,-902.0
rx_trial_005.csv,U,1701,2,1,0.811,0,1704,-902.0
rx_trial_005.csv,U,1766,1,3,0.869,0,1769,-902.0
rx_trial_008.csv,P,13,1,0,0.196,0,21,-861.0
rx_trial_008.csv,P,88,0,6,15.392,1,246,-861.0
rx_trial_008.csv,P,91,6,7,24.605,1,341,-861.0
rx_trial_008.csv,P,97,7,11,0.085,0,103,-861.0
rx_trial_008.csv,P,120,11,10,0.077,0,126,-861.0
rx_trial_008.csv,P,245,10,6,0.232,0,252,-861.0
rx_trial_008.csv,P,338,6,7,0.413,0,346,-861.0
rx_trial_008.csv,P,362,7,11,0.051,0,366,-861.0
rx_trial_008.csv,P,376,11,4,0.024,0,380,-861.0
rx_trial_008.csv,P,429,4,10,0.667,0,439,-861.0
rx_trial_008.csv,P,605,10,3,0.222,0,609,-861.0
rx_trial_008.csv,P,615,3,7,0.115,0,619,-861.0
rx_trial_008.csv,P,642,7,3,0.015,0,644,-861.0
rx_trial_008.csv,P,680,3,9,0.085,0,683,-861.0
rx_trial_008.csv,P,714,9,8,0.245,0,718,-861.0
rx_trial_008.csv,P,724,8,7,0.09,0,726,-861.0
rx_trial_008.csv,P,775,7,0,0.365,0,780,-861.0
rx_trial_008.csv,P,796,0,7,0.202,0,798,-861.0
rx_trial_008.csv,P,858,7,4,0.352,0,862,-861.0
rx_trial_008.csv,P,963,4,6,0.046,0,963,-861.0
rx_trial_008.csv,P,1035,6,5,0.456,0,1039,-861.0
rx_trial_008.csv,P,1055,5,9,0.263,0,1057,-861.0
rx_trial_008.csv,P,1087,9,2,0.109,0,1087,-861.0
rx_trial_008.csv,P,1128,2,9,0.28,0,1129,-861.0
rx_trial_008.csv,P,1130,9,4,0.293,0,1131,-861.0
rx_trial_008.csv,P,1224,4,9,0.322,0,1225,-861.0
rx_trial_008.csv,P,1282,9,0,0.52,0,1285,-861.0
rx_trial_008.csv,P,1299,0,9,0.366,0,1300,-861.0
rx_trial_008.csv,P,1404,9,7,0.519,0,1406,-861.0
rx_trial_008.csv,P,1410,7,2,0.381,0,1411,-861.0
rx_trial_008.csv,P,1414,2,8,0.292,0,1414,-861.0
rx_trial_008.csv,P,1458,8,6,0.524,0,1460,-861.0
rx_trial_008.csv,P,1523,6,11,0.5,0,1524,-861.0
rx_trial_008.csv,P,1581,11,5,0.754,0,1584,-861.0
rx_trial_008.csv,P,1603,5,1,0.596,0,1604,-861.0
rx_trial_008.csv,P,1614,1,2,0.442,0,1614,-861.0
rx_trial_008.csv,P,1627,2,8,0.614,0,1628,-861.0
rx_trial_008.csv,P,1678,8,1,0.61,0,1679,-861.0
rx_trial_008.csv,P,1697,1,2,0.785,0,1699,-861.0
rx_trial_008.csv,P,1701,2,1,0.087,0,1696,-861.0
rx_trial_008.csv,P,1766,1,3,0.593,0,1766,-861.0
rx_trial_009.csv,U,13,1,0,0.106,0,20,-862.0
rx_trial_009.csv,U,88,0,6,15.82,1,251,-862.0
rx_trial_009.csv,U,91,6,7,24.614,1,341,-862.0
rx_trial_009.csv,U,97,7,11,0.171,0,104,-862.0
rx_trial_009.csv,U,120,11,10,0.076,0,126,-862.0
rx_trial_009.csv,U,245,10,6,0.12,0,251,-862.0
rx_trial_009.csv,U,338,6,7,0.428,0,346,-862.0
rx_trial_009.csv,U,362,7,11,0.153,0,367,-862.0
rx_trial_009.csv,U,376,11,4,0.132,0,381,-862.0
rx_trial_009.csv,U,429,4,10,0.336,0,436,-862.0
rx_trial_009.csv,U,605,10,3,0.735,0,614,-862.0
rx_trial_009.csv,U,615,3,7,0.105,0,619,-862.0
rx_trial_009.csv,U,642,7,3,0.139,0,646,-862.0
rx_trial_009.csv,U,680,3,9,0.211,0,684,-862.0
rx_trial_009.csv,U,714,9,8,0.072,0,716,-862.0
rx_trial_009.csv,U,724,8,7,0.112,0,727,-862.0
rx_trial_009.csv,U,775,7,0,0.362,0,780,-862.0
rx_trial_009.csv,U,796,0,7,0.266,0,799,-862.0
rx_trial_009.csv,U,858,7,4,0.338,0,862,-862.0
rx_trial_009.csv,U,963,4,6,0.92,0,972,-862.0
rx_trial_009.csv,U,1035,6,5,0.952,0,1044,-862.0
rx_trial_009.csv,U,1055,5,9,0.16,0,1056,-862.0
rx_trial_009.csv,U,1087,9,2,0.213,0,1088,-862.0
rx_trial_009.csv,U,1128,2,9,9.889,1,1225,-862.0
rx_trial_009.csv,U,1130,9,4,0.15,0,1130,-862.0
rx_trial_009.csv,U,1224,4,9,0.289,0,1225,-862.0
rx_trial_009.csv,U,1282,9,0,0.502,0,1285,-862.0
rx_trial_009.csv,U,1299,0,9,0.235,0,1299,-862.0
rx_trial_009.csv,U,1404,9,7,0.526,0,1406,-862.0
rx_trial_009.csv,U,1410,7,2,0.48,0,1412,-862.0
rx_trial_009.csv,U,1414,2,8,0.382,0,1415,-862.0
rx_trial_009.csv,U,1458,8,6,0.517,0,1460,-862.0
rx_trial_009.csv,U,1523,6,11,0.488,0,1524,-862.0
rx_trial_009.csv,U,1581,11,5,0.716,0,1584,-862.0
rx_trial_009.csv,U,1603,5,1,0.495,0,1603,-862.0
rx_trial_009.csv,U,1614,1,2,0.553,0,1615,-862.0
rx_trial_009.csv,U,1627,2,8,0.629,0,1628,-862.0
rx_trial_009.csv,U,1678,8,1,0.596,0,1679,-862.0
rx_trial_009.csv,U,1697,1,2,0.671,0,1698,-862.0
rx_trial_009.csv,U,1701,2,1,0.057,0,1696,-862.0
rx_trial_009.csv,U,1766,1,3,0.884,0,1769,-862.0
rx_trial_012.csv,P,13,1,0,0.093,0,20,-846.0
rx_trial_012.csv,P,88,0,6,15.378,1,246,-846.0
rx_trial_012.csv,P,91,6,7,24.603,1,341,-846.0
rx_trial_012.csv,P,97,7,11,0.172,0,104,-846.0
rx_trial_012.csv,P,120,11,10,0.284,0,128,-846.0
rx_trial_012.csv,P,245,10,6,0.103,0,251,-846.0
rx_trial_012.csv,P,338,6,7,0.406,0,346,-846.0
rx_trial_012.csv,P,362,7,11,0.058,0,366,-846.0
rx_trial_012.csv,P,376,11,4,0.103,0,381,-846.0
rx_trial_012.csv,P,429,4,10,0.354,0,436,-846.0
rx_trial_012.csv,P,605,10,3,0.707,0,614,-846.0
rx_trial_012.csv,P,615,3,7,0.095,0,619,-846.0
rx_trial_012.csv,P,642,7,3,0.233,0,647,-846.0
rx_trial_012.csv,P,680,3,9,0.2,0,684,-846.0
rx_trial_012.csv,P,714,9,8,0.23,0,718,-846.0
rx_trial_012.csv,P,724,8,7,0.271,0,728,-846.0
rx_trial_012.csv,P,775,7,0,0.352,0,780,-846.0
rx_trial_012.csv,P,796,0,7,0.055,0,798,-846.0
rx_trial_012.csv,P,858,7,4,0.34,0,862,-846.0
rx_trial_012.csv,P,963,4,6,0.473,0,968,-846.0
rx_trial_012.csv,P,1035,6,5,0.452,0,1039,-846.0
rx_trial_012.csv,P,1055,5,9,0.043,0,1055,-846.0
rx_trial_012.csv,P,1087,9,2,0.215,0,1088,-846.0
rx_trial_012.csv,P,1128,2,9,0.226,0,1129,-846.0
rx_trial_012.csv,P,1130,9,4,0.547,0,1134,-846.0
rx_trial_012.csv,P,1224,4,9,0.274,0,1225,-846.0
rx_trial_012.csv,P,1282,9,0,0.52,0,1285,-846.0
rx_trial_012.csv,P,1299,0,9,0.464,0,1301,-846.0
rx_trial_012.csv,P,1404,9,7,0.504,0,1406,-846.0
rx_trial_012.csv,P,1410,7,2,0.365,0,1411,-846.0
rx_trial_012.csv,P,1414,2,8,0.485,0,1416,-846.0
rx_trial_012.csv,P,1458,8,6,0.584,0,1460,-846.0
rx_trial_012.csv,P,1523,6,11,0.474,0,1524,-846.0
rx_trial_012.csv,P,1581,11,5,0.716,0,1584,-846.0
rx_trial_012.csv,P,1603,5,1,0.568,0,1604,-846.0
rx_trial_012.csv,P,1614,1,2,0.612,0,1615,-846.0
rx_trial_012.csv,P,1627,2,8,0.575,0,1628,-846.0
rx_trial_012.csv,P,1678,8,1,0.595,0,1679,-846.0
rx_trial_012.csv,P,1697,1,2,0.66,0,1698,-846.0
rx_trial_012.csv,P,1701,2,1,0.568,0,1701,-846.0
rx_trial_012.csv,P,1766,1,3,0.577,0,1766,-846.0
rx_trial_013.csv,U,13,1,0,0.1935,0,21,-839.5
rx_trial_013.csv,U,88,0,6,15.3835,1,246,-839.5
rx_trial_013.csv,U,91,6,7,24.5925,1,341,-839.5
rx_trial_013.csv,U,97,7,11,0.2755,0,105,-839.5
rx_trial_013.csv,U,120,11,10,0.1785,0,127,-839.5
rx_trial_013.csv,U,245,10,6,0.2055,0,252,-839.5
rx_trial_013.csv,U,338,6,7,0.8515,0,351,-839.5
rx_trial_013.csv,U,362,7,11,0.1445,0,367,-839.5
rx_trial_013.csv,U,376,11,4,0.0065,0,380,-839.5
rx_trial_013.csv,U,429,4,10,0.3245,0,436,-839.5
rx_trial_013.csv,U,605,10,3,0.1915,0,609,-839.5
rx_trial_013.csv,U,615,3,7,0.0925,0,619,-839.5
rx_trial_013.csv,U,642,7,3,0.0105,0,645,-839.5
rx_trial_013.csv,U,680,3,9,0.0915,0,683,-839.5
rx_trial_013.csv,U,714,9,8,0.0505,0,716,-839.5
rx_trial_013.csv,U,724,8,7,0.1245,0,727,-839.5
rx_trial_013.csv,U,775,7,0,0.3445,0,780,-839.5
rx_trial_013.csv,U,796,0,7,0.0075,0,797,-839.5
rx_trial_013.csv,U,858,7,4,0.3235,0,862,-839.5
rx_trial_013.csv,U,963,4,6,0.9235,0,972,-839.5
rx_trial_013.csv,U,1035,6,5,0.4245,0,1039,-839.5
rx_trial_013.csv,U,1055,5,9,0.0275,0,1055,-839.5
rx_trial_013.csv,U,1087,9,2,0.0965,0,1087,-839.5
rx_trial_013.csv,U,1128,2,9,0.2015,0,1129,-839.5
rx_trial_013.csv,U,1130,9,4,0.2115,0,1131,-839.5
rx_trial_013.csv,U,1224,4,9,0.2885,0,1225,-839.5
rx_trial_013.csv,U,1282,9,0,0.5035,0,1285,-839.5
rx_trial_013.csv,U,1299,0,9,0.4405,0,1301,-839.5
rx_trial_013.csv,U,1404,9,7,inf,1,,-839.5
rx_trial_013.csv,U,1410,7,2,0.3515,0,1411,-839.5
rx_trial_013.csv,U,1414,2,8,0.4845,0,1416,-839.5
rx_trial_013.csv,U,1458,8,6,0.3745,0,1458,-839.5
rx_trial_013.csv,U,1523,6,11,0.9505,0,1529,-839.5
rx_trial_013.csv,U,1581,11,5,0.7045,0,1584,-839.5
rx_trial_013.csv,U,1603,5,1,0.5935,0,1604,-839.5
rx_trial_013.csv,U,1614,1,2,0.4355,0,1614,-839.5
rx_trial_013.csv,U,1627,2,8,0.4925,0,1627,-839.5
rx_trial_013.csv,U,1678,8,1,0.5865,0,1679,-839.5
rx_trial_013.csv,U,1697,1,2,0.7755,0,1699,-839.5
rx_trial_013.csv,U,1701,2,1,0.0475,0,1696,-839.5
rx_trial_013.csv,U,1766,1,3,0.8745,0,1769,-839.5
